"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 51 18 50 16 100 3.94
"2" "kukd" 365 0 0 1 NA 187 22 185 24 100 1.95
"3" "kuku" 1646 0 0 1 NA 911 52 914 46 100 1.81
"4" "pkd" 826 0 0 1 NA 397 26 400 31 100 2.08
"5" "pku" 1786 0 0 1 NA 1124 64 1122 56 100 1.59
"6" "pp" 15595 0 0 1 NA 3900 88 3901 75 100 4
"7" "tdkd" 76 0.04 NA 0.96 NA 49 15 46 14 100 1.55
"8" "tdku" 56 0 0 1 NA 27 8 26 7 100 2.07
"9" "tdp" 995 0 0 1 NA 492 29 490 29 100 2.02
"10" "tdtd" 186 0.0600000000000001 NA 0.94 NA 127 33 126 33 100 1.46
"11" "tukd" 86 0.4 NA 0.63 NA 81 13 82 12 100 1.06
"12" "tuku" 1 0.55 NA 0.78 NA 1 1 1 1 100 1
"13" "tup" 411 0 0 1 NA 335 26 334 23 100 1.23
"14" "tutd" 82 0.56 NA 0.48 NA 82 14 83 10 100 1
"15" "tutu" 3014 0 0 1 NA 2034 76 2039 73 100 1.48
