"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
64 245 1181 561 1574 5458 49 39 705 159 101 4 426 86 3227
25 235 1199 492 1497 5319 75 44 677 136 116 2 535 92 3196
66 204 1166 514 1603 5682 63 48 722 194 118 5 564 113 3175
51 252 1262 468 1569 5560 54 41 661 230 119 4 522 109 3226
78 211 1284 481 1406 5225 59 33 646 121 95 2 501 104 3183
63 250 1184 494 1484 5278 56 37 723 225 129 2 493 97 3253
33 236 1233 549 1510 5468 80 62 760 140 110 1 523 95 3374
42 227 1184 525 1714 5360 66 39 705 170 108 1 503 118 2996
46 237 1162 467 1538 5438 68 29 730 116 109 NA 463 77 3332
40 215 1240 506 1550 5639 43 32 679 197 115 NA 448 76 3088
56 205 1248 508 1499 5477 82 42 689 166 93 NA 488 101 2993
68 251 1280 527 1579 5407 65 47 703 202 114 NA 548 116 2981
68 224 1243 517 1467 5477 98 49 746 199 108 3 436 113 3014
74 282 1339 553 1714 5624 63 43 713 141 115 NA 511 110 2955
95 263 1355 518 1620 5479 57 36 696 200 77 NA 500 111 3113
103 216 1181 509 1704 5572 45 30 623 89 109 NA 476 109 3146
62 220 1280 508 1597 5374 40 50 628 353 113 3 542 83 3159
55 224 1331 539 1648 5435 73 28 702 192 107 NA 488 132 3249
59 255 1266 564 1549 5429 69 51 745 159 106 NA 483 128 3119
80 237 1247 547 1474 5228 72 40 748 210 117 2 570 116 3181
91 261 1306 488 1611 5451 75 51 725 109 105 NA 503 119 3021
67 246 1254 553 1695 5676 88 41 671 231 111 2 512 116 3157
43 199 1144 516 1419 5489 22 47 722 205 122 NA 440 117 3303
62 234 1229 536 1595 5312 64 32 705 176 108 1 545 108 3291
45 226 1160 501 1587 5553 40 35 683 156 138 NA 504 86 3172
50 221 1182 561 1528 5394 47 39 630 118 129 1 505 108 3283
71 227 1281 490 1467 5401 61 44 687 173 113 NA 560 153 3154
55 244 1333 562 1612 5457 79 31 694 219 118 4 479 106 3181
52 245 1265 568 1583 5761 69 42 727 232 105 1 494 100 3327
78 266 1245 570 1598 5404 58 56 705 143 125 3 489 90 3114
71 262 1327 552 1596 5431 73 42 697 175 114 NA 475 91 2998
74 260 1243 472 1471 5507 55 37 660 160 117 3 503 118 3032
52 128 1189 505 1494 5392 106 25 745 121 106 NA 269 90 3064
97 257 1232 528 1620 5429 67 43 676 146 103 2 444 93 3215
63 199 1209 499 1682 5553 73 55 680 270 119 1 240 87 3187
70 215 1210 440 1601 5389 50 45 659 161 105 NA 447 101 3091
73 230 1232 529 1482 5329 60 28 644 224 120 NA 458 118 3003
67 262 1368 489 1695 5459 55 40 714 192 104 2 536 122 3027
117 295 1312 495 1617 5428 27 38 735 212 91 NA 498 114 3215
81 234 1308 478 1526 5410 58 43 678 168 123 NA 519 130 2997
86 273 1231 517 1539 5539 36 36 658 167 100 1 520 104 3263
67 197 1215 527 1616 5330 69 46 687 93 110 NA 481 82 3273
62 229 1359 567 1613 5419 38 27 663 171 114 NA 482 98 3133
43 240 1330 488 1604 5321 88 36 713 194 127 3 504 115 3104
83 279 1235 543 1536 5479 90 58 687 185 49 2 458 144 3286
81 255 1420 552 1747 5563 46 30 642 173 111 1 477 131 3114
51 223 1285 528 1550 5345 67 30 614 204 111 NA 539 124 3210
47 246 1247 542 1690 5492 53 29 719 205 119 2 534 93 3028
30 254 1365 576 1725 5783 78 40 651 152 105 2 488 115 2907
120 233 1209 556 1517 5355 49 33 711 115 96 1 427 107 3236
36 230 1138 509 1507 5414 47 48 662 215 114 NA 480 121 3155
59 257 1244 456 1540 5474 90 40 710 152 106 3 406 114 3200
52 235 1294 490 1510 5321 63 36 691 148 104 5 461 65 3271
62 244 1159 527 1516 5611 44 28 706 187 112 NA 448 105 3128
42 256 1221 276 1680 5602 59 36 717 189 88 1 499 151 3120
100 266 1172 507 1629 5509 64 57 789 180 127 NA 518 133 3282
42 189 1156 502 1558 5591 103 14 709 188 121 NA 462 110 3061
51 280 1253 549 1562 5458 99 24 737 259 121 NA 482 104 3167
85 193 1280 491 1669 5629 45 55 721 249 103 1 465 118 3331
63 227 1314 572 1605 5390 43 43 798 92 86 1 449 93 2985
48 203 1247 444 1623 5656 71 52 728 198 104 3 540 104 3132
86 234 1177 527 1574 5604 62 49 678 184 120 1 486 42 3178
55 239 1197 506 1503 5325 58 43 675 127 91 NA 491 103 3142
65 251 1258 545 1464 5484 111 39 795 178 118 4 441 123 3234
49 196 1190 453 1535 5637 82 31 764 145 117 1 471 153 3082
