"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 185 0 0 1 NA 37 16 36 16 100 5
"2" "kukd" 287 0 0 1 NA 139 23 142 19 100 2.06
"3" "kuku" 1305 0 0 1 NA 667 37 664 40 100 1.96
"4" "pkd" 691 0 0 1 NA 303 31 304 27 100 2.28
"5" "pku" 1416 0 0 1 NA 827 75 830 52 100 1.71
"6" "pp" 13875 0 0 1 NA 2918 77 2916 75 100 4.75
"7" "tdkd" 64 0.0600000000000001 NA 0.95 NA 39 14 38 13 100 1.64
"8" "tdku" 43 0 0 1 NA 21 6 20 7 100 2.05
"9" "tdp" 818 0 0 1 NA 355 27 354 30 100 2.3
"10" "tdtd" 164 0.02 NA 0.98 NA 83 32 76 30 100 1.98
"11" "tukd" 58 0.54 NA 0.49 NA 59 11 59 10 100 0.98
"12" "tuku" 1 0.5 NA 0.79 NA 1 1 0 1 100 1
"13" "tup" 291 0.01 NA 1 NA 233 24 233 22 100 1.25
"14" "tutd" 55 0.5 NA 0.55 NA 54 12 54 10 100 1.02
"15" "tutu" 2209 0 0 1 NA 1392 63 1396 50 100 1.59
