"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 25 12 24 10 100 5.44
"2" "kukd" 191 0 0 1 NA 75 15 76 16 100 2.55
"3" "kuku" 789 0 0 1 NA 322 22 323 19 100 2.45
"4" "pkd" 416 0 0 1 NA 161 14 160 12 100 2.58
"5" "pku" 870 0 0 1 NA 400 38 398 32 100 2.17
"6" "pp" 10342 0 0 1 NA 1450 52 1453 53 100 7.13
"7" "tdkd" 33 0.0600000000000001 NA 0.94 NA 18 10 18 11 100 1.83
"8" "tdku" 25 0 0 1 NA 9 4 9 4 100 2.78
"9" "tdp" 578 0 0 1 NA 160 19 160 18 100 3.61
"10" "tdtd" 124 0 0 1 NA 28 19 24 16 100 4.43
"11" "tukd" 32 0.34 NA 0.69 NA 29 7 29 7 100 1.1
"12" "tuku" 0 1 NA 0.69 NA 0 1 0 0 100 NA
"13" "tup" 70 0.98 NA 0.02 NA 107 14 108 12 100 0.65
"14" "tutd" 29 0.14 NA 0.91 NA 23 6 22 6 100 1.26
"15" "tutu" 1135 0 0 1 NA 608 32 610 36 100 1.87
