"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 214 0 0 1 NA 63 18 60 16 100 3.4
"2" "kukd" 438 0 0 1 NA 241 27 241 23 100 1.82
"3" "kuku" 2103 0 0 1 NA 1249 66 1244 69 100 1.68
"4" "pkd" 981 0 0 1 NA 521 33 518 31 100 1.88
"5" "pku" 2297 0 0 1 NA 1572 81 1572 90 100 1.46
"6" "pp" 18008 0 0 1 NA 5448 119 5454 122 100 3.31
"7" "tdkd" 88 0.11 NA 0.89 NA 67 18 63 16 100 1.31
"8" "tdku" 76 0 0 1 NA 40 10 41 10 100 1.9
"9" "tdp" 1205 0 0 1 NA 685 39 686 38 100 1.76
"10" "tdtd" 231 0.14 NA 0.87 NA 184 42 182 36 100 1.26
"11" "tukd" 111 0.42 NA 0.58 NA 108 17 107 15 100 1.03
"12" "tuku" 1 0.67 NA 0.64 NA 1 2 1 1 100 1
"13" "tup" 583 0 0 1 NA 501 41 506 30 100 1.16
"14" "tutd" 123 0.58 NA 0.44 NA 126 22 126 21 100 0.98
"15" "tutu" 4391 0 0 1 NA 3158 93 3160 85 100 1.39
