"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
41 230 1141 542 1603 5601 67 18 673 99 104 469 135 3386 NA
52 200 1266 470 1460 5687 48 49 697 180 116 523 112 3235 2
54 238 1243 561 1555 5327 81 47 743 167 95 507 107 3098 1
89 274 1243 588 1537 5352 62 60 678 226 104 487 119 3100 2
104 248 1162 587 1497 5605 52 50 783 183 104 503 180 2987 2
63 296 1280 527 1764 5613 45 29 650 167 89 477 119 3057 1
56 265 1348 498 1590 5388 41 37 683 165 120 437 139 3214 1
44 254 1362 482 1578 5562 79 47 627 230 83 524 125 3115 5
48 223 1208 599 1609 5235 82 42 658 155 91 503 109 3301 5
59 281 1209 531 1481 5477 87 54 697 205 112 528 125 3218 2
43 277 1250 534 1491 5417 37 37 575 178 110 504 131 3001 NA
50 245 1299 500 1629 5492 72 40 727 256 145 504 63 3227 1
40 244 1360 472 1568 5480 87 50 708 171 116 457 126 3006 NA
39 229 1275 504 1605 5386 54 17 668 243 119 498 140 3059 NA
63 266 1147 540 1604 5697 45 42 660 168 114 452 122 3066 1
45 263 1222 510 1567 5580 78 37 625 256 62 498 109 3315 3
38 211 1200 455 1529 5496 50 31 696 146 105 484 131 3152 1
34 228 1228 497 1571 5396 86 39 672 179 123 521 90 3196 1
41 217 1227 463 1666 5472 55 34 641 183 112 511 110 3073 1
79 309 1254 568 1534 5378 89 52 776 151 109 517 105 3229 2
67 199 1353 472 1565 5418 63 31 621 197 124 532 125 3149 1
38 241 1280 504 1364 5461 50 47 723 148 109 492 133 3018 NA
43 248 1143 536 1516 5563 63 41 713 169 114 506 106 3133 NA
51 232 1282 487 1655 5249 64 31 657 195 103 522 135 3104 NA
80 265 1253 531 1535 5616 45 40 748 185 68 496 119 3151 1
44 244 1281 489 1442 5668 61 22 704 269 101 516 120 3222 1
63 265 1230 537 1686 5502 26 37 681 120 125 525 125 3222 NA
78 221 1306 471 1674 5581 75 33 654 218 122 516 131 2979 1
20 188 1315 457 1612 5539 64 36 650 177 108 587 128 3097 1
81 237 1159 508 1403 5492 54 50 704 149 121 492 119 3102 1
50 266 1234 533 1596 5443 74 40 692 195 117 460 135 3132 1
29 250 1214 477 1595 5443 56 38 734 211 121 511 158 3028 NA
51 209 1205 502 1558 5280 49 53 759 161 139 519 95 3199 4
79 231 1302 503 1632 5417 108 42 761 191 64 496 136 3252 NA
57 212 1214 553 1506 5461 74 31 660 236 108 474 125 3253 8
56 241 1222 470 1591 5631 55 49 735 201 119 434 124 3107 NA
58 242 1191 477 1440 5183 25 31 727 171 116 475 138 3157 NA
68 228 1189 541 1514 5381 106 45 689 118 107 461 137 3368 NA
79 239 1190 534 1526 5326 25 54 694 164 120 492 104 3244 1
57 273 1292 582 1642 5366 27 26 702 189 107 540 116 3096 NA
66 227 1150 466 1509 5426 61 41 661 227 94 461 115 3203 3
77 273 1314 516 1600 5549 58 40 754 198 91 510 121 3222 1
69 289 1294 509 1634 5486 69 25 696 166 108 439 154 3120 NA
44 214 1236 509 744 5396 49 35 709 100 128 471 127 3212 1
50 247 1302 533 1603 5495 48 29 623 216 107 441 124 3063 1
86 235 1257 513 1452 5526 58 56 657 121 101 463 128 3250 4
57 257 1278 507 1664 5505 53 43 653 163 153 583 115 3156 5
71 282 1303 542 1601 5470 73 20 726 157 96 502 110 3131 2
64 254 1176 505 1482 5293 70 50 732 136 126 530 130 3032 1
43 248 1221 519 1485 5392 56 25 638 157 118 470 131 3026 1
63 226 1175 579 1460 5534 46 22 712 161 135 566 107 3142 1
35 266 1286 488 1490 5613 64 48 696 146 97 502 97 3169 1
57 255 1234 513 1503 5283 47 44 617 141 141 505 118 3085 4
92 231 1245 484 1539 5212 90 33 711 198 112 471 135 3152 NA
83 243 1267 505 1554 5507 54 52 704 257 123 460 138 3234 1
72 257 1256 520 1516 5466 72 40 680 157 91 502 138 3182 1
58 282 1207 540 1427 5372 71 35 692 204 84 504 130 3172 8
59 258 1184 538 1559 5341 71 32 727 207 111 471 122 3177 NA
29 253 1243 516 1496 5321 73 49 704 128 101 478 130 3305 1
73 262 1175 544 1629 5549 71 41 721 220 113 566 142 3291 NA
55 217 1269 517 1374 5365 76 44 682 161 123 568 133 3028 3
56 261 1337 556 1651 5393 37 53 645 110 119 495 123 2975 2
57 234 1169 503 1528 5455 59 54 680 259 108 488 106 3088 NA
59 221 1268 525 1583 5511 63 62 713 145 117 474 151 3211 3
75 229 1215 523 1527 5476 70 17 669 201 100 399 108 3271 1
57 230 1251 541 1656 5584 71 35 693 239 121 480 89 3203 NA
33 240 1328 520 1603 5405 24 38 768 170 111 474 114 3193 NA
27 212 1277 560 1686 5464 69 45 799 199 93 447 153 3101 1
75 226 1375 500 1606 5492 66 49 685 111 111 478 142 3022 NA
72 274 1297 586 1742 5393 80 58 708 147 137 479 177 3243 NA
48 274 1260 507 1509 5374 42 38 681 188 113 546 137 3083 1
60 247 1196 493 1589 5379 36 31 704 218 77 491 149 3196 6
45 240 1208 485 1577 5647 56 29 739 228 84 490 91 2848 6
51 225 1179 552 1389 5477 72 49 722 210 105 476 131 3302 1
56 224 1326 499 1696 5630 70 30 669 214 121 484 131 3193 NA
47 246 1303 497 1507 5529 85 64 642 177 79 520 117 3117 NA
50 232 1124 525 1497 5384 74 43 696 245 124 488 122 3165 2
51 240 1297 612 1633 5424 57 48 681 213 102 445 132 2994 NA
33 223 1180 526 1579 5465 102 31 693 110 76 496 121 3208 NA
80 268 1235 582 1622 5398 43 42 684 217 134 459 126 3091 5
56 238 1230 534 1613 5450 66 41 683 128 90 512 118 3051 2
72 245 1429 517 1564 5519 43 45 653 205 96 493 98 3232 NA
48 207 1202 503 1643 5340 59 60 710 202 114 507 133 3155 1
92 283 1282 487 1635 5200 82 32 717 197 96 535 119 3142 NA
55 251 1306 496 1674 5437 68 31 752 206 119 532 130 3137 NA
36 255 1196 490 1445 5408 83 45 627 183 122 615 111 2980 NA
66 189 1248 486 1470 5450 67 33 636 237 96 473 108 3111 1
78 237 1339 530 1566 5307 75 34 637 185 93 533 105 2957 1
88 269 1169 617 1565 5481 86 34 676 276 120 476 126 3152 1
57 286 1308 505 1615 5524 88 27 627 246 118 566 119 3158 NA
67 244 1264 549 1660 5614 60 37 712 178 102 468 133 3043 NA
55 206 1221 513 1522 5344 65 41 671 176 128 488 129 3292 NA
55 267 1308 495 1580 5499 143 52 679 128 112 502 97 2992 2
