"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 188 0 0 1 NA 47 19 46 15 100 4
"2" "kukd" 350 0 0 1 NA 173 27 174 19 100 2.02
"3" "kuku" 1567 0 0 1 NA 844 47 840 53 100 1.86
"4" "pkd" 800 0 0 1 NA 370 25 372 26 100 2.16
"5" "pku" 1701 0 0 1 NA 1050 78 1054 76 100 1.62
"6" "pp" 15175 0 0 1 NA 3663 88 3664 82 100 4.14
"7" "tdkd" 74 0.05 NA 0.96 NA 45 15 44 13 100 1.64
"8" "tdku" 52 0 0 1 NA 25 8 24 9 100 2.08
"9" "tdp" 949 0 0 1 NA 456 29 456 30 100 2.08
"10" "tdtd" 175 0.04 NA 0.98 NA 105 34 99 30 100 1.67
"11" "tukd" 75 0.55 NA 0.51 NA 76 13 75 12 100 0.99
"12" "tuku" 1 0.42 NA 0.8 NA 1 1 0 0 100 1
"13" "tup" 375 0.02 NA 0.99 NA 308 30 308 25 100 1.22
"14" "tutd" 76 0.55 NA 0.48 NA 77 15 77 13 100 0.99
"15" "tutu" 2807 0 0 1 NA 1871 74 1872 62 100 1.5
