"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 56 19 54 17 100 3.73
"2" "kukd" 421 0 0 1 NA 225 30 226 24 100 1.87
"3" "kuku" 1995 0 0 1 NA 1153 61 1154 54 100 1.73
"4" "pkd" 944 0 0 1 NA 480 33 478 34 100 1.97
"5" "pku" 2181 0 0 1 NA 1450 112 1454 73 100 1.5
"6" "pp" 17339 0 0 1 NA 5061 111 5060 117 100 3.43
"7" "tdkd" 84 0.14 NA 0.86 NA 61 19 60 17 100 1.38
"8" "tdku" 71 0 0 1 NA 36 10 36 10 100 1.97
"9" "tdp" 1154 0 0 1 NA 646 36 644 35 100 1.79
"10" "tdtd" 225 0.15 NA 0.85 NA 176 48 172 43 100 1.28
"11" "tukd" 103 0.56 NA 0.5 NA 103 15 104 11 100 1
"12" "tuku" 1 0.63 NA 0.71 NA 1 2 1 1 100 1
"13" "tup" 547 0 0 1 NA 451 39 453 36 100 1.21
"14" "tutd" 114 0.55 NA 0.47 NA 115 15 116 14 100 0.99
"15" "tutu" 3978 0 0 1 NA 2838 86 2841 81 100 1.4
