"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 109 0 0 1 NA 8 6 7 6 100 13.62
"2" "kukd" 78 0 0 1 NA 21 6 21 4 100 3.71
"3" "kuku" 296 0 0 1 NA 83 12 82 12 100 3.57
"4" "pkd" 177 0 0 1 NA 43 10 44 9 100 4.12
"5" "pku" 320 0 0 1 NA 95 18 98 14 100 3.37
"6" "pp" 5271 0 0 1 NA 371 22 371 19 100 14.21
"7" "tdkd" 7 0.16 NA 0.88 NA 3 4 2 2 100 2.33
"8" "tdku" 7 0 0 1 NA 1 1 1 1 100 7
"9" "tdp" 262 0 0 1 NA 31 7 31 6 100 8.45
"10" "tdtd" 86 0 0 1 NA 6 7 4 6 100 14.33
"11" "tukd" 5 0.79 NA 0.3 NA 7 3 7 3 100 0.71
"12" "tuku" 0 1 NA 0.9 NA 0 0 0 0 100 NA
"13" "tup" 40 0.01 NA 0.99 NA 24 7 25 6 100 1.67
"14" "tutd" 6 0.26 NA 0.88 NA 4 2 4 3 100 1.5
"15" "tutu" 349 0 0 1 NA 151 15 148 14 100 2.31
