"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
11 23 107 56 114 382 3 3 30 50 8 26 1 161 NA
1 15 71 52 93 387 4 NA 33 NA 8 24 2 140 NA
20 25 92 54 89 401 3 1 20 25 10 19 4 139 NA
6 20 71 50 110 377 1 1 25 1 4 21 4 122 NA
6 23 74 45 103 364 NA 3 22 9 7 30 2 175 NA
NA 20 82 34 81 358 1 NA 23 NA 11 33 1 154 NA
10 23 87 54 106 365 7 3 24 6 8 21 6 145 NA
14 19 88 38 93 407 1 NA 28 3 10 30 2 152 NA
12 27 78 66 112 387 15 3 29 2 5 18 6 158 NA
3 17 75 33 92 379 NA 2 32 6 18 14 3 176 NA
8 19 86 32 85 342 1 1 22 8 6 26 1 153 NA
14 20 81 50 96 376 5 1 32 8 11 21 4 159 NA
6 20 69 49 90 368 6 2 33 8 6 29 4 161 NA
NA 20 103 42 48 350 NA NA 28 8 6 27 3 142 NA
8 24 65 33 104 371 9 5 30 16 5 32 6 163 NA
11 22 91 42 116 376 15 NA 35 6 4 28 6 128 NA
23 22 66 52 72 360 1 4 29 1 7 21 1 114 NA
15 37 96 49 106 337 16 NA 35 5 2 31 5 191 NA
6 23 83 57 109 389 8 3 31 11 6 10 5 160 NA
5 22 73 58 103 393 NA 2 27 NA 8 23 2 157 NA
6 24 69 41 103 362 3 1 18 14 11 21 3 131 NA
12 15 75 33 47 365 2 2 37 5 8 29 6 133 NA
16 24 101 58 123 359 NA 1 31 9 3 25 2 146 NA
5 26 76 39 86 354 3 NA 37 8 15 9 4 179 NA
13 23 74 51 104 394 NA 3 35 1 2 23 5 136 NA
4 20 96 44 98 359 NA 2 27 3 11 14 1 142 1
NA 6 60 36 107 367 1 4 44 1 12 24 1 152 NA
11 17 90 60 96 380 1 1 31 8 5 25 2 146 NA
2 25 95 37 102 343 1 3 30 1 16 19 2 133 NA
3 24 110 41 103 432 3 2 35 11 9 25 2 144 NA
3 20 78 45 86 364 NA 1 32 17 7 20 1 150 NA
12 10 74 46 71 336 4 2 30 12 10 18 3 177 NA
14 29 71 35 81 318 9 3 37 4 6 36 4 151 NA
5 21 66 44 90 416 NA 1 30 6 14 19 4 145 NA
1 16 93 49 103 371 6 NA 30 NA 2 32 1 135 1
12 14 98 43 112 354 2 1 39 1 4 41 11 163 NA
NA 14 79 44 78 383 NA 2 28 7 6 27 2 159 NA
12 23 108 42 108 375 3 NA 49 16 6 25 2 146 NA
