"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 58 19 53 15 100 3.6
"2" "kukd" 421 0 0 1 NA 224 23 222 22 100 1.88
"3" "kuku" 1995 0 0 1 NA 1156 55 1158 59 100 1.73
"4" "pkd" 944 0 0 1 NA 484 39 482 30 100 1.95
"5" "pku" 2181 0 0 1 NA 1458 79 1476 73 100 1.5
"6" "pp" 17339 0 0 1 NA 5054 118 5048 112 100 3.43
"7" "tdkd" 84 0.07 NA 0.94 NA 60 16 58 17 100 1.4
"8" "tdku" 71 0 0 1 NA 36 9 36 10 100 1.97
"9" "tdp" 1154 0 0 1 NA 641 50 642 41 100 1.8
"10" "tdtd" 225 0.13 NA 0.88 NA 179 46 177 42 100 1.26
"11" "tukd" 103 0.43 NA 0.59 NA 100 13 100 12 100 1.03
"12" "tuku" 1 0.64 NA 0.64 NA 2 2 1 1 100 0.5
"13" "tup" 547 0.01 NA 0.99 NA 451 40 450 37 100 1.21
"14" "tutd" 114 0.56 NA 0.48 NA 116 19 115 18 100 0.98
"15" "tutu" 3978 0 0 1 NA 2835 105 2844 120 100 1.4
