"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 58 21 57 21 100 3.6
"2" "kukd" 421 0 0 1 NA 225 27 226 21 100 1.87
"3" "kuku" 1995 0 0 1 NA 1159 62 1160 54 100 1.72
"4" "pkd" 944 0 0 1 NA 484 31 486 32 100 1.95
"5" "pku" 2181 0 0 1 NA 1448 64 1446 62 100 1.51
"6" "pp" 17339 0 0 1 NA 5035 110 5041 109 100 3.44
"7" "tdkd" 84 0.07 NA 0.93 NA 62 15 62 15 100 1.35
"8" "tdku" 71 0 0 1 NA 36 11 34 10 100 1.97
"9" "tdp" 1154 0 0 1 NA 644 32 642 34 100 1.79
"10" "tdtd" 225 0.09 NA 0.93 NA 170 40 171 42 100 1.32
"11" "tukd" 103 0.5 NA 0.53 NA 102 15 102 11 100 1.01
"12" "tuku" 1 0.65 NA 0.63 NA 1 2 1 1 100 1
"13" "tup" 547 0 0 1 NA 457 31 456 26 100 1.2
"14" "tutd" 114 0.54 NA 0.5 NA 113 19 114 15 100 1.01
"15" "tutu" 3978 0 0 1 NA 2836 99 2832 105 100 1.4
