"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
8 41 135 58 111 323 3 5 62 27 14 58 4 177 NA
8 44 117 57 50 306 5 8 56 23 20 55 9 156 NA
13 46 120 76 111 304 9 3 36 27 16 46 11 177 NA
19 41 158 65 94 348 8 3 58 20 7 61 3 158 NA
25 52 122 47 97 335 18 3 52 22 25 53 13 201 NA
17 47 157 80 90 316 10 3 61 20 18 30 11 172 1
31 66 137 62 83 301 12 4 54 11 18 53 23 160 NA
14 37 125 64 103 273 5 5 49 17 15 43 11 217 NA
28 37 101 53 93 348 14 5 44 21 10 56 9 183 NA
11 44 130 48 89 303 18 3 49 23 24 50 26 191 NA
16 40 155 63 113 288 9 1 53 16 12 41 7 134 NA
9 43 111 49 113 319 12 5 49 19 5 36 10 165 NA
19 65 130 57 118 298 11 7 52 13 13 61 13 186 NA
15 52 161 61 98 359 6 4 52 12 10 50 8 159 NA
9 57 148 72 88 301 7 7 49 23 14 32 4 170 NA
12 42 116 46 107 290 3 1 51 16 15 57 15 162 2
7 46 131 61 110 304 9 3 39 16 16 46 14 131 NA
15 59 166 61 125 332 13 1 46 9 11 48 5 159 NA
17 47 138 59 105 309 11 7 42 18 23 45 17 178 NA
11 30 135 78 102 269 7 2 61 14 11 40 11 191 NA
5 44 119 62 96 314 12 5 53 15 11 33 6 167 NA
3 31 132 43 112 275 10 4 44 20 12 49 19 193 NA
8 57 139 55 101 297 5 1 41 17 11 47 8 153 1
4 54 131 63 86 338 9 4 50 13 7 47 13 157 NA
7 49 117 64 92 301 8 5 54 10 23 43 17 205 NA
18 17 127 52 109 318 11 6 56 16 13 64 13 154 NA
11 53 134 50 111 275 3 5 43 16 3 48 14 146 NA
6 50 141 25 122 304 9 8 46 10 17 46 20 182 NA
11 45 98 57 71 281 5 4 56 17 16 43 16 159 NA
13 50 116 46 97 314 4 3 39 18 26 58 9 178 NA
9 60 141 42 90 292 3 7 40 32 20 73 8 154 NA
5 47 130 58 107 291 10 7 58 14 23 48 5 182 NA
16 42 143 52 110 322 5 9 54 12 11 31 15 173 NA
6 40 139 53 110 332 10 6 62 13 13 50 11 174 NA
8 23 121 51 108 351 9 NA 52 20 23 63 10 153 NA
12 37 124 50 109 285 13 11 51 22 6 43 12 155 NA
8 55 127 47 97 278 6 12 77 10 15 31 10 170 2
8 35 130 49 112 307 2 6 42 16 19 25 6 142 NA
11 59 143 50 114 329 10 6 38 25 23 62 11 161 1
8 41 128 60 100 297 14 10 65 19 11 47 9 153 NA
10 51 114 51 79 303 11 5 52 12 11 57 10 193 1
17 46 132 64 113 350 2 1 63 17 12 48 20 177 NA
3 58 159 52 96 265 8 3 44 23 15 59 18 139 NA
4 57 135 35 112 295 8 5 60 25 9 48 3 158 3
17 27 169 55 101 284 13 5 63 28 11 40 10 170 NA
17 24 111 80 81 286 7 2 56 8 20 43 19 186 NA
7 47 127 56 47 308 9 1 55 22 14 60 15 161 NA
14 70 145 51 111 283 11 2 63 20 17 42 11 196 NA
9 55 144 52 86 293 10 2 51 14 22 45 12 158 NA
15 37 124 59 100 327 11 1 58 15 10 51 12 185 NA
11 53 189 56 111 266 1 4 39 18 12 28 10 157 NA
10 52 139 69 106 303 13 6 57 36 13 33 15 151 2
12 35 136 59 73 322 14 1 65 13 11 36 10 158 NA
9 54 159 67 114 259 11 5 42 28 6 70 8 181 1
3 56 162 43 129 249 10 11 63 18 13 38 12 169 NA
19 44 166 66 89 291 3 1 54 17 9 44 9 162 NA
7 38 123 60 110 320 4 2 45 33 8 63 18 150 NA
12 34 137 55 42 338 11 6 55 11 14 48 16 176 NA
8 60 126 47 128 298 12 9 69 17 15 41 9 180 NA
18 57 138 52 80 313 9 3 53 11 12 51 18 177 NA
18 54 158 54 102 290 10 5 44 15 14 61 6 165 NA
6 39 117 61 84 229 7 2 48 8 18 23 14 181 NA
10 53 107 63 104 311 9 3 41 18 13 33 17 161 NA
17 53 149 76 95 283 22 9 43 25 24 35 7 166 NA
12 38 152 57 95 290 12 4 42 13 16 50 16 164 NA
11 42 121 47 110 327 3 1 55 18 13 21 5 158 NA
12 46 138 51 90 290 12 3 64 8 16 44 10 163 NA
10 44 113 51 78 271 4 2 41 22 15 48 14 141 NA
25 30 132 55 137 364 12 4 57 21 12 49 23 162 1
6 27 112 66 118 270 12 10 59 38 19 40 10 157 NA
4 39 138 58 99 300 18 13 43 26 20 62 6 166 NA
11 41 125 56 94 294 10 7 41 15 18 49 15 159 NA
19 54 150 60 127 309 11 5 48 12 11 46 10 162 NA
6 44 124 55 102 345 6 1 55 11 23 47 16 166 1
5 36 131 43 71 280 9 4 46 29 23 38 2 154 NA
15 44 129 59 131 289 4 NA 40 22 14 36 13 182 1
26 51 165 62 110 292 12 10 59 12 9 37 20 129 NA
12 44 115 59 103 304 7 6 57 22 15 40 5 144 NA
10 37 132 59 101 325 12 4 56 11 17 41 11 168 NA
10 48 145 29 77 268 12 6 52 11 16 35 5 175 NA
7 40 139 57 88 263 12 10 41 31 15 51 11 153 NA
15 54 139 45 94 314 10 5 43 19 13 32 7 172 NA
12 67 161 58 97 344 9 11 51 20 24 59 10 155 NA
9 43 121 52 78 284 11 5 52 12 13 49 10 195 NA
19 53 129 55 111 305 7 2 48 13 7 47 8 203 NA
9 32 138 43 104 280 14 5 49 21 14 42 7 156 1
9 45 158 55 48 282 7 5 52 18 14 27 24 182 NA
19 54 162 54 113 287 12 7 54 8 13 41 7 154 NA
12 40 141 59 108 327 3 NA 38 17 8 43 28 162 NA
8 53 132 47 109 285 8 3 27 31 16 42 14 147 NA
9 42 121 57 92 290 9 5 54 24 19 48 18 177 NA
12 52 121 56 122 311 11 12 65 21 19 39 20 153 NA
14 46 166 57 125 336 7 9 44 18 13 67 15 180 NA
16 53 113 65 91 292 13 3 44 33 20 36 15 150 NA
17 60 156 59 110 280 9 10 58 16 19 47 15 184 NA
6 39 121 59 107 269 21 15 48 12 18 55 16 174 NA
12 36 121 57 98 326 13 3 60 11 16 34 11 137 1
6 34 112 54 98 288 6 3 47 15 21 45 9 127 NA
18 57 122 54 106 279 5 1 42 18 13 56 9 190 NA
9 40 136 69 124 331 15 3 49 20 17 47 4 178 NA
