"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 204 0 0 1 NA 56 20 52 19 100 3.64
"2" "kukd" 399 0 0 1 NA 207 32 212 17 100 1.93
"3" "kuku" 1873 0 0 1 NA 1058 59 1054 59 100 1.77
"4" "pkd" 901 0 0 1 NA 449 27 449 26 100 2.01
"5" "pku" 2031 0 0 1 NA 1330 69 1331 75 100 1.53
"6" "pp" 16685 0 0 1 NA 4614 96 4608 83 100 3.62
"7" "tdkd" 82 0.14 NA 0.88 NA 56 19 52 16 100 1.46
"8" "tdku" 65 0 0 1 NA 33 9 34 7 100 1.97
"9" "tdp" 1082 0 0 1 NA 584 39 586 34 100 1.85
"10" "tdtd" 221 0.02 NA 0.98 NA 152 35 148 39 100 1.45
"11" "tukd" 99 0.23 NA 0.79 NA 91 12 92 11 100 1.09
"12" "tuku" 1 0.66 NA 0.72 NA 1 1 1 1 100 1
"13" "tup" 497 0.01 NA 1 NA 406 31 406 37 100 1.22
"14" "tutd" 102 0.52 NA 0.5 NA 103 17 102 16 100 0.99
"15" "tutu" 3575 0 0 1 NA 2512 83 2516 85 100 1.42
