"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
25 199 1044 401 1365 4697 12 38 499 39 103 507 147 3039 NA
18 170 1203 412 1614 4848 35 47 539 38 104 515 108 2989 NA
28 212 1164 445 1572 4937 35 31 565 43 101 516 107 2981 1
22 227 1109 435 1498 4764 23 37 538 46 96 452 130 2952 3
21 217 1150 378 1486 4760 35 39 533 43 102 548 115 3108 NA
31 183 1143 404 1523 4743 35 49 524 53 121 520 112 3098 NA
19 207 1161 430 1714 4823 37 45 491 49 100 518 106 3059 1
29 189 1126 461 1662 5004 29 39 536 55 106 518 110 3026 2
17 179 1215 411 1579 4727 39 41 512 36 99 547 115 2913 2
28 219 1126 411 1545 4645 34 36 562 40 102 483 115 3063 4
26 240 1223 430 1594 4605 21 37 499 47 87 452 91 2982 1
18 204 1114 440 1400 4685 33 47 523 36 101 472 126 2964 NA
24 206 1136 406 1390 4630 43 24 533 42 96 488 112 3215 NA
26 219 1126 412 1525 4638 25 49 543 50 97 504 101 2978 1
23 187 1137 408 1443 4675 18 23 570 45 127 533 129 2975 NA
23 221 1219 387 1597 4658 40 43 497 52 113 464 112 3164 3
22 185 1191 377 1620 4871 46 37 565 56 114 521 116 2904 1
26 196 1139 432 1630 4840 34 21 523 37 115 472 126 3003 NA
19 201 1197 400 1572 4700 37 38 520 52 109 526 141 3181 NA
21 203 1120 433 1505 4762 42 39 551 51 86 510 115 2958 NA
30 223 1076 449 1442 4717 50 29 517 37 92 428 114 3035 3
25 233 1109 409 1539 4704 37 30 562 57 108 501 142 3001 1
24 201 1074 390 1604 4745 35 19 482 47 100 505 122 3217 1
32 236 1130 417 1421 4676 37 37 530 48 112 481 127 3163 NA
25 252 1091 434 1574 4909 45 15 510 40 88 489 127 3003 2
18 199 1110 385 1535 4683 26 42 525 44 110 539 133 2999 3
21 213 1066 412 1601 4821 29 27 549 41 89 514 131 2950 NA
17 179 1220 411 1708 4816 37 55 508 46 102 482 124 2982 4
25 186 1130 415 1557 4706 30 43 498 58 93 428 143 3196 1
28 178 1098 414 1480 4849 33 24 507 56 83 471 119 3222 3
25 207 1101 411 1630 4926 17 49 518 47 88 532 125 2906 NA
26 176 1114 380 1443 4726 27 34 577 40 94 490 144 3058 1
28 202 1000 377 1410 4823 32 34 538 34 84 524 101 3059 NA
23 165 1245 408 1717 4704 35 22 517 44 100 535 125 3029 NA
22 194 1133 368 1503 4858 32 30 518 41 118 489 130 3171 NA
32 233 1245 381 1545 4600 32 32 510 51 104 471 94 2937 1
28 190 1183 406 1579 4749 33 44 546 48 104 463 133 3019 NA
31 209 1160 426 1477 4692 48 52 522 46 102 494 109 3066 2
31 234 1085 450 854 4870 39 57 561 37 103 492 125 3147 NA
26 208 1208 392 1666 4618 30 35 512 40 79 523 130 3069 2
25 221 1181 434 1468 4638 28 41 535 49 127 470 124 2962 1
27 205 1106 393 1495 4812 36 38 487 39 88 516 112 3082 2
23 185 1154 403 1566 4612 30 55 533 44 112 485 125 2802 3
31 190 1178 401 1692 4742 38 30 562 50 101 497 113 2975 1
24 103 1117 387 1517 4856 33 29 532 57 87 470 147 3162 2
18 192 1075 379 1510 4796 16 38 506 53 97 530 85 2951 5
19 216 1121 406 1543 4897 29 61 537 43 121 475 134 3078 NA
29 209 1167 424 1511 4662 37 50 529 56 108 540 118 2999 1
33 240 1119 436 1470 4587 28 38 521 60 82 513 138 3032 4
27 189 1228 377 1490 4645 34 25 538 45 104 547 96 3248 1
