"group" "motif_type" "counts" "total_count"
"1" "others" 2 75
"1" "others" 3 22
"1" "others" 4 6
"1" "others" 5 11
"1" "others" 6 5
"1" "others" 8 2
"1" "others" 9 1
"1" "others" 10 1
"1" "others" 13 2
"1" "others" 16 1
"1" "others" 18 1
"1" "others" 19 1
"1" "others" 22 1
"1" "protein_complexes" 2 390
"1" "protein_complexes" 3 81
"1" "protein_complexes" 4 24
"1" "protein_complexes" 5 9
"1" "protein_complexes" 6 3
"1" "protein_complexes" 7 3
"1" "protein_complexes" 10 1
"1" "regulatory_triplets" 2 172
"1" "regulatory_triplets" 3 23
"1" "regulatory_triplets" 4 8
"1" "regulatory_triplets" 5 2
"1" "regulatory_triplets" 6 1
"1" "regulatory_triplets" 7 1
"1" "regulatory_triplets" 9 1
"1" "signaling_triplets" 2 233
"1" "signaling_triplets" 3 45
"1" "signaling_triplets" 4 21
"1" "signaling_triplets" 5 5
"1" "signaling_triplets" 6 1
"1" "signaling_triplets" 7 2
"1" "signaling_triplets" 10 1
"2" "others" 2 55
"2" "others" 3 15
"2" "others" 4 11
"2" "others" 5 8
"2" "others" 6 2
"2" "others" 7 4
"2" "others" 9 4
"2" "others" 10 1
"2" "others" 11 2
"2" "others" 14 1
"2" "others" 18 1
"2" "others" 19 1
"2" "others" 20 1
"2" "others" 27 1
"2" "protein_complexes" 2 448
"2" "protein_complexes" 3 69
"2" "protein_complexes" 4 17
"2" "protein_complexes" 5 7
"2" "protein_complexes" 6 9
"2" "protein_complexes" 17 1
"2" "regulatory_triplets" 2 196
"2" "regulatory_triplets" 3 27
"2" "regulatory_triplets" 4 10
"2" "regulatory_triplets" 5 2
"2" "regulatory_triplets" 6 2
"2" "regulatory_triplets" 7 1
"2" "regulatory_triplets" 11 1
"2" "signaling_triplets" 2 198
"2" "signaling_triplets" 3 51
"2" "signaling_triplets" 4 12
"2" "signaling_triplets" 5 4
"2" "signaling_triplets" 10 2
"3" "others" 2 57
"3" "others" 3 25
"3" "others" 4 11
"3" "others" 5 3
"3" "others" 6 2
"3" "others" 7 1
"3" "others" 8 7
"3" "others" 9 1
"3" "others" 10 1
"3" "others" 14 1
"3" "others" 15 1
"3" "others" 16 1
"3" "others" 26 2
"3" "others" 31 1
"3" "protein_complexes" 2 417
"3" "protein_complexes" 3 63
"3" "protein_complexes" 4 29
"3" "protein_complexes" 5 4
"3" "protein_complexes" 6 5
"3" "protein_complexes" 7 1
"3" "protein_complexes" 8 2
"3" "protein_complexes" 21 1
"3" "regulatory_triplets" 2 183
"3" "regulatory_triplets" 3 25
"3" "regulatory_triplets" 4 10
"3" "regulatory_triplets" 5 4
"3" "regulatory_triplets" 6 1
"3" "regulatory_triplets" 7 1
"3" "signaling_triplets" 2 223
"3" "signaling_triplets" 3 55
"3" "signaling_triplets" 4 7
"3" "signaling_triplets" 6 1
"3" "signaling_triplets" 7 3
"3" "signaling_triplets" 20 1
"4" "others" 2 58
"4" "others" 3 25
"4" "others" 4 15
"4" "others" 5 3
"4" "others" 6 3
"4" "others" 8 2
"4" "others" 12 1
"4" "others" 14 1
"4" "others" 16 1
"4" "others" 24 1
"4" "others" 30 1
"4" "others" 33 1
"4" "protein_complexes" 2 425
"4" "protein_complexes" 3 88
"4" "protein_complexes" 4 20
"4" "protein_complexes" 5 8
"4" "protein_complexes" 6 1
"4" "protein_complexes" 7 3
"4" "protein_complexes" 8 2
"4" "regulatory_triplets" 2 193
"4" "regulatory_triplets" 3 26
"4" "regulatory_triplets" 4 11
"4" "regulatory_triplets" 5 5
"4" "regulatory_triplets" 7 2
"4" "regulatory_triplets" 10 1
"4" "regulatory_triplets" 11 1
"4" "signaling_triplets" 2 234
"4" "signaling_triplets" 3 43
"4" "signaling_triplets" 4 14
"4" "signaling_triplets" 5 7
"4" "signaling_triplets" 6 2
"4" "signaling_triplets" 8 1
"4" "signaling_triplets" 9 1
"4" "signaling_triplets" 12 1
"5" "others" 2 77
"5" "others" 3 13
"5" "others" 4 8
"5" "others" 6 4
"5" "others" 8 1
"5" "others" 9 1
"5" "others" 12 1
"5" "others" 13 2
"5" "others" 15 1
"5" "others" 17 1
"5" "others" 25 1
"5" "others" 26 1
"5" "others" 29 1
"5" "protein_complexes" 2 399
"5" "protein_complexes" 3 82
"5" "protein_complexes" 4 19
"5" "protein_complexes" 5 8
"5" "protein_complexes" 6 2
"5" "protein_complexes" 7 2
"5" "protein_complexes" 8 1
"5" "protein_complexes" 9 1
"5" "protein_complexes" 11 1
"5" "protein_complexes" 15 1
"5" "regulatory_triplets" 2 202
"5" "regulatory_triplets" 3 26
"5" "regulatory_triplets" 4 7
"5" "regulatory_triplets" 5 4
"5" "signaling_triplets" 2 245
"5" "signaling_triplets" 3 44
"5" "signaling_triplets" 4 13
"5" "signaling_triplets" 5 5
"5" "signaling_triplets" 6 2
"5" "signaling_triplets" 7 1
"5" "signaling_triplets" 8 1
"5" "signaling_triplets" 10 1
"6" "others" 2 61
"6" "others" 3 21
"6" "others" 4 5
"6" "others" 5 6
"6" "others" 6 8
"6" "others" 7 1
"6" "others" 8 1
"6" "others" 9 1
"6" "others" 10 2
"6" "others" 12 2
"6" "others" 15 1
"6" "others" 16 2
"6" "others" 18 1
"6" "others" 19 2
"6" "others" 24 1
"6" "protein_complexes" 2 387
"6" "protein_complexes" 3 95
"6" "protein_complexes" 4 32
"6" "protein_complexes" 5 13
"6" "protein_complexes" 6 3
"6" "protein_complexes" 7 1
"6" "protein_complexes" 8 1
"6" "regulatory_triplets" 2 166
"6" "regulatory_triplets" 3 21
"6" "regulatory_triplets" 4 10
"6" "regulatory_triplets" 5 3
"6" "regulatory_triplets" 6 1
"6" "regulatory_triplets" 9 1
"6" "regulatory_triplets" 11 1
"6" "signaling_triplets" 2 226
"6" "signaling_triplets" 3 37
"6" "signaling_triplets" 4 12
"6" "signaling_triplets" 5 5
"6" "signaling_triplets" 6 1
"6" "signaling_triplets" 7 2
"6" "signaling_triplets" 12 1
"7" "others" 2 67
"7" "others" 3 15
"7" "others" 4 10
"7" "others" 5 3
"7" "others" 6 5
"7" "others" 7 4
"7" "others" 10 2
"7" "others" 11 3
"7" "others" 12 1
"7" "others" 13 1
"7" "others" 15 1
"7" "others" 19 1
"7" "others" 20 1
"7" "protein_complexes" 2 405
"7" "protein_complexes" 3 87
"7" "protein_complexes" 4 19
"7" "protein_complexes" 5 5
"7" "protein_complexes" 6 1
"7" "protein_complexes" 7 4
"7" "protein_complexes" 8 1
"7" "protein_complexes" 15 1
"7" "regulatory_triplets" 2 156
"7" "regulatory_triplets" 3 19
"7" "regulatory_triplets" 4 9
"7" "regulatory_triplets" 5 1
"7" "regulatory_triplets" 6 2
"7" "regulatory_triplets" 7 1
"7" "regulatory_triplets" 14 1
"7" "signaling_triplets" 2 229
"7" "signaling_triplets" 3 39
"7" "signaling_triplets" 4 16
"7" "signaling_triplets" 5 5
"7" "signaling_triplets" 6 1
"7" "signaling_triplets" 7 1
"7" "signaling_triplets" 8 2
"7" "signaling_triplets" 10 2
"8" "others" 2 75
"8" "others" 3 26
"8" "others" 4 13
"8" "others" 5 7
"8" "others" 6 8
"8" "others" 7 4
"8" "others" 9 3
"8" "others" 10 1
"8" "others" 12 1
"8" "others" 13 1
"8" "others" 14 1
"8" "others" 15 1
"8" "protein_complexes" 2 445
"8" "protein_complexes" 3 89
"8" "protein_complexes" 4 22
"8" "protein_complexes" 5 4
"8" "protein_complexes" 6 5
"8" "protein_complexes" 7 1
"8" "protein_complexes" 9 1
"8" "protein_complexes" 10 1
"8" "protein_complexes" 14 1
"8" "regulatory_triplets" 2 189
"8" "regulatory_triplets" 3 32
"8" "regulatory_triplets" 4 10
"8" "regulatory_triplets" 5 1
"8" "regulatory_triplets" 6 3
"8" "regulatory_triplets" 7 3
"8" "regulatory_triplets" 8 1
"8" "regulatory_triplets" 13 1
"8" "regulatory_triplets" 21 1
"8" "signaling_triplets" 2 234
"8" "signaling_triplets" 3 41
"8" "signaling_triplets" 4 9
"8" "signaling_triplets" 5 4
"8" "signaling_triplets" 6 1
"8" "signaling_triplets" 11 1
"9" "others" 2 69
"9" "others" 3 22
"9" "others" 4 11
"9" "others" 5 6
"9" "others" 6 6
"9" "others" 7 5
"9" "others" 8 2
"9" "others" 9 2
"9" "others" 11 1
"9" "others" 12 1
"9" "others" 13 3
"9" "others" 15 2
"9" "others" 21 1
"9" "others" 31 1
"9" "protein_complexes" 2 411
"9" "protein_complexes" 3 73
"9" "protein_complexes" 4 23
"9" "protein_complexes" 5 8
"9" "protein_complexes" 6 3
"9" "protein_complexes" 7 2
"9" "protein_complexes" 8 1
"9" "protein_complexes" 10 1
"9" "protein_complexes" 16 1
"9" "protein_complexes" 18 1
"9" "protein_complexes" 21 1
"9" "regulatory_triplets" 2 172
"9" "regulatory_triplets" 3 25
"9" "regulatory_triplets" 4 7
"9" "regulatory_triplets" 5 3
"9" "signaling_triplets" 2 219
"9" "signaling_triplets" 3 48
"9" "signaling_triplets" 4 10
"9" "signaling_triplets" 5 9
"9" "signaling_triplets" 6 2
"9" "signaling_triplets" 8 1
"9" "signaling_triplets" 10 1
"9" "signaling_triplets" 20 1
"10" "others" 2 61
"10" "others" 3 23
"10" "others" 4 6
"10" "others" 5 5
"10" "others" 6 1
"10" "others" 7 2
"10" "others" 8 1
"10" "others" 9 1
"10" "others" 10 1
"10" "others" 13 1
"10" "others" 15 1
"10" "others" 28 1
"10" "protein_complexes" 2 367
"10" "protein_complexes" 3 93
"10" "protein_complexes" 4 23
"10" "protein_complexes" 5 8
"10" "protein_complexes" 8 2
"10" "protein_complexes" 9 1
"10" "protein_complexes" 15 1
"10" "regulatory_triplets" 2 186
"10" "regulatory_triplets" 3 30
"10" "regulatory_triplets" 4 9
"10" "regulatory_triplets" 5 2
"10" "regulatory_triplets" 7 2
"10" "regulatory_triplets" 9 1
"10" "signaling_triplets" 2 215
"10" "signaling_triplets" 3 37
"10" "signaling_triplets" 4 8
"10" "signaling_triplets" 5 6
"10" "signaling_triplets" 6 2
"10" "signaling_triplets" 8 1
"10" "signaling_triplets" 10 1
"10" "signaling_triplets" 14 1
"10" "signaling_triplets" 20 1
"11" "others" 2 66
"11" "others" 3 22
"11" "others" 4 7
"11" "others" 5 7
"11" "others" 6 8
"11" "others" 7 4
"11" "others" 8 2
"11" "others" 9 1
"11" "others" 10 2
"11" "others" 11 2
"11" "others" 19 1
"11" "others" 29 1
"11" "protein_complexes" 2 387
"11" "protein_complexes" 3 71
"11" "protein_complexes" 4 17
"11" "protein_complexes" 5 5
"11" "protein_complexes" 6 5
"11" "protein_complexes" 7 1
"11" "regulatory_triplets" 2 185
"11" "regulatory_triplets" 3 28
"11" "regulatory_triplets" 4 11
"11" "regulatory_triplets" 5 5
"11" "regulatory_triplets" 6 1
"11" "signaling_triplets" 2 202
"11" "signaling_triplets" 3 45
"11" "signaling_triplets" 4 10
"11" "signaling_triplets" 5 10
"11" "signaling_triplets" 6 1
"11" "signaling_triplets" 7 1
"12" "others" 2 59
"12" "others" 3 25
"12" "others" 4 6
"12" "others" 5 4
"12" "others" 6 3
"12" "others" 7 1
"12" "others" 8 2
"12" "others" 13 1
"12" "others" 14 1
"12" "others" 15 1
"12" "others" 16 1
"12" "others" 17 1
"12" "others" 21 1
"12" "protein_complexes" 2 415
"12" "protein_complexes" 3 73
"12" "protein_complexes" 4 28
"12" "protein_complexes" 5 12
"12" "protein_complexes" 6 2
"12" "protein_complexes" 7 1
"12" "protein_complexes" 8 2
"12" "protein_complexes" 9 1
"12" "regulatory_triplets" 2 175
"12" "regulatory_triplets" 3 35
"12" "regulatory_triplets" 4 10
"12" "regulatory_triplets" 5 1
"12" "regulatory_triplets" 8 1
"12" "regulatory_triplets" 22 1
"12" "signaling_triplets" 2 206
