"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
33 188 831 357 1016 3090 27 32 360 48 60 228 49 1015 NA
58 159 824 353 1063 3137 50 30 413 82 52 260 47 1045 NA
20 196 726 316 979 3284 27 28 396 64 51 209 52 1048 1
43 183 811 318 1046 3253 17 20 378 71 60 213 53 1007 NA
66 182 826 389 1118 3185 25 25 355 55 67 240 51 1073 4
43 140 877 339 1094 3316 48 20 398 73 79 280 66 1106 NA
29 189 913 388 1066 3091 48 18 373 82 53 251 40 997 NA
56 185 808 370 1017 3091 48 27 390 89 52 277 72 1074 5
40 198 876 325 1062 3041 34 27 414 76 68 269 59 1108 2
49 215 834 327 915 3202 33 23 444 69 68 232 43 1165 1
32 178 793 350 1101 3155 29 17 402 94 64 250 26 1028 NA
36 201 927 355 1173 3235 17 36 398 55 73 231 27 1046 NA
47 143 949 303 560 3271 29 30 398 58 58 272 59 884 1
22 184 853 319 1160 3184 48 21 367 82 65 194 58 1102 1
39 170 878 290 1120 3400 40 18 388 85 48 246 36 1051 1
65 192 832 355 1114 3131 32 10 364 118 45 235 46 1039 1
14 167 810 308 1085 3116 34 31 384 66 51 203 44 1043 2
46 174 805 327 1043 3182 43 17 375 48 49 231 71 1074 1
48 79 853 328 1068 3102 44 19 409 75 55 205 54 1111 5
56 171 919 346 1037 3154 38 25 362 72 67 238 55 1048 NA
35 185 850 366 935 3197 33 33 367 96 76 213 62 1040 1
33 153 938 339 1139 3118 30 27 373 97 60 230 76 1076 3
33 189 915 378 1164 3231 14 23 422 80 63 260 74 1114 NA
55 158 969 340 1164 3151 29 38 437 105 68 254 55 950 NA
30 148 907 344 1099 3085 57 29 411 89 61 219 55 1101 NA
51 201 886 375 1063 3277 49 18 406 83 56 202 35 1024 1
39 203 847 330 993 3155 44 33 363 64 58 241 55 975 NA
59 185 892 349 1125 3072 28 30 404 88 46 233 42 1070 NA
21 167 837 368 1070 3278 23 14 381 29 48 249 62 987 1
48 198 848 312 1089 3180 24 34 453 84 45 237 54 1077 2
24 191 868 349 1139 3375 31 32 372 58 61 275 53 1062 2
34 175 916 358 1050 3029 13 6 355 78 79 236 57 992 NA
72 197 821 348 1086 3307 25 21 425 69 62 217 64 1096 NA
29 186 1018 400 1123 3084 30 23 334 39 84 270 60 1122 NA
34 203 906 293 1006 3127 39 29 382 83 59 236 36 956 1
37 179 960 385 1185 3069 26 19 394 97 54 227 89 1076 NA
35 165 772 333 940 3164 52 12 413 69 52 230 69 1047 1
35 166 951 333 1067 3144 49 32 362 90 46 234 43 1059 5
25 83 837 340 1099 3114 39 19 379 75 56 267 65 1254 NA
48 136 870 286 1025 3180 34 16 375 91 58 244 67 1022 NA
89 180 770 346 954 3039 17 21 400 108 62 224 54 975 3
55 170 900 364 1144 3228 36 26 337 65 68 227 47 1033 1
46 196 849 367 1045 3113 29 5 414 66 53 195 69 965 NA
39 164 841 304 1006 3174 19 25 385 87 92 246 45 1130 1
55 185 939 317 1024 3109 25 10 344 101 41 219 56 997 1
39 169 918 350 1031 3032 34 30 383 65 48 231 66 1141 NA
29 141 877 354 1119 3240 35 8 395 111 53 234 60 1011 NA
35 146 870 358 1230 3184 24 13 373 81 65 250 44 1053 3
78 192 785 358 968 3295 37 19 402 57 60 264 56 1050 1
51 171 866 306 1101 3286 29 16 385 96 48 249 83 962 1
107 211 938 348 1015 3014 9 13 447 132 75 259 22 1010 2
37 164 883 336 1014 3200 23 40 390 91 59 266 42 977 NA
74 202 911 362 1162 3170 43 22 408 69 56 206 52 1090 1
40 187 961 338 1128 3325 37 18 430 67 58 296 42 1036 5
47 159 1005 323 1272 3142 61 25 353 114 63 237 53 1082 NA
32 155 910 326 1195 3251 45 29 350 86 51 254 54 1121 NA
98 189 831 356 1079 3157 37 28 378 73 74 251 56 1030 2
34 168 885 337 1102 3124 48 38 373 68 67 261 68 1088 NA
51 158 865 330 985 3224 62 25 452 106 52 231 62 1069 5
38 203 920 361 1099 3251 25 24 397 47 57 262 58 1036 1
37 192 864 348 981 3274 25 32 402 75 53 245 54 1049 NA
40 171 860 315 1115 3070 21 5 420 81 60 224 51 1018 3
33 165 818 369 1101 3175 29 24 394 72 57 236 71 960 1
93 168 813 368 1110 3299 34 23 352 57 70 266 43 1142 1
46 160 781 314 1127 3289 51 30 425 77 51 245 63 1122 1
35 178 836 306 1164 3196 28 21 389 90 65 252 50 1033 1
24 163 845 311 945 3127 22 20 372 57 72 193 49 1042 NA
53 195 853 317 1087 3206 28 24 400 67 86 242 52 1111 1
40 160 929 302 978 3122 26 23 405 77 55 245 57 960 NA
25 136 757 302 1050 3300 27 25 405 76 69 219 53 1187 NA
25 154 797 311 1019 3292 23 17 361 105 57 249 65 1127 NA
29 191 821 349 1026 3048 31 25 394 87 54 230 60 1048 2
19 133 862 327 1046 3070 21 30 411 48 56 225 55 981 1
45 184 874 348 1054 3196 45 15 373 75 83 216 79 978 1
45 180 902 362 1042 3293 29 21 425 88 65 222 68 1006 1
32 143 864 321 1092 3311 56 28 372 71 59 242 48 1124 2
31 216 1010 375 1099 3320 23 26 424 46 57 236 62 987 1
45 194 864 351 1010 3389 25 28 404 98 61 231 73 1074 1
43 99 972 369 1158 3175 21 19 395 84 57 284 76 1120 2
51 145 838 351 1022 3266 51 21 390 103 69 221 65 1044 2
58 182 936 319 1123 3302 28 30 398 65 76 232 51 1022 1
28 166 837 348 1059 3184 34 44 402 49 53 266 54 964 NA
57 192 967 371 1100 3267 58 12 349 67 64 214 31 972 2
34 178 904 367 1063 3202 23 36 400 76 62 247 63 1071 NA
61 156 934 320 1089 3158 22 8 339 66 59 189 19 1001 NA
28 174 771 319 1027 3205 28 19 351 78 60 226 57 931 1
42 171 869 330 1035 3158 29 23 439 65 60 221 54 935 NA
33 179 887 333 1127 3327 43 24 420 100 62 269 98 1010 NA
53 148 912 330 1040 3195 28 32 394 79 62 202 69 1099 NA
43 232 880 377 1093 3271 20 15 405 57 44 212 59 996 NA
28 195 968 376 1026 3127 57 33 392 74 58 245 78 1014 NA
32 190 797 373 1056 3217 33 19 342 46 55 278 64 1128 1
46 209 888 307 957 2952 30 21 384 74 51 226 51 1081 1
55 212 931 375 1128 3231 44 34 361 61 65 243 84 957 4
32 173 937 291 1063 3143 35 20 355 81 75 225 47 1019 NA
20 146 894 348 1039 3112 47 35 369 78 59 230 47 1083 3
31 154 870 371 1122 3251 56 35 480 84 75 221 55 1119 2
32 167 933 328 1113 3106 44 15 405 116 57 197 63 946 NA
93 238 843 357 1112 3212 33 16 409 51 60 223 44 1050 NA
59 187 762 359 986 3117 52 41 414 59 43 262 76 1050 1
