"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
16 74 305 172 396 1382 21 11 173 12 33 103 29 607 NA
39 80 333 150 398 1400 31 2 154 22 22 113 26 539 NA
24 45 354 160 404 1521 18 7 160 24 38 111 24 539 NA
9 79 348 152 429 1433 8 12 133 28 25 95 12 623 NA
17 81 319 172 378 1442 13 13 124 50 34 102 27 636 NA
19 81 313 192 403 1454 10 9 174 21 24 87 35 552 NA
28 73 271 153 382 1386 11 5 149 77 26 133 20 573 NA
17 84 350 172 430 1483 12 13 166 34 23 88 27 641 2
10 85 305 167 379 1390 4 9 162 43 27 87 19 619 NA
21 80 273 142 373 1407 13 NA 134 32 46 98 22 564 2
6 82 296 162 390 1460 28 2 131 25 35 118 17 554 NA
16 110 341 149 397 1476 11 8 148 49 10 125 31 600 1
16 64 336 151 390 1485 43 10 185 43 32 127 33 597 2
3 78 345 145 381 1411 12 13 145 34 34 117 12 528 NA
31 66 292 135 368 1300 12 7 158 23 36 112 32 585 1
27 33 366 150 393 1371 5 7 182 74 22 110 28 589 2
21 77 329 168 410 1452 35 7 134 25 34 96 22 554 NA
30 71 338 151 404 1468 10 11 163 27 24 106 24 649 NA
8 60 298 145 357 1447 4 8 152 37 18 124 25 617 NA
15 76 248 190 368 1483 40 9 161 34 21 104 31 558 NA
15 73 292 163 376 1376 27 7 162 19 34 58 24 639 1
22 75 359 149 394 1395 21 11 155 26 26 111 21 588 NA
40 79 332 143 396 1485 36 11 138 10 31 108 17 581 NA
18 70 311 164 382 1422 7 6 164 34 29 103 27 624 NA
16 68 351 184 411 1401 19 10 164 23 18 114 19 557 1
41 37 290 178 347 1474 9 4 138 15 33 104 19 623 NA
49 91 306 167 394 1451 15 6 125 24 39 98 29 597 1
35 82 339 151 392 1365 19 10 160 3 32 114 25 629 NA
9 66 290 138 336 1467 24 8 182 41 20 104 12 565 NA
23 80 317 145 367 1472 13 2 151 37 25 99 33 620 NA
17 71 333 163 376 1407 25 17 150 62 27 105 24 543 NA
18 58 324 150 450 1460 21 3 179 37 15 111 23 630 NA
15 80 358 153 403 1455 40 8 161 68 25 93 22 620 NA
61 81 313 214 437 1491 7 5 134 22 15 124 19 636 NA
22 71 305 153 337 1490 15 7 173 25 27 100 25 587 NA
7 73 335 166 373 1355 38 11 168 38 27 122 20 608 NA
23 79 311 149 414 1506 19 9 151 47 29 115 30 635 NA
2 64 290 170 338 1399 9 7 133 42 33 114 27 651 1
23 59 294 166 390 1459 32 19 156 28 27 101 15 616 NA
13 60 278 146 376 1475 13 9 134 22 18 93 38 605 NA
41 86 298 167 393 1458 20 5 173 35 31 117 22 669 1
35 84 313 173 405 1450 20 7 74 14 38 123 21 609 NA
41 64 287 189 420 1447 8 5 172 28 35 111 20 564 NA
26 96 335 177 400 1514 26 6 131 38 19 104 21 609 NA
4 39 279 148 426 1403 14 19 163 9 32 88 13 608 NA
37 86 311 159 390 1455 13 5 135 88 34 98 23 627 NA
46 80 296 158 341 1419 9 8 142 37 25 110 30 649 NA
10 77 274 155 405 1412 18 5 146 16 27 97 23 591 3
12 77 324 151 363 1501 22 19 154 16 24 99 18 621 NA
19 50 294 155 441 1515 20 13 167 24 28 100 21 633 NA
14 75 325 188 470 1441 12 7 148 41 28 98 28 571 NA
14 70 321 134 396 1518 12 17 135 19 25 54 22 584 NA
13 65 276 172 419 1442 29 7 137 21 28 114 23 605 1
29 87 322 160 444 1494 18 11 152 20 29 99 9 632 NA
32 81 345 151 402 1518 26 10 182 26 29 115 24 622 NA
15 89 304 186 417 1447 12 7 163 63 23 103 20 562 1
7 62 300 151 375 1423 21 9 130 45 29 103 25 548 NA
22 57 305 143 431 1474 13 7 162 22 33 99 17 583 NA
15 76 305 158 442 1454 10 11 127 33 31 97 23 623 NA
51 107 327 184 382 1437 19 3 113 1 31 116 29 668 NA
23 70 338 154 408 1425 17 6 167 57 28 113 24 546 NA
9 66 326 143 394 1437 14 6 175 32 32 92 23 585 NA
21 31 377 151 409 1403 9 8 149 30 35 124 23 550 1
31 100 279 143 324 1332 16 9 155 21 42 123 25 584 NA
26 75 334 189 415 1450 18 9 143 11 33 109 21 619 NA
23 74 301 171 385 1501 14 9 191 16 22 106 25 614 NA
53 86 342 140 206 1481 23 6 140 57 40 121 18 615 NA
23 73 339 142 360 1429 11 11 175 38 26 111 24 610 NA
16 69 296 171 434 1422 9 17 164 46 20 96 30 642 NA
32 41 368 186 391 1457 15 12 161 49 23 112 35 623 NA
9 59 294 174 423 1385 17 5 161 18 23 107 24 631 NA
28 81 318 194 464 1418 21 4 156 28 32 98 16 553 NA
