"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
59 204 832 378 1077 3215 37 25 399 92 45 265 55 1003 NA
58 198 875 337 1060 3260 40 23 358 62 63 269 59 1111 2
57 145 850 386 1034 3014 37 24 403 55 74 254 53 1114 3
37 209 809 325 1040 3162 51 33 421 92 66 238 77 1075 NA
42 169 859 330 1084 3000 23 23 401 104 52 229 76 1003 3
67 188 816 335 1040 3303 41 26 396 56 67 264 61 982 NA
38 160 941 378 1173 3131 35 41 363 117 51 201 63 941 NA
35 153 937 344 1151 3239 38 29 350 83 56 215 65 1081 1
46 177 827 370 1125 3298 47 21 419 80 56 252 38 1021 2
40 173 809 332 1045 3180 36 30 423 60 42 247 52 1004 1
56 141 825 343 1043 3246 24 24 340 65 82 284 45 979 1
41 183 833 353 1053 3154 58 12 406 41 45 250 56 1106 1
66 177 793 349 1001 3260 27 20 429 63 39 233 62 1022 1
57 196 913 356 1131 3089 17 19 358 66 47 225 55 938 NA
39 146 816 292 1012 3027 65 29 436 116 50 239 41 989 1
34 149 948 313 1227 3409 64 20 416 100 63 200 56 1162 NA
69 158 817 394 1059 3267 29 23 330 79 48 218 73 973 1
50 169 886 348 1030 3186 46 26 412 55 69 200 58 988 3
35 135 821 325 1023 3038 35 28 389 92 62 135 65 986 2
48 144 816 318 1106 3113 32 27 400 106 57 220 65 1022 3
36 177 836 336 1066 3354 48 23 213 51 53 232 45 1036 1
28 191 934 330 1122 3091 17 30 424 95 51 261 41 1133 5
28 160 824 273 1006 3172 30 16 411 60 61 212 47 971 2
78 173 850 362 1100 3299 21 26 393 60 53 232 50 1049 3
43 153 934 281 1196 3319 56 18 383 97 54 219 52 996 1
64 158 767 347 950 3046 13 32 381 140 77 251 59 989 NA
31 167 858 351 994 3145 35 17 384 55 62 280 53 1067 1
42 159 853 275 1121 3159 29 28 396 77 52 283 63 1198 NA
45 138 815 316 1058 3259 33 17 349 88 58 232 44 1005 NA
24 151 865 354 1026 3056 37 8 396 103 66 227 59 1115 NA
55 194 938 318 1189 3193 29 5 349 100 71 188 64 966 1
27 162 860 322 1076 3133 27 22 383 91 51 242 66 1057 2
27 149 902 327 1085 3017 67 24 460 79 57 234 64 1042 1
35 167 831 367 1110 3343 32 23 427 85 58 242 29 1034 3
68 200 917 390 1137 3310 27 13 386 74 53 238 43 1069 6
51 150 787 321 991 3158 24 24 348 93 65 292 53 1058 1
77 181 935 389 1109 3239 35 11 358 64 67 236 58 1139 NA
49 173 891 346 526 3296 37 17 418 71 51 205 52 1048 NA
60 157 854 327 1067 3042 32 15 333 64 57 246 78 1010 1
29 174 805 333 1047 3162 43 16 392 96 49 230 63 959 1
69 214 976 368 1245 3220 51 29 325 44 57 200 58 1037 NA
37 144 875 356 1097 3099 32 30 420 83 58 265 59 1021 NA
32 183 857 348 1117 3146 35 28 351 62 57 275 49 1031 NA
54 210 986 347 1231 3302 30 25 383 79 75 245 73 1003 1
43 157 812 321 940 3016 14 28 382 79 47 229 63 1048 2
47 192 904 301 1071 3209 26 11 428 85 49 259 54 1079 NA
52 191 898 317 1092 3346 32 25 395 96 58 211 65 1061 NA
75 199 856 331 1076 3056 37 24 396 119 55 291 77 977 1
22 170 932 349 1147 3048 31 35 349 66 68 245 71 1054 1
47 180 852 367 1231 3273 12 13 380 65 53 226 75 1087 2
54 208 849 388 1155 3296 41 17 391 49 60 281 56 1044 1
75 195 854 334 1061 3051 34 24 394 85 51 257 72 1068 NA
30 127 879 300 1164 3310 45 20 395 50 58 254 57 1035 NA
47 198 992 326 1113 3119 35 26 373 78 61 258 39 1059 NA
46 63 886 346 1087 3198 32 25 405 94 82 227 47 1034 NA
24 161 814 347 1029 3279 29 25 462 69 81 244 64 1124 1
31 185 966 372 1102 3310 33 15 398 86 57 233 67 992 3
30 199 844 341 1120 3121 35 13 410 126 67 261 48 1050 6
26 174 901 355 1066 3183 41 20 423 78 57 191 65 921 6
35 177 839 307 1069 3136 26 25 424 46 60 266 65 965 1
71 161 809 358 1062 3176 57 18 441 54 51 297 50 1025 NA
34 150 807 338 1089 3151 35 21 375 79 50 233 60 1023 NA
29 132 873 317 1139 3340 30 13 333 73 57 216 48 1041 3
36 167 862 357 1017 3245 38 36 374 65 54 228 58 972 2
76 172 939 343 1197 3520 21 21 391 57 63 213 49 1136 NA
42 176 853 297 1112 3061 39 21 387 58 43 237 65 1091 1
39 163 899 348 976 3092 36 17 441 33 71 227 49 1035 1
30 177 925 361 1143 3202 14 16 398 74 62 231 70 1065 NA
56 203 937 375 1050 3122 46 10 324 112 62 252 71 878 NA
51 155 840 322 1022 3143 40 15 381 47 65 237 53 1104 1
27 136 866 310 1111 3198 54 13 390 61 47 260 41 1057 NA
55 213 901 327 1120 3283 28 14 381 70 55 243 76 1002 NA
57 203 876 389 1149 3159 48 36 449 55 53 222 54 918 NA
42 197 853 373 1171 3116 47 24 419 108 64 204 65 1058 NA
59 217 941 358 1148 3194 28 27 380 71 51 193 78 1080 NA
65 211 908 388 1083 3193 26 29 405 85 58 258 42 1050 NA
40 201 819 369 1073 3168 31 29 402 79 55 282 58 1026 NA
30 153 895 317 1072 3234 31 20 375 55 56 248 70 971 1
55 167 849 339 1092 3189 17 26 421 64 65 266 71 1055 1
28 170 904 312 1031 3313 50 35 418 64 49 232 64 1056 2
53 155 833 336 1124 3176 16 17 374 54 57 241 45 977 NA
37 192 824 354 1045 3198 43 27 395 35 82 217 29 1082 1
26 162 898 316 1034 3280 73 44 428 81 55 198 61 1093 NA
55 177 801 346 1020 3179 33 21 423 78 57 228 62 1117 2
35 186 923 340 1047 2990 17 11 349 94 74 253 53 1007 1
29 142 888 320 974 3108 19 14 378 112 53 199 31 1060 NA
76 182 890 382 1023 3197 43 29 399 100 44 239 59 942 1
24 145 874 331 1143 3306 53 26 369 68 58 233 52 948 2
58 168 907 353 1042 3190 26 23 390 48 83 237 60 1138 NA
24 180 879 333 1035 3180 37 17 371 120 56 223 50 958 2
33 184 866 333 1070 3234 36 29 379 58 57 236 58 1090 NA
69 185 908 395 1061 3215 53 33 421 62 73 236 63 1097 1
41 212 864 353 1160 3025 40 31 373 76 72 282 65 973 1
46 206 866 345 1108 3264 37 27 336 89 47 263 29 949 1
53 171 872 323 1046 3131 38 11 396 80 64 217 70 999 5
22 177 847 373 1052 3152 45 20 380 78 61 243 60 1016 1
