"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
52 233 1089 465 1261 4807 53 37 627 135 99 4 409 100 2675
66 242 1101 433 1347 4950 76 33 602 216 93 NA 409 126 2584
44 243 1148 451 1396 4857 109 36 711 165 102 1 431 96 2737
53 181 1127 462 1305 4803 59 32 676 158 123 NA 434 125 2666
45 191 1193 458 1417 4859 44 19 600 164 92 NA 420 95 2497
57 222 973 417 1277 4794 49 24 604 164 92 1 438 105 2745
36 157 1087 437 1336 4665 69 40 635 152 102 1 384 96 2712
44 207 1168 450 1354 4768 59 23 567 169 69 1 404 103 2522
32 173 1054 442 1399 4730 28 31 607 218 99 NA 408 109 2654
47 207 1130 520 1426 4946 45 32 617 208 114 NA 441 124 2777
65 216 1034 451 1341 4695 66 48 600 144 102 1 416 106 2571
78 234 1068 476 1386 4815 57 46 606 118 108 2 487 126 2655
40 236 1101 498 1480 4699 61 30 628 149 84 1 479 109 2672
43 199 1073 521 1372 4919 59 40 638 195 94 3 411 129 2783
58 186 1128 439 1389 4811 85 56 690 201 97 1 437 123 2633
27 202 1081 475 1424 4787 57 37 576 182 117 NA 410 119 2720
46 195 1115 432 1524 4851 55 47 640 159 86 3 458 70 2529
47 229 1166 515 1367 4666 81 24 624 123 87 2 412 106 2833
77 241 1083 443 1336 4658 55 29 599 170 131 3 477 146 2567
48 191 1039 474 1366 4681 38 45 620 177 99 1 396 121 2544
47 248 1031 461 1321 5049 49 44 569 159 83 NA 495 107 2603
41 228 1102 460 1388 4804 58 43 587 212 87 2 435 100 2556
44 181 1006 458 1303 4880 49 28 624 157 89 2 426 108 2567
71 204 1058 505 1467 4943 71 43 625 159 95 2 428 114 2699
63 241 1062 458 1392 4789 52 32 691 131 91 NA 454 96 2642
90 266 1134 478 1437 4711 79 34 558 128 102 1 396 115 2725
45 212 1110 487 1474 4682 66 28 630 126 102 1 466 104 2656
45 196 1095 427 1265 4880 60 37 651 198 77 1 426 143 2516
60 213 1138 433 1499 4710 69 38 643 144 117 2 470 101 2652
65 203 1060 449 1382 4967 81 34 566 133 96 1 376 86 2627
37 194 1020 453 1273 4673 43 14 596 225 91 1 485 109 2569
