"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 54 17 50 16 100 3.87
"2" "kukd" 414 0 0 1 NA 214 26 216 25 100 1.93
"3" "kuku" 1935 0 0 1 NA 1099 53 1096 57 100 1.76
"4" "pkd" 924 0 0 1 NA 468 28 466 34 100 1.97
"5" "pku" 2103 0 0 1 NA 1393 74 1393 77 100 1.51
"6" "pp" 17027 0 0 1 NA 4813 108 4807 119 100 3.54
"7" "tdkd" 84 0.08 NA 0.92 NA 59 16 58 13 100 1.42
"8" "tdku" 70 0 0 1 NA 36 9 36 8 100 1.94
"9" "tdp" 1111 0 0 1 NA 613 33 614 31 100 1.81
"10" "tdtd" 223 0.05 NA 0.95 NA 158 38 154 37 100 1.41
"11" "tukd" 102 0.36 NA 0.69 NA 97 14 96 13 100 1.05
"12" "tuku" 1 0.65 NA 0.72 NA 1 1 1 1 100 1
"13" "tup" 521 0.01 NA 0.99 NA 426 35 426 33 100 1.22
"14" "tutd" 110 0.44 NA 0.59 NA 109 15 108 18 100 1.01
"15" "tutu" 3800 0 0 1 NA 2659 89 2654 99 100 1.43
