"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 38 16 34 14 100 4.74
"2" "kukd" 266 0 0 1 NA 125 19 126 20 100 2.13
"3" "kuku" 1216 0 0 1 NA 612 44 610 49 100 1.99
"4" "pkd" 653 0 0 1 NA 276 29 278 26 100 2.37
"5" "pku" 1320 0 0 1 NA 755 60 752 53 100 1.75
"6" "pp" 13269 0 0 1 NA 2626 74 2623 65 100 5.05
"7" "tdkd" 61 0.02 NA 0.98 NA 32 13 31 14 100 1.91
"8" "tdku" 38 0 0 1 NA 17 5 16 4 100 2.24
"9" "tdp" 766 0 0 1 NA 309 26 309 26 100 2.48
"10" "tdtd" 157 0.03 NA 0.97 NA 74 31 67 30 100 2.12
"11" "tukd" 53 0.5 NA 0.54 NA 52 10 52 11 100 1.02
"12" "tuku" 0 1 NA 0.65 NA 1 1 0 0 100 0
"13" "tup" 266 0.01 NA 0.99 NA 208 23 207 18 100 1.28
"14" "tutd" 52 0.42 NA 0.63 NA 49 11 49 10 100 1.06
"15" "tutu" 2005 0 0 1 NA 1226 51 1228 47 100 1.64
