"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 204 0 0 1 NA 54 18 54 20 100 3.78
"2" "kukd" 399 0 0 1 NA 209 22 210 22 100 1.91
"3" "kuku" 1873 0 0 1 NA 1062 59 1059 67 100 1.76
"4" "pkd" 901 0 0 1 NA 455 29 451 28 100 1.98
"5" "pku" 2031 0 0 1 NA 1317 116 1324 68 100 1.54
"6" "pp" 16685 0 0 1 NA 4617 95 4602 90 100 3.61
"7" "tdkd" 82 0.13 NA 0.9 NA 56 17 54 16 100 1.46
"8" "tdku" 65 0 0 1 NA 32 8 33 7 100 2.03
"9" "tdp" 1082 0 0 1 NA 592 36 590 36 100 1.83
"10" "tdtd" 221 0.08 NA 0.92 NA 155 38 151 38 100 1.43
"11" "tukd" 99 0.27 NA 0.75 NA 90 13 91 13 100 1.1
"12" "tuku" 1 0.63 NA 0.78 NA 1 1 1 1 100 1
"13" "tup" 497 0 0 1 NA 408 33 410 38 100 1.22
"14" "tutd" 102 0.54 NA 0.47 NA 103 18 104 16 100 0.99
"15" "tutu" 3575 0 0 1 NA 2515 90 2516 100 100 1.42
