"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 36 16 33 16 100 5
"2" "kukd" 266 0 0 1 NA 126 22 124 19 100 2.11
"3" "kuku" 1216 0 0 1 NA 607 40 606 44 100 2
"4" "pkd" 653 0 0 1 NA 273 23 276 24 100 2.39
"5" "pku" 1320 0 0 1 NA 751 52 748 51 100 1.76
"6" "pp" 13269 0 0 1 NA 2623 67 2617 55 100 5.06
"7" "tdkd" 61 0.04 NA 0.96 NA 31 13 28 11 100 1.97
"8" "tdku" 38 0 0 1 NA 17 5 17 4 100 2.24
"9" "tdp" 766 0 0 1 NA 312 27 309 24 100 2.46
"10" "tdtd" 157 0 0 1 NA 70 28 66 25 100 2.24
"11" "tukd" 53 0.52 NA 0.51 NA 53 10 53 9 100 1
"12" "tuku" 0 1 NA 0.55 NA 1 1 0 0 100 0
"13" "tup" 266 0 0 1 NA 208 24 210 14 100 1.28
"14" "tutd" 52 0.38 NA 0.64 NA 49 11 49 12 100 1.06
"15" "tutu" 2005 0 0 1 NA 1232 55 1228 62 100 1.63
