"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
3 95 391 123 447 929 15 8 107 8 32 3 101 32 674
7 56 451 115 494 920 12 17 115 7 29 1 116 35 746
4 72 482 92 511 944 7 11 118 11 23 NA 137 34 704
5 48 453 101 523 989 8 13 99 9 12 NA 103 40 721
5 87 438 117 442 893 15 11 108 11 34 0 110 21 783
8 68 514 129 593 978 16 14 113 10 28 3 113 28 750
11 61 389 107 421 842 9 18 107 7 52 1 110 25 715
6 54 457 101 432 860 7 8 120 9 20 2 113 26 735
7 73 467 114 462 951 13 12 121 10 28 0 120 32 676
9 60 436 101 514 947 13 26 109 13 36 NA 122 23 765
11 67 477 60 523 931 6 5 111 7 23 NA 139 32 738
8 89 501 123 517 980 12 10 85 11 46 NA 112 31 761
5 71 445 97 520 1003 13 17 123 13 35 7 141 28 615
7 82 478 111 538 915 10 4 120 10 19 0 100 24 686
8 77 363 132 461 954 8 13 99 8 16 0 99 32 690
8 99 527 107 559 976 16 18 107 9 23 1 103 23 753
10 70 375 113 448 972 13 11 108 12 41 NA 102 43 727
3 74 472 86 482 896 11 12 101 9 24 NA 128 15 665
8 75 505 96 555 874 9 12 112 10 12 0 91 7 785
7 65 449 118 594 957 13 10 110 10 24 NA 92 28 780
6 73 412 94 454 920 11 12 107 5 32 2 97 23 742
6 84 415 116 476 956 11 3 109 8 22 NA 104 31 765
10 44 434 122 515 971 10 15 101 9 27 0 104 23 732
5 85 448 129 504 939 13 7 91 11 16 NA 98 22 749
11 75 406 116 459 941 4 8 120 10 40 NA 87 38 726
12 105 463 65 505 932 10 15 115 16 23 0 102 50 752
11 65 396 96 472 932 13 13 103 8 26 NA 108 27 719
7 64 442 125 420 932 11 4 114 7 21 1 112 23 722
9 78 422 114 501 969 7 8 109 13 30 NA 98 41 709
10 44 464 57 460 972 8 10 113 5 25 0 110 35 684
