"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 185 0 0 1 NA 40 16 36 16 100 4.62
"2" "kukd" 287 0 0 1 NA 140 20 141 19 100 2.05
"3" "kuku" 1305 0 0 1 NA 678 42 674 34 100 1.92
"4" "pkd" 691 0 0 1 NA 303 27 303 19 100 2.28
"5" "pku" 1416 0 0 1 NA 835 75 837 62 100 1.7
"6" "pp" 13875 0 0 1 NA 2916 77 2913 73 100 4.76
"7" "tdkd" 64 0.04 NA 0.97 NA 37 13 35 13 100 1.73
"8" "tdku" 43 0 0 1 NA 21 5 21 4 100 2.05
"9" "tdp" 818 0 0 1 NA 355 23 354 23 100 2.3
"10" "tdtd" 164 0 0 1 NA 84 30 77 30 100 1.95
"11" "tukd" 58 0.52 NA 0.55 NA 59 9 58 9 100 0.98
"12" "tuku" 1 0.37 NA 0.9 NA 1 1 0 0 100 1
"13" "tup" 291 0 0 1 NA 234 24 236 18 100 1.24
"14" "tutd" 55 0.57 NA 0.49 NA 56 11 56 10 100 0.98
"15" "tutu" 2209 0 0 1 NA 1395 63 1398 73 100 1.58
