"group" "motif_type" "counts" "total_count"
"1" "others" 2 62
"1" "others" 3 21
"1" "others" 4 4
"1" "others" 5 2
"1" "others" 6 3
"1" "others" 7 2
"1" "others" 8 2
"1" "others" 11 1
"1" "others" 12 2
"1" "others" 13 1
"1" "others" 16 1
"1" "others" 19 1
"1" "others" 23 1
"1" "others" 24 1
"1" "others" 51 1
"1" "protein_complexes" 2 439
"1" "protein_complexes" 3 76
"1" "protein_complexes" 4 22
"1" "protein_complexes" 5 6
"1" "protein_complexes" 6 3
"1" "protein_complexes" 7 1
"1" "protein_complexes" 8 2
"1" "protein_complexes" 9 1
"1" "protein_complexes" 10 1
"1" "protein_complexes" 11 1
"1" "protein_complexes" 12 1
"1" "protein_complexes" 17 1
"1" "regulatory_triplets" 2 197
"1" "regulatory_triplets" 3 20
"1" "regulatory_triplets" 4 8
"1" "regulatory_triplets" 5 3
"1" "regulatory_triplets" 8 1
"1" "regulatory_triplets" 10 1
"1" "signaling_triplets" 2 221
"1" "signaling_triplets" 3 52
"1" "signaling_triplets" 4 11
"1" "signaling_triplets" 5 6
"1" "signaling_triplets" 6 2
"1" "signaling_triplets" 7 1
"1" "signaling_triplets" 10 1
"1" "signaling_triplets" 26 1
"2" "others" 2 63
"2" "others" 3 17
"2" "others" 4 12
"2" "others" 5 5
"2" "others" 6 2
"2" "others" 7 2
"2" "others" 9 2
"2" "others" 11 2
"2" "others" 14 1
"2" "others" 15 2
"2" "others" 22 1
"2" "protein_complexes" 2 409
"2" "protein_complexes" 3 69
"2" "protein_complexes" 4 19
"2" "protein_complexes" 5 5
"2" "protein_complexes" 7 1
"2" "regulatory_triplets" 2 177
"2" "regulatory_triplets" 3 38
"2" "regulatory_triplets" 4 10
"2" "regulatory_triplets" 5 5
"2" "regulatory_triplets" 6 3
"2" "regulatory_triplets" 7 1
"2" "regulatory_triplets" 19 1
"2" "signaling_triplets" 2 212
"2" "signaling_triplets" 3 43
"2" "signaling_triplets" 4 9
"2" "signaling_triplets" 5 7
"2" "signaling_triplets" 7 1
"2" "signaling_triplets" 8 1
"2" "signaling_triplets" 10 1
"3" "others" 2 58
"3" "others" 3 15
"3" "others" 4 9
"3" "others" 5 5
"3" "others" 6 1
"3" "others" 7 2
"3" "others" 8 2
"3" "others" 9 1
"3" "others" 10 1
"3" "others" 11 1
"3" "others" 23 1
"3" "protein_complexes" 2 415
"3" "protein_complexes" 3 74
"3" "protein_complexes" 4 27
"3" "protein_complexes" 5 7
"3" "protein_complexes" 7 2
"3" "protein_complexes" 8 3
"3" "protein_complexes" 14 1
"3" "regulatory_triplets" 2 178
