"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 109 0 0 1 NA 9 7 7 6 100 12.11
"2" "kukd" 78 0 0 1 NA 22 7 22 7 100 3.55
"3" "kuku" 296 0 0 1 NA 82 11 82 13 100 3.61
"4" "pkd" 177 0 0 1 NA 43 10 42 10 100 4.12
"5" "pku" 320 0 0 1 NA 95 15 98 11 100 3.37
"6" "pp" 5271 0 0 1 NA 373 23 372 24 100 14.13
"7" "tdkd" 7 0.19 NA 0.84 NA 4 4 2 3 100 1.75
"8" "tdku" 7 0 0 1 NA 1 1 1 1 100 7
"9" "tdp" 262 0 0 1 NA 31 8 31 9 100 8.45
"10" "tdtd" 86 0 0 1 NA 5 6 2 3 100 17.2
"11" "tukd" 5 0.78 NA 0.36 NA 7 3 7 3 100 0.71
"12" "tuku" 0 1 NA 0.95 NA 0 0 0 0 100 NA
"13" "tup" 40 0 0 1 NA 24 6 24 6 100 1.67
"14" "tutd" 6 0.21 NA 0.87 NA 4 2 4 1 100 1.5
"15" "tutu" 349 0 0 1 NA 151 15 151 15 100 2.31
