"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
59 193 860 351 1067 3042 30 38 426 61 74 4 204 57 1084
57 160 810 354 1039 3256 20 27 393 76 66 4 243 51 995
75 238 946 380 1238 3243 34 29 387 73 52 1 217 69 982
47 186 839 373 1149 3189 33 23 360 86 64 4 244 65 1052
57 224 875 402 1129 3140 41 34 411 72 56 4 231 64 1009
49 227 839 366 1146 3176 20 20 448 52 83 1 267 59 1142
23 170 910 367 1159 3314 17 7 404 102 62 1 253 26 1038
38 210 873 315 1020 3250 27 20 376 59 49 3 240 29 1054
34 174 894 347 1143 3235 21 15 388 99 74 2 199 60 962
28 155 882 307 1009 3212 28 13 360 42 49 NA 199 57 1073
42 140 831 293 1105 3243 24 17 367 80 56 2 259 59 1068
34 126 850 349 899 3180 59 5 443 94 59 1 277 55 1028
31 175 901 312 1024 3328 45 27 374 117 63 1 238 74 974
33 195 837 323 1024 3321 18 19 374 77 62 NA 250 37 1076
27 169 860 301 970 3127 23 16 352 51 54 1 264 49 1026
56 210 866 313 1060 3231 45 26 405 78 61 NA 249 82 1082
57 168 829 343 1125 3167 36 29 385 90 50 NA 236 53 1005
32 145 889 337 1145 3325 25 20 417 76 69 NA 226 64 1088
48 186 824 325 943 3108 44 19 337 78 59 NA 229 48 1085
82 198 822 398 1088 3155 38 27 404 68 64 NA 112 52 1087
54 168 849 346 996 3061 30 19 379 56 74 NA 273 65 1108
36 127 765 314 1077 3145 40 40 419 73 68 NA 236 73 1076
38 177 897 302 1095 3250 46 27 376 61 51 NA 238 55 1022
39 168 1050 337 1244 3202 36 25 365 55 63 1 246 65 972
20 200 892 308 1066 3186 35 21 395 54 57 NA 233 60 1084
56 182 855 326 939 3071 43 36 392 53 55 NA 247 63 1035
59 189 875 385 997 3112 45 33 386 97 55 5 263 62 1051
46 195 891 363 1133 3308 25 20 411 97 49 NA 270 62 1124
55 159 757 383 987 3358 19 14 386 53 60 1 246 59 1000
42 169 873 347 1142 3345 23 15 351 93 53 1 205 69 1014
23 140 820 326 1080 3256 29 25 402 65 52 NA 224 49 1027
37 186 826 351 997 3158 33 17 430 120 79 NA 262 71 975
33 161 815 291 1095 3277 34 23 389 86 30 1 263 55 1057
56 190 865 360 1089 3123 28 35 383 70 76 NA 270 53 1013
18 176 932 368 1119 3177 27 18 415 94 58 1 225 65 1044
44 173 832 323 1007 3174 26 18 408 62 74 NA 248 47 1018
49 185 849 368 1091 3226 36 25 416 115 52 NA 251 61 1011
36 141 876 315 1091 3061 36 22 417 84 64 2 197 62 1143
50 170 778 344 1004 3208 53 35 395 79 62 NA 240 46 1122
32 165 908 325 1125 3044 69 18 408 87 72 NA 241 58 1068
38 193 871 374 1219 3161 34 26 406 99 58 5 235 51 1070
11 159 874 320 1157 3123 31 27 386 100 64 3 241 52 1083
20 132 805 317 1056 3262 51 16 356 64 70 NA 217 23 937
45 142 875 332 1066 3205 34 21 425 57 25 NA 231 67 1053
24 174 949 300 1098 3089 39 11 408 59 71 1 221 55 1071
64 167 963 319 1094 3063 22 15 372 73 55 NA 265 53 972
39 157 824 324 1026 3095 41 10 360 81 50 NA 178 48 918
65 161 880 345 1084 3123 31 28 396 60 54 3 236 60 1065
51 206 945 393 1088 3200 25 23 403 66 62 NA 238 59 1007
57 165 883 333 1085 3085 16 24 381 81 55 2 203 65 1026
53 182 973 337 1179 3137 35 37 389 85 21 2 234 60 1092
42 169 814 326 942 3062 41 34 400 115 64 2 238 53 964
55 171 946 330 1219 3327 34 22 390 128 65 NA 237 51 965
28 113 942 300 1109 3297 32 13 384 50 59 NA 233 58 1028
48 135 765 292 971 3203 54 15 452 107 56 3 272 74 1052
36 169 951 363 1185 3207 30 37 499 83 52 1 273 71 1161
