"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 51 18 48 17 100 3.94
"2" "kukd" 389 0 0 1 NA 197 29 196 25 100 1.97
"3" "kuku" 1804 0 0 1 NA 1011 61 1010 59 100 1.78
"4" "pkd" 878 0 0 1 NA 434 38 435 27 100 2.02
"5" "pku" 1954 0 0 1 NA 1254 96 1264 76 100 1.56
"6" "pp" 16317 0 0 1 NA 4377 107 4384 102 100 3.73
"7" "tdkd" 79 0.07 NA 0.93 NA 54 17 55 15 100 1.46
"8" "tdku" 62 0 0 1 NA 32 8 32 7 100 1.94
"9" "tdp" 1056 0 0 1 NA 556 32 559 33 100 1.9
"10" "tdtd" 218 0.08 NA 0.92 NA 141 46 133 40 100 1.55
"11" "tukd" 93 0.34 NA 0.68 NA 88 13 90 13 100 1.06
"12" "tuku" 1 0.62 NA 0.76 NA 1 1 1 1 100 1
"13" "tup" 460 0.01 NA 0.99 NA 380 29 379 27 100 1.21
"14" "tutd" 94 0.54 NA 0.47 NA 96 16 96 15 100 0.98
"15" "tutu" 3387 0 0 1 NA 2336 87 2327 82 100 1.45
