"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 52 16 53 16 100 3.87
"2" "kukd" 389 0 0 1 NA 205 25 206 27 100 1.9
"3" "kuku" 1804 0 0 1 NA 1008 55 1005 51 100 1.79
"4" "pkd" 878 0 0 1 NA 439 39 435 33 100 2
"5" "pku" 1954 0 0 1 NA 1261 76 1263 76 100 1.55
"6" "pp" 16317 0 0 1 NA 4382 94 4374 94 100 3.72
"7" "tdkd" 79 0.0600000000000001 NA 0.95 NA 53 16 52 15 100 1.49
"8" "tdku" 62 0 0 1 NA 31 9 30 8 100 2
"9" "tdp" 1056 0 0 1 NA 561 38 563 34 100 1.88
"10" "tdtd" 218 0.05 NA 0.95 NA 153 39 148 43 100 1.42
"11" "tukd" 93 0.33 NA 0.68 NA 86 15 86 14 100 1.08
"12" "tuku" 1 0.49 NA 0.8 NA 1 1 0 0 100 1
"13" "tup" 460 0 0 1 NA 377 34 376 28 100 1.22
"14" "tutd" 94 0.59 NA 0.45 NA 97 15 96 13 100 0.97
"15" "tutu" 3387 0 0 1 NA 2340 99 2342 91 100 1.45
