"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
69 264 1181 547 1512 5399 38 32 637 226 137 492 105 3044 NA
55 222 1255 523 1537 5425 56 32 707 146 114 497 106 3200 2
54 266 1390 551 1699 5629 73 38 705 181 127 490 137 3225 NA
53 198 1179 535 1642 5531 64 14 700 184 124 477 119 3288 2
34 262 1241 582 1498 5191 70 32 777 116 96 497 112 3155 1
65 221 1300 452 1606 5414 64 36 656 178 94 549 130 3138 4
80 269 1245 491 1496 5149 45 44 660 200 109 506 112 3424 1
35 222 1310 509 1632 5322 53 39 718 163 127 531 119 3196 NA
58 227 1293 519 1694 5601 73 48 693 210 107 463 147 3076 1
52 219 1139 511 1482 5642 87 45 677 297 100 521 142 3070 2
72 234 1244 520 1581 5304 106 33 721 244 129 490 185 3444 NA
39 224 1289 470 1603 5420 62 36 708 200 110 518 98 3078 3
59 231 1200 545 1473 5329 19 41 718 246 109 490 148 3126 5
45 272 1293 548 1663 5559 49 37 616 143 95 551 127 3164 NA
47 197 1314 513 1469 5426 64 33 685 182 90 465 104 3114 1
53 206 1282 528 1636 5592 64 28 754 249 100 489 136 3240 1
74 237 1262 543 1552 5537 68 54 682 196 109 480 120 3145 5
40 200 1280 497 1659 5360 48 23 619 137 110 549 131 3161 1
46 194 1273 487 1689 5501 65 37 739 231 122 447 99 3186 NA
59 229 1218 604 1575 5409 61 27 609 230 100 507 148 3064 5
31 218 1277 484 1722 5414 75 32 700 115 99 546 51 3236 1
55 230 1250 533 1538 5330 71 41 741 130 113 491 157 3090 2
69 250 1201 482 1411 5306 53 37 694 164 105 453 138 3110 NA
115 259 1273 564 1602 5485 76 15 742 111 106 492 124 3181 NA
38 252 1313 508 1660 5374 41 38 740 203 112 543 120 3063 2
74 275 1394 488 1772 5507 100 41 752 113 91 502 148 3253 NA
31 239 1198 499 1614 5537 46 19 646 115 120 516 118 3041 NA
72 310 1251 545 1701 5454 102 46 748 184 99 515 123 2950 3
61 115 1231 526 1570 5534 69 32 724 170 106 513 130 3252 2
39 251 1357 508 1466 5506 54 53 661 216 120 463 155 3107 2
55 276 1264 525 1525 5595 63 34 736 198 103 466 131 3153 1
61 257 1191 543 1529 5432 56 53 721 239 85 478 59 3191 3
64 244 1276 583 1705 5611 42 35 714 158 102 510 141 3169 4
57 257 1260 495 1359 5338 52 24 708 180 99 419 106 3326 NA
59 279 1259 493 1513 5119 83 55 719 189 103 471 107 3313 2
33 249 1244 519 1676 5593 66 30 663 125 122 542 122 2977 1
42 218 1126 514 1393 5408 67 32 677 121 125 584 133 3180 1
78 273 1308 558 1663 5588 70 41 718 124 102 457 126 3070 NA
59 262 1275 518 1430 5167 103 44 669 111 94 456 116 3043 1
63 217 1283 509 1547 5398 54 35 721 146 121 553 148 3013 2
61 229 1324 520 1618 5346 72 37 687 118 106 554 135 2988 8
78 221 1183 497 1445 5334 65 64 694 190 91 482 152 3041 NA
56 246 1226 566 1831 5660 54 25 714 148 102 466 140 3136 1
47 229 1320 480 1584 5463 89 42 735 245 124 448 126 3060 NA
63 218 1313 488 1596 5570 64 51 678 165 109 523 139 3232 NA
60 237 1230 473 1633 5782 58 37 697 178 122 509 116 3141 NA
61 293 1191 597 1524 5421 63 33 712 191 87 561 135 3065 2
73 268 1406 528 1691 5483 46 43 662 90 108 491 139 3275 NA
76 258 1265 450 1471 5286 68 48 655 210 131 522 109 3330 NA
41 255 1236 523 1592 5677 69 53 640 196 118 535 122 3259 NA
82 227 1234 496 1483 5465 47 32 748 169 119 475 124 3339 4
50 254 1242 504 1622 5597 66 41 676 258 110 494 94 3223 2
63 221 1204 493 1396 5467 55 27 721 113 104 462 130 3038 1
38 250 1286 568 1584 5458 65 28 711 157 100 451 87 3133 NA
78 236 1312 500 1690 5648 71 42 706 137 111 264 152 3398 2
63 269 1215 522 1484 5509 60 48 692 113 120 531 106 3012 1
102 119 1294 582 1540 5369 51 37 696 159 119 512 148 3106 2
71 260 1240 515 1581 5604 69 28 724 227 123 461 124 3278 NA
54 243 1213 518 1615 5422 66 36 653 162 122 511 117 3070 NA
79 225 1233 544 1620 5535 66 31 692 176 130 520 114 3211 1
74 183 1184 519 1536 5523 75 35 719 230 99 458 148 3147 1
49 239 1213 490 1611 5425 51 39 730 123 116 508 97 3058 NA
49 196 1240 497 1563 5394 55 19 643 208 90 439 137 3184 NA
78 268 1326 518 1517 5579 70 25 654 132 117 524 115 3195 5
61 256 1172 546 1489 5448 85 33 680 112 133 459 114 3183 NA
55 229 1277 588 1584 5348 28 28 674 112 102 515 129 3148 NA
62 231 1382 499 1591 5553 67 41 707 229 123 531 92 3234 1
64 246 1290 537 1671 5553 32 46 694 105 125 509 140 3207 2
32 295 1353 527 1557 5325 43 25 691 139 87 506 153 3165 4
53 113 1221 555 1618 5452 60 41 659 268 117 534 95 3191 1
55 211 1158 535 1562 5665 51 44 713 132 108 470 119 3137 NA
44 244 1257 493 1536 5377 77 52 677 226 126 487 135 3081 NA
83 242 1212 515 1627 5423 46 27 709 106 129 499 112 2993 3
42 234 1184 486 1635 5616 65 23 745 268 95 456 127 3176 3
47 282 1246 595 1675 5496 51 45 729 170 121 537 133 3171 1
56 203 1138 505 1501 5335 100 40 705 267 119 491 118 3047 NA
76 233 1230 517 1528 5350 60 41 661 223 111 519 133 2965 1
56 205 1250 569 1576 5621 61 46 696 226 101 486 140 3277 2
57 260 1165 600 1565 5539 23 25 612 178 111 461 99 3054 3
69 264 1284 548 1590 5478 39 36 608 166 94 528 111 3155 2
65 228 1129 514 1640 5496 65 36 638 145 122 515 132 3060 1
49 262 1319 503 1442 5608 87 33 651 195 108 479 97 3216 1
91 268 1314 557 1605 5487 47 19 695 186 127 504 127 3088 1
52 266 1138 528 1469 5550 43 59 727 117 128 365 129 3150 NA
76 220 1314 492 1592 5433 54 53 740 204 111 507 146 3057 2
37 202 1082 497 1524 5602 63 20 732 102 91 257 123 3071 NA
39 232 1254 543 1487 5195 69 41 694 226 107 449 154 3121 6
62 230 1209 556 1606 5468 64 41 711 133 109 493 119 2979 2
70 207 1154 494 1576 5546 71 27 651 160 102 553 113 3140 1
65 258 1219 516 1607 5408 52 39 689 121 119 484 111 3021 1
56 281 1296 519 1552 5385 59 25 715 195 129 496 105 3308 4
82 225 1307 463 1604 5291 71 26 685 86 120 518 116 3298 NA
96 257 1343 502 1819 5396 78 72 675 213 105 461 117 3206 3
40 214 1256 540 1664 5589 87 32 728 182 83 529 118 3151 NA
55 246 1200 537 1580 5731 99 52 730 228 92 479 86 3184 NA
54 225 1214 509 1629 5646 29 42 656 185 109 558 116 3223 1
104 265 1209 547 1513 5430 45 52 660 136 129 468 132 3069 2
99 214 1290 536 1635 5264 33 23 711 139 101 490 153 3165 NA
52 215 1141 502 1450 5273 59 31 715 213 122 477 122 3126 NA
85 261 1145 580 1533 5377 72 26 724 232 118 511 113 3288 1
