"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 53 17 49 16 100 3.94
"2" "kukd" 414 0 0 1 NA 212 26 214 23 100 1.95
"3" "kuku" 1935 0 0 1 NA 1107 57 1110 62 100 1.75
"4" "pkd" 924 0 0 1 NA 465 29 464 27 100 1.99
"5" "pku" 2103 0 0 1 NA 1395 75 1400 68 100 1.51
"6" "pp" 17027 0 0 1 NA 4835 110 4833 107 100 3.52
"7" "tdkd" 84 0.0600000000000001 NA 0.94 NA 58 14 57 13 100 1.45
"8" "tdku" 70 0 0 1 NA 35 9 36 9 100 2
"9" "tdp" 1111 0 0 1 NA 614 35 621 30 100 1.81
"10" "tdtd" 223 0.07 NA 0.94 NA 160 42 158 46 100 1.39
"11" "tukd" 102 0.31 NA 0.71 NA 95 13 96 12 100 1.07
"12" "tuku" 1 0.6 NA 0.63 NA 1 2 1 1 100 1
"13" "tup" 521 0 0 1 NA 420 44 428 29 100 1.24
"14" "tutd" 110 0.46 NA 0.54 NA 108 19 106 19 100 1.02
"15" "tutu" 3800 0 0 1 NA 2656 104 2656 107 100 1.43
