"group" "motif_type" "counts" "total_count"
"1" "others" 2 75
"1" "others" 3 13
"1" "others" 4 11
"1" "others" 5 7
"1" "others" 6 2
"1" "others" 7 4
"1" "others" 8 2
"1" "others" 9 4
"1" "others" 11 1
"1" "others" 12 1
"1" "others" 15 2
"1" "protein_complexes" 2 434
"1" "protein_complexes" 3 64
"1" "protein_complexes" 4 19
"1" "protein_complexes" 5 7
"1" "protein_complexes" 6 3
"1" "regulatory_triplets" 2 225
"1" "regulatory_triplets" 3 26
"1" "regulatory_triplets" 4 11
"1" "regulatory_triplets" 5 3
"1" "regulatory_triplets" 6 1
"1" "regulatory_triplets" 7 2
"1" "regulatory_triplets" 21 1
"1" "signaling_triplets" 2 233
"1" "signaling_triplets" 3 59
"1" "signaling_triplets" 4 9
"1" "signaling_triplets" 5 5
"1" "signaling_triplets" 6 1
"1" "signaling_triplets" 7 1
"2" "others" 2 57
"2" "others" 3 14
"2" "others" 4 10
"2" "others" 5 4
"2" "others" 6 4
"2" "others" 7 3
"2" "others" 8 1
"2" "others" 9 1
"2" "others" 10 3
"2" "others" 11 1
"2" "others" 12 2
"2" "others" 13 1
"2" "others" 18 1
"2" "others" 21 1
"2" "others" 24 1
"2" "others" 25 1
"2" "protein_complexes" 2 448
"2" "protein_complexes" 3 72
"2" "protein_complexes" 4 19
"2" "protein_complexes" 5 9
"2" "protein_complexes" 6 3
"2" "protein_complexes" 8 2
"2" "protein_complexes" 9 2
"2" "protein_complexes" 10 1
"2" "regulatory_triplets" 2 166
"2" "regulatory_triplets" 3 38
"2" "regulatory_triplets" 4 11
"2" "regulatory_triplets" 5 2
"2" "regulatory_triplets" 6 2
"2" "regulatory_triplets" 7 1
"2" "regulatory_triplets" 19 1
"2" "signaling_triplets" 2 230
"2" "signaling_triplets" 3 51
"2" "signaling_triplets" 4 12
"2" "signaling_triplets" 5 3
"2" "signaling_triplets" 6 1
"2" "signaling_triplets" 7 2
"2" "signaling_triplets" 8 2
"2" "signaling_triplets" 9 1
"3" "others" 2 66
"3" "others" 3 17
"3" "others" 4 9
"3" "others" 5 4
"3" "others" 6 2
"3" "others" 7 1
"3" "others" 8 2
"3" "others" 9 4
"3" "others" 13 1
"3" "others" 20 1
"3" "others" 21 1
"3" "others" 24 1
"3" "others" 29 1
"3" "others" 36 1
"3" "protein_complexes" 2 404
"3" "protein_complexes" 3 76
"3" "protein_complexes" 4 28
"3" "protein_complexes" 5 7
"3" "protein_complexes" 6 2
"3" "protein_complexes" 7 2
"3" "regulatory_triplets" 2 184
"3" "regulatory_triplets" 3 29
"3" "regulatory_triplets" 4 7
"3" "regulatory_triplets" 5 2
"3" "regulatory_triplets" 7 1
"3" "regulatory_triplets" 8 1
"3" "regulatory_triplets" 9 1
"3" "regulatory_triplets" 18 1
"3" "signaling_triplets" 2 238
"3" "signaling_triplets" 3 41
"3" "signaling_triplets" 4 7
"3" "signaling_triplets" 5 8
"3" "signaling_triplets" 6 1
"3" "signaling_triplets" 8 1
"3" "signaling_triplets" 9 1
"3" "signaling_triplets" 11 1
"4" "others" 2 65
"4" "others" 3 23
"4" "others" 4 9
"4" "others" 5 8
"4" "others" 6 5
"4" "others" 7 1
"4" "others" 8 1
"4" "others" 9 3
"4" "others" 10 1
"4" "others" 11 1
"4" "others" 12 1
"4" "others" 13 1
"4" "others" 14 3
"4" "protein_complexes" 2 396
"4" "protein_complexes" 3 70
"4" "protein_complexes" 4 25
"4" "protein_complexes" 5 10
"4" "protein_complexes" 6 6
"4" "protein_complexes" 7 2
"4" "protein_complexes" 9 1
"4" "regulatory_triplets" 2 193
"4" "regulatory_triplets" 3 36
"4" "regulatory_triplets" 4 3
"4" "regulatory_triplets" 5 1
"4" "regulatory_triplets" 6 3
"4" "regulatory_triplets" 8 1
"4" "regulatory_triplets" 14 1
"4" "regulatory_triplets" 15 1
"4" "signaling_triplets" 2 222
"4" "signaling_triplets" 3 35
"4" "signaling_triplets" 4 13
"4" "signaling_triplets" 5 6
