"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
20 129 661 310 924 2890 66 16 351 103 56 199 61 1465 NA
66 166 701 308 889 2816 37 12 325 67 60 269 61 1383 1
39 111 678 328 801 2844 28 23 349 146 47 205 49 1352 NA
39 117 684 280 854 2898 35 14 351 104 50 247 43 1407 NA
52 156 680 296 871 2854 44 23 303 45 50 236 64 1320 7
18 168 685 340 889 2971 86 28 374 164 74 221 61 1380 NA
39 198 704 300 813 2927 35 24 346 58 52 258 51 1441 1
42 146 745 309 858 2946 39 29 357 40 62 228 57 1337 1
26 139 667 339 778 2887 33 23 386 73 61 243 43 1357 3
14 158 666 341 816 2907 46 17 331 96 77 245 57 1363 NA
56 181 757 329 820 2941 36 26 333 55 53 232 42 1495 NA
37 137 715 346 834 2758 43 26 353 83 67 269 51 1364 1
30 171 610 331 888 2851 14 20 367 123 54 221 64 1414 2
20 140 731 287 830 2938 24 5 361 95 78 259 43 1303 NA
54 106 606 313 740 2914 36 16 339 89 71 271 67 1447 NA
44 117 674 320 883 2875 29 27 356 99 66 208 73 1407 NA
60 144 622 263 859 2999 25 26 372 116 65 204 68 1292 NA
38 115 632 289 781 2993 30 18 362 88 59 258 68 1269 NA
11 126 678 277 805 2899 18 21 336 84 59 236 51 1289 NA
27 145 692 305 780 2822 32 18 328 45 77 236 57 1427 NA
36 125 751 286 916 2910 38 27 327 67 53 243 41 1359 1
25 146 638 251 856 2928 20 8 358 65 65 234 51 1403 1
33 122 665 299 762 2950 38 26 368 45 66 278 64 1482 NA
33 152 696 336 861 3031 66 17 370 108 68 253 58 1311 3
30 129 619 302 736 2974 15 19 349 51 66 223 58 1463 1
34 116 688 332 785 2898 23 17 306 169 61 254 54 1307 NA
41 131 703 140 879 2893 43 15 367 64 64 252 59 1252 NA
21 131 639 284 758 2967 35 19 376 84 55 222 55 1391 NA
45 129 658 280 815 2964 42 26 334 68 77 249 76 1417 NA
36 147 674 322 847 2871 34 14 333 98 65 201 56 1274 NA
37 147 675 315 788 2940 40 14 297 138 75 235 65 1560 NA
44 132 648 244 845 2912 52 21 348 108 70 127 48 1481 NA
53 109 615 305 810 2985 35 15 339 131 66 300 57 1453 NA
29 163 656 287 729 2891 51 16 382 66 57 218 47 1286 1
31 138 679 258 729 2757 41 24 364 56 45 225 66 1498 1
28 152 663 326 779 2950 26 18 331 139 62 232 56 1317 NA
36 130 563 305 716 2885 81 28 358 78 63 278 63 1448 6
72 164 717 353 824 2977 45 3 405 90 61 217 59 1461 NA
60 163 657 261 848 2883 28 25 370 119 63 205 66 1398 6
20 113 684 304 832 2939 29 17 364 50 70 193 55 1419 NA
43 143 712 336 843 2987 32 20 371 84 76 256 76 1389 NA
24 111 634 280 769 2792 56 21 370 76 46 232 68 1404 NA
40 139 697 298 886 3056 37 30 341 115 54 248 57 1486 NA
48 165 740 342 911 2958 66 20 331 82 55 264 53 1415 NA
41 143 654 325 820 2820 47 21 335 48 70 240 44 1505 NA
21 141 638 272 698 2898 38 17 349 110 71 213 24 1443 1
31 135 673 292 845 2905 25 9 333 45 62 253 54 1502 1
19 133 582 279 819 2824 47 19 349 137 57 215 71 1309 NA
27 137 608 335 835 2914 22 15 352 116 65 230 46 1449 NA
31 132 723 289 799 2851 69 11 335 55 45 225 57 1356 1
45 160 672 303 764 2876 34 27 387 100 67 214 48 1388 NA
45 164 624 309 792 2824 46 21 384 63 48 234 58 1354 NA
28 149 630 307 881 2814 34 33 395 96 66 232 44 1438 1
23 143 629 315 922 2863 48 23 330 77 45 279 69 1452 4
49 161 671 302 855 2931 31 26 296 52 25 276 42 1392 NA
48 151 711 330 811 2926 42 17 326 103 47 228 63 1316 2
29 131 662 262 817 2916 25 20 344 84 51 246 57 1406 1
19 136 633 293 880 2911 28 16 307 116 54 191 40 1416 NA
55 167 651 302 768 2875 48 20 350 52 57 203 51 1297 1
54 177 697 289 789 2877 49 29 379 28 47 226 58 1351 NA
11 120 655 280 811 2917 43 14 362 81 44 264 52 1412 NA
85 134 669 333 869 2829 10 23 353 74 77 217 73 1341 1
38 136 662 327 795 2796 27 33 364 58 40 238 68 1427 NA
36 123 702 300 836 2767 37 26 359 57 59 230 59 1341 1
37 121 647 306 807 2968 52 18 363 80 47 217 70 1260 2
39 132 680 291 768 2800 70 28 383 64 47 224 39 1381 NA
25 143 683 317 878 2924 33 17 328 44 45 208 67 1335 NA
