"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 214 0 0 1 NA 63 18 62 16 100 3.4
"2" "kukd" 432 0 0 1 NA 230 27 233 26 100 1.88
"3" "kuku" 2049 0 0 1 NA 1202 64 1209 70 100 1.7
"4" "pkd" 963 0 0 1 NA 500 38 498 30 100 1.93
"5" "pku" 2240 0 0 1 NA 1506 111 1510 76 100 1.49
"6" "pp" 17671 0 0 1 NA 5264 108 5270 107 100 3.36
"7" "tdkd" 87 0.09 NA 0.92 NA 60 18 60 16 100 1.45
"8" "tdku" 72 0 0 1 NA 38 9 38 7 100 1.89
"9" "tdp" 1179 0 0 1 NA 667 40 661 38 100 1.77
"10" "tdtd" 229 0.18 NA 0.82 NA 179 50 180 59 100 1.28
"11" "tukd" 107 0.44 NA 0.58 NA 107 14 106 12 100 1
"12" "tuku" 1 0.63 NA 0.74 NA 1 2 1 1 100 1
"13" "tup" 566 0.01 NA 0.99 NA 473 47 476 36 100 1.2
"14" "tutd" 120 0.49 NA 0.52 NA 121 17 119 16 100 0.99
"15" "tutu" 4171 0 0 1 NA 2975 104 2982 107 100 1.4
