"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
7 7 13 100 25 430 11 7 166 18 4 0 15 8 9
13 8 14 98 23 426 13 10 158 20 4 NA 8 5 8
20 17 12 103 25 444 13 4 150 14 6 NA 7 8 9
13 11 12 97 27 446 2 4 146 17 7 NA 13 7 9
10 7 13 93 23 451 22 7 162 14 6 0 15 7 8
10 11 13 104 25 436 10 2 162 20 6 0 15 8 9
11 12 15 103 25 457 4 2 188 19 5 0 6 9 9
12 15 13 106 24 431 10 4 151 10 7 0 13 6 9
8 13 13 99 13 448 6 7 166 12 4 0 8 8 9
12 16 14 104 25 440 10 5 167 20 5 0 8 9 8
8 19 14 102 14 442 12 8 159 15 3 0 15 8 8
15 15 14 103 23 423 12 9 158 23 3 0 15 4 9
15 15 14 100 14 452 13 4 208 11 7 0 8 6 9
7 8 15 116 26 430 11 6 155 12 7 0 13 9 9
10 17 14 105 26 445 7 5 169 22 5 NA 16 10 8
15 13 13 90 12 464 9 5 160 8 6 NA 17 9 8
6 15 13 103 25 449 17 9 151 16 3 0 14 5 9
12 17 14 114 21 439 15 6 178 10 7 0 13 7 8
24 7 15 105 24 429 18 6 172 15 3 0 14 3 8
10 14 10 112 26 441 5 5 169 11 4 0 17 7 9
7 14 13 93 25 446 9 8 158 26 5 0 7 9 8
13 16 13 96 24 426 14 6 178 15 7 0 8 8 9
12 15 12 101 23 428 11 7 165 12 3 0 13 5 9
12 15 12 104 13 432 12 3 166 13 2 0 13 9 9
10 6 11 95 26 445 13 7 167 13 4 0 16 9 9
18 17 12 105 23 438 7 10 186 16 7 0 15 4 9
7 14 15 90 28 437 19 5 162 18 3 0 13 9 9
20 16 14 98 27 453 14 5 157 15 2 NA 8 9 8
14 15 13 94 23 447 10 7 158 16 6 0 14 5 9
6 11 13 93 24 452 6 3 158 12 6 NA 15 8 8
11 15 11 114 26 450 10 8 179 19 5 0 13 4 9
8 17 12 101 13 440 16 7 172 20 5 0 8 10 8
8 6 12 103 27 440 9 4 192 22 7 0 13 3 9
16 15 13 104 25 434 7 8 167 20 3 0 13 8 9
4 9 13 107 23 446 10 4 173 13 3 0 14 7 8
17 13 16 93 13 439 3 3 150 13 6 NA 14 6 9
14 16 15 100 13 461 12 9 172 16 2 0 8 7 9
8 15 15 105 25 453 8 4 170 13 7 0 7 5 9
10 11 14 95 25 454 14 7 174 23 5 0 6 9 8
14 6 13 100 23 431 10 7 179 12 7 NA 16 6 9
9 18 11 95 28 434 6 4 150 27 6 0 15 5 9
17 19 14 127 29 435 13 7 174 21 5 NA 8 4 9
14 14 12 91 26 426 5 4 169 19 3 0 13 9 9
6 20 15 97 24 438 13 3 159 15 5 NA 16 4 9
8 14 13 113 27 447 8 5 169 21 4 NA 17 7 9
15 15 14 118 24 435 8 1 141 14 7 0 12 7 8
14 17 14 104 25 444 8 8 161 18 4 NA 12 5 9
11 12 11 92 23 439 14 2 166 10 5 0 8 8 9
16 14 12 109 13 453 17 5 162 16 3 NA 14 9 9
18 20 15 98 13 438 5 4 160 29 6 0 17 11 9
10 13 15 112 27 439 15 11 161 17 5 0 13 11 9
