"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 28 13 25 10 100 5.07
"2" "kukd" 208 0 0 1 NA 85 17 86 16 100 2.45
"3" "kuku" 908 0 0 1 NA 395 29 394 26 100 2.3
"4" "pkd" 484 0 0 1 NA 189 21 190 16 100 2.56
"5" "pku" 995 0 0 1 NA 490 45 494 31 100 2.03
"6" "pp" 11218 0 0 1 NA 1763 48 1768 41 100 6.36
"7" "tdkd" 36 0.09 NA 0.92 NA 23 10 22 10 100 1.57
"8" "tdku" 27 0 0 1 NA 10 4 10 4 100 2.7
"9" "tdp" 620 0 0 1 NA 190 16 188 14 100 3.26
"10" "tdtd" 124 0 0 1 NA 43 23 38 19 100 2.88
"11" "tukd" 39 0.34 NA 0.71 NA 35 8 35 9 100 1.11
"12" "tuku" 0 1 NA 0.78 NA 0 1 0 0 100 NA
"13" "tup" 170 0.01 NA 0.99 NA 133 17 135 15 100 1.28
"14" "tutd" 37 0.17 NA 0.89 NA 28 7 28 7 100 1.32
"15" "tutu" 1371 0 0 1 NA 762 37 766 35 100 1.8
