"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
26 210 1179 423 1541 4774 26 56 572 67 95 2 564 129 3142
25 174 1030 427 1477 4635 39 56 577 52 90 NA 567 111 3350
20 203 1115 393 1483 4816 30 61 552 54 103 3 483 120 2951
28 157 1194 394 1597 4766 40 46 527 47 65 NA 490 119 3168
20 185 1162 417 1550 4723 41 16 495 43 66 NA 510 142 3085
22 203 1148 417 1609 4549 23 42 511 48 123 3 496 98 3083
26 222 1208 410 1579 4907 33 47 543 43 108 1 504 158 2981
26 194 1022 374 1454 4884 36 38 513 40 123 2 499 130 2954
25 201 1060 415 1410 4772 31 36 482 47 115 NA 540 105 3056
11 198 1159 435 1506 4743 31 41 524 48 50 1 482 143 2961
32 187 1012 414 1485 4671 29 32 521 47 112 1 572 92 3010
16 204 1107 395 1486 4716 38 33 502 42 90 3 523 158 2981
28 194 1211 408 1602 4589 27 41 516 32 121 1 494 119 3208
24 167 1034 394 1330 4656 37 43 534 46 117 4 433 139 3122
28 101 1219 426 1728 4822 27 36 466 40 99 1 434 109 3008
22 206 1128 445 1500 4919 33 49 546 38 85 NA 476 161 3071
17 174 1048 416 1533 4842 21 30 520 40 116 1 472 108 2998
28 196 1184 441 1560 4832 27 38 499 39 122 1 515 110 3023
18 186 1159 409 1597 4822 36 24 509 40 87 5 525 90 3041
22 177 1150 421 1416 4659 39 46 527 41 96 1 503 102 2896
22 191 1151 378 1671 4936 26 46 562 40 110 3 552 109 3075
19 175 1062 390 1503 4903 31 44 542 58 118 3 458 130 3070
29 187 1088 385 1552 4682 35 35 557 55 108 5 472 140 3102
29 202 1274 375 1569 4745 37 37 536 36 109 NA 531 133 2865
24 203 1147 401 1540 4691 28 36 526 44 109 1 429 115 3059
25 199 1152 399 1566 4896 28 52 507 49 121 3 491 118 2903
31 136 1117 384 1603 4763 28 24 500 41 116 1 492 120 3085
21 225 1027 427 1433 4846 35 24 547 38 97 2 460 131 3091
17 200 1195 405 1573 4765 42 32 526 51 108 NA 532 132 3066
23 223 1096 398 1554 4606 33 32 522 38 80 1 418 104 2994
33 239 1180 427 1634 4780 37 52 534 53 111 1 485 114 3052
23 193 1074 403 1448 4719 17 21 499 42 91 3 454 117 3039
25 186 1130 388 1546 4857 11 27 513 46 88 NA 471 109 2848
25 189 1121 404 1396 4676 34 45 538 46 105 1 531 88 3047
23 179 1174 383 1593 4892 29 30 504 58 98 NA 563 107 3193
18 188 1171 418 1538 4761 26 42 555 53 100 4 451 94 2887
21 171 1161 419 1589 4835 18 43 542 47 121 2 495 102 3263
21 190 1111 433 1540 4771 39 46 537 41 100 NA 522 118 3183
27 200 1119 425 1499 4719 42 33 531 42 103 NA 537 121 2997
25 238 1090 443 1488 4732 31 43 480 43 79 1 485 140 3166
21 193 1158 413 1382 4729 35 27 505 42 105 1 536 101 3177
28 207 1178 413 1656 4867 38 32 510 42 99 NA 488 87 3010
26 168 1128 439 1635 4886 30 35 529 38 106 1 502 151 2936
30 189 1145 417 1445 4784 33 33 515 41 124 NA 520 100 3081
26 196 1163 391 1563 4809 34 13 536 40 100 2 512 95 3035
23 233 1113 410 1488 4710 35 41 527 43 103 1 505 123 3029
25 211 1221 416 1509 4655 34 45 517 45 95 5 482 109 2908
31 201 1124 403 1519 4782 39 45 520 45 102 2 567 121 3028
22 206 1321 404 1703 4789 14 59 498 46 95 1 489 127 3171
30 206 1137 437 1584 4723 41 55 521 46 110 1 555 119 2991
