"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 18 13 16 11 100 7.56
"2" "kukd" 159 0 0 1 NA 52 11 52 9 100 3.06
"3" "kuku" 677 0 0 1 NA 245 23 241 22 100 2.76
"4" "pkd" 345 0 0 1 NA 116 15 116 13 100 2.97
"5" "pku" 742 0 0 1 NA 301 37 304 29 100 2.47
"6" "pp" 9190 0 0 1 NA 1099 43 1099 47 100 8.36
"7" "tdkd" 27 0.03 NA 0.98 NA 11 8 9 6 100 2.45
"8" "tdku" 23 0 0 1 NA 6 4 6 3 100 3.83
"9" "tdp" 538 0 0 1 NA 116 18 114 19 100 4.64
"10" "tdtd" 100 0.02 NA 0.98 NA 29 20 25 13 100 3.45
"11" "tukd" 23 0.36 NA 0.68 NA 20 7 20 5 100 1.15
"12" "tuku" 0 1 NA 0.84 NA 0 0 0 0 100 NA
"13" "tup" 107 0.02 NA 0.98 NA 76 16 78 12 100 1.41
"14" "tutd" 22 0.17 NA 0.87 NA 17 5 16 5 100 1.29
"15" "tutu" 915 0 0 1 NA 459 27 456 29 100 1.99
