"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 52 17 50 14 100 3.87
"2" "kukd" 365 0 0 1 NA 186 23 184 24 100 1.96
"3" "kuku" 1646 0 0 1 NA 899 50 900 54 100 1.83
"4" "pkd" 826 0 0 1 NA 399 26 398 27 100 2.07
"5" "pku" 1786 0 0 1 NA 1107 87 1110 66 100 1.61
"6" "pp" 15595 0 0 1 NA 3903 89 3902 85 100 4
"7" "tdkd" 76 0.09 NA 0.92 NA 52 17 50 17 100 1.46
"8" "tdku" 56 0 0 1 NA 30 8 30 9 100 1.87
"9" "tdp" 995 0 0 1 NA 496 27 498 30 100 2.01
"10" "tdtd" 186 0.1 NA 0.9 NA 121 46 110 39 100 1.54
"11" "tukd" 86 0.34 NA 0.69 NA 80 13 80 14 100 1.07
"12" "tuku" 1 0.53 NA 0.75 NA 1 1 1 1 100 1
"13" "tup" 411 0.01 NA 0.99 NA 334 31 332 28 100 1.23
"14" "tutd" 82 0.47 NA 0.56 NA 81 13 81 14 100 1.01
"15" "tutu" 3014 0 0 1 NA 2025 79 2028 73 100 1.49
