"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
7 55 405 110 451 1360 19 12 270 27 29 0 138 73 787
2 73 476 135 541 1377 13 35 268 31 15 NA 171 85 752
10 70 341 126 467 1373 17 15 239 28 21 NA 148 57 742
10 71 357 128 526 1368 10 28 263 32 31 1 116 55 842
10 75 368 135 484 1297 21 19 276 33 35 1 133 55 783
11 52 352 117 463 1432 8 19 246 23 32 NA 130 61 778
9 70 414 109 258 1385 22 48 272 33 25 0 149 50 782
10 61 388 155 507 1392 14 22 115 28 32 NA 144 69 773
6 67 472 130 575 1424 12 30 252 34 25 1 137 47 753
14 76 425 127 483 1356 6 13 256 24 18 1 140 68 771
9 81 408 135 496 1376 10 25 259 21 28 0 148 69 788
13 94 377 163 454 1447 11 16 241 23 35 1 153 62 780
10 93 441 138 525 1376 18 23 262 20 21 NA 165 57 747
4 71 355 129 449 1328 20 24 228 29 28 0 94 75 837
4 53 341 126 461 1392 11 22 260 25 24 1 167 44 736
7 72 358 115 516 1404 17 24 255 31 26 0 138 78 725
11 81 394 126 456 1279 17 13 248 25 12 NA 178 49 854
7 65 413 128 552 1389 13 18 268 23 32 0 123 103 819
12 89 451 144 484 1376 13 14 253 27 19 NA 160 56 801
7 73 338 119 439 1351 19 17 256 24 20 0 155 58 757
7 61 386 126 479 1452 17 30 276 17 32 NA 143 56 703
7 71 390 132 535 1339 14 10 227 26 14 0 120 53 808
14 83 369 153 547 1447 12 13 260 28 20 NA 135 61 803
10 66 362 139 475 1355 16 14 254 22 26 0 125 68 844
15 73 391 103 491 1370 15 35 251 21 21 1 152 55 825
10 84 421 106 485 1359 24 13 263 25 33 NA 123 46 809
12 38 416 128 467 1392 21 19 244 25 31 0 145 58 836
12 64 408 124 504 1362 15 22 251 25 27 NA 160 68 850
13 75 442 131 470 1397 11 22 273 30 32 1 134 65 728
5 51 374 130 488 1409 13 20 241 26 24 0 128 64 777
5 72 364 109 528 1433 17 20 243 20 24 NA 159 63 841
9 67 340 135 472 1425 13 9 270 25 21 NA 155 77 774
5 69 446 116 556 1428 23 23 277 19 32 NA 129 49 877
12 85 414 161 534 1482 13 14 280 27 38 1 179 48 759
7 60 364 110 463 1390 17 26 268 23 26 1 134 61 803
12 75 358 134 528 1354 22 23 269 28 43 NA 135 66 704
9 64 410 144 520 1388 17 8 255 38 32 NA 117 65 778
8 74 392 112 491 1405 23 35 293 23 19 1 137 20 789
9 31 434 111 523 1366 18 21 265 23 27 0 141 43 779
10 70 436 136 561 1457 16 13 260 32 19 NA 114 61 794
8 82 441 134 513 1323 20 5 252 32 21 1 159 80 790
10 70 373 124 557 1333 16 19 268 16 24 0 138 58 697
7 85 377 114 377 1378 7 24 247 20 19 NA 157 50 798
17 74 413 129 532 1361 17 29 244 21 28 0 165 58 785
6 55 393 120 464 1338 18 20 248 28 23 0 161 61 710
10 79 455 138 502 1320 20 26 265 23 39 0 167 49 725
4 61 378 130 564 1348 15 24 246 30 20 1 185 45 701
9 74 422 133 526 1347 21 23 285 35 12 NA 68 36 747
9 80 314 126 458 1362 19 38 269 29 19 NA 129 50 796
17 88 395 139 503 1301 15 15 297 25 38 1 154 45 807
8 76 410 121 461 1337 21 24 255 26 31 0 141 56 789
8 92 418 146 531 1336 16 14 254 31 33 1 166 52 801
8 31 352 120 380 1390 17 37 259 22 28 1 126 46 761
9 79 415 152 521 1400 19 21 239 30 24 4 137 54 708
6 76 390 119 502 1382 26 38 253 23 30 NA 150 58 674
10 85 415 143 484 1345 20 19 266 34 30 1 131 84 734
8 72 381 159 464 1383 14 7 256 23 26 0 150 57 783
8 69 386 69 516 1400 22 21 229 32 30 0 122 53 755
10 54 353 114 430 1365 18 36 244 29 24 NA 148 58 692
10 70 415 131 552 1451 19 25 263 29 18 0 127 65 844
15 72 438 120 567 1411 25 38 254 19 35 1 181 44 734
4 55 377 123 507 1439 23 17 251 31 37 NA 146 57 919
12 71 399 115 468 1335 11 20 257 27 10 0 112 60 740
6 88 394 117 529 1381 10 12 278 31 32 2 133 75 774
11 74 371 121 437 1377 19 17 299 26 17 NA 144 59 770
7 68 406 125 499 1403 7 16 251 21 32 1 127 49 731
8 81 408 125 503 1392 12 19 248 22 32 1 163 55 759
7 61 318 130 525 1393 21 15 265 22 19 0 154 45 739
10 61 385 134 560 1326 10 30 262 22 17 NA 159 55 765
8 76 370 129 504 1360 11 11 250 29 37 NA 178 26 728
7 73 371 119 505 1356 14 13 245 29 27 NA 157 30 766
13 91 396 153 538 1345 19 7 237 31 29 NA 139 19 813
6 45 371 124 519 1317 13 22 260 26 37 0 128 48 735
10 70 378 129 448 1351 17 17 268 26 31 0 121 54 769
7 77 406 130 525 1419 14 19 253 32 35 0 115 78 765
13 75 405 146 450 1285 14 20 277 26 35 1 170 46 726
7 81 422 123 255 1421 16 23 248 27 26 NA 148 71 821
11 68 362 139 484 1334 16 14 229 23 28 NA 139 56 749
13 29 381 136 450 1406 20 14 262 25 37 0 128 56 879
13 55 382 119 462 1369 7 12 272 30 36 NA 144 45 735
8 71 356 125 476 1417 15 15 265 18 30 1 129 66 791
11 77 433 129 531 1405 15 15 238 21 23 1 145 46 699
2 74 430 116 451 1329 13 14 263 27 28 1 156 49 828
8 73 430 128 535 1340 13 15 261 31 26 0 132 61 845
5 78 381 141 468 1286 16 17 264 29 41 0 129 70 865
11 67 444 140 603 1409 19 11 233 23 35 0 153 45 752
3 63 426 128 526 1367 14 19 264 35 12 2 127 66 777
9 57 346 139 501 1257 15 10 297 20 32 NA 122 55 744
8 76 399 109 480 1348 18 20 228 26 29 1 143 67 723
10 31 395 133 467 1362 22 30 242 37 32 NA 139 52 808
19 86 376 138 495 1403 17 12 228 27 23 1 145 61 722
7 72 398 140 499 1427 18 15 261 29 21 0 149 58 715
9 76 404 121 578 1384 16 6 245 23 33 0 174 45 820
11 65 364 61 448 1371 15 17 231 29 35 0 146 68 841
6 76 402 102 447 1283 19 19 244 30 31 0 160 71 768
7 81 384 113 498 1400 10 36 264 31 20 0 148 36 726
11 84 458 123 506 1403 17 15 273 35 33 1 64 45 719
7 82 433 139 521 1366 15 31 251 30 28 NA 150 49 820
