"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 58 17 58 13 100 3.6
"2" "kukd" 421 0 0 1 NA 224 27 226 22 100 1.88
"3" "kuku" 1995 0 0 1 NA 1155 56 1146 62 100 1.73
"4" "pkd" 944 0 0 1 NA 486 30 486 33 100 1.94
"5" "pku" 2181 0 0 1 NA 1448 74 1456 70 100 1.51
"6" "pp" 17339 0 0 1 NA 5057 109 5052 130 100 3.43
"7" "tdkd" 84 0.14 NA 0.88 NA 63 20 61 21 100 1.33
"8" "tdku" 71 0 0 1 NA 39 9 39 10 100 1.82
"9" "tdp" 1154 0 0 1 NA 655 38 649 38 100 1.76
"10" "tdtd" 225 0.13 NA 0.88 NA 172 47 170 50 100 1.31
"11" "tukd" 103 0.37 NA 0.67 NA 98 14 98 13 100 1.05
"12" "tuku" 1 0.67 NA 0.72 NA 1 2 1 1 100 1
"13" "tup" 547 0.01 NA 0.99 NA 451 39 455 31 100 1.21
"14" "tutd" 114 0.51 NA 0.53 NA 115 19 114 19 100 0.99
"15" "tutu" 3978 0 0 1 NA 2831 106 2841 94 100 1.41
