"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 142 0 0 1 NA 29 14 26 13 100 4.9
"2" "kukd" 208 0 0 1 NA 90 15 89 15 100 2.31
"3" "kuku" 908 0 0 1 NA 399 29 398 27 100 2.28
"4" "pkd" 484 0 0 1 NA 195 20 192 18 100 2.48
"5" "pku" 995 0 0 1 NA 494 45 494 33 100 2.01
"6" "pp" 11218 0 0 1 NA 1763 50 1761 50 100 6.36
"7" "tdkd" 36 0.08 NA 0.92 NA 22 12 20 10 100 1.64
"8" "tdku" 27 0 0 1 NA 11 4 11 4 100 2.45
"9" "tdp" 620 0 0 1 NA 192 21 188 17 100 3.23
"10" "tdtd" 124 0 0 1 NA 38 20 34 16 100 3.26
"11" "tukd" 39 0.35 NA 0.69 NA 35 9 34 10 100 1.11
"12" "tuku" 0 1 NA 0.73 NA 0 1 0 0 100 NA
"13" "tup" 170 0.04 NA 0.96 NA 131 18 132 13 100 1.3
"14" "tutd" 37 0.13 NA 0.89 NA 28 7 28 7 100 1.32
"15" "tutu" 1371 0 0 1 NA 770 40 770 38 100 1.78
