"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 186 0 0 1 NA 42 15 41 16 100 4.43
"2" "kukd" 329 0 0 1 NA 156 24 156 22 100 2.11
"3" "kuku" 1477 0 0 1 NA 788 47 786 48 100 1.87
"4" "pkd" 762 0 0 1 NA 350 27 347 27 100 2.18
"5" "pku" 1598 0 0 1 NA 973 97 969 60 100 1.64
"6" "pp" 14731 0 0 1 NA 3425 71 3424 76 100 4.3
"7" "tdkd" 73 0.08 NA 0.92 NA 46 17 42 13 100 1.59
"8" "tdku" 51 0 0 1 NA 24 7 23 6 100 2.12
"9" "tdp" 920 0 0 1 NA 429 25 428 24 100 2.14
"10" "tdtd" 170 0.03 NA 0.97 NA 101 32 98 35 100 1.68
"11" "tukd" 71 0.37 NA 0.67 NA 67 11 67 11 100 1.06
"12" "tuku" 1 0.5 NA 0.79 NA 1 1 0 1 100 1
"13" "tup" 345 0.01 NA 0.99 NA 284 28 286 21 100 1.21
"14" "tutd" 67 0.62 NA 0.41 NA 70 13 71 12 100 0.96
"15" "tutu" 2593 0 0 1 NA 1701 65 1698 70 100 1.52
