"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 185 0 0 1 NA 38 15 35 15 100 4.87
"2" "kukd" 287 0 0 1 NA 140 21 139 16 100 2.05
"3" "kuku" 1305 0 0 1 NA 676 39 676 40 100 1.93
"4" "pkd" 691 0 0 1 NA 304 27 306 24 100 2.27
"5" "pku" 1416 0 0 1 NA 839 58 831 56 100 1.69
"6" "pp" 13875 0 0 1 NA 2906 75 2907 76 100 4.77
"7" "tdkd" 64 0.09 NA 0.91 NA 40 16 37 16 100 1.6
"8" "tdku" 43 0 0 1 NA 20 7 20 7 100 2.15
"9" "tdp" 818 0 0 1 NA 351 24 350 23 100 2.33
"10" "tdtd" 164 0.03 NA 0.97 NA 88 33 84 30 100 1.86
"11" "tukd" 58 0.47 NA 0.56 NA 57 10 57 10 100 1.02
"12" "tuku" 1 0.51 NA 0.85 NA 1 1 1 1 100 1
"13" "tup" 291 0 0 1 NA 234 27 237 22 100 1.24
"14" "tutd" 55 0.54 NA 0.49 NA 56 10 56 12 100 0.98
"15" "tutu" 2209 0 0 1 NA 1393 62 1394 62 100 1.59
