"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
39 155 848 339 919 7143 49 39 512 69 38 246 52 1761 NA
76 164 833 361 926 7491 9 34 472 90 46 222 21 1758 1
106 173 801 392 840 7272 38 39 447 74 37 243 43 1809 1
71 182 804 369 925 7215 43 28 463 74 33 219 49 1740 NA
47 158 839 353 930 7079 30 27 533 66 39 226 36 1745 NA
69 172 881 374 930 7442 23 24 521 103 46 234 39 1742 1
61 153 798 417 878 7230 16 29 525 129 43 245 48 1768 NA
79 174 833 406 932 7097 17 19 528 104 42 230 60 1704 1
88 211 854 375 946 7283 47 30 508 92 36 230 51 1772 1
34 178 848 333 893 7330 29 31 470 119 43 247 51 1767 1
59 180 820 401 907 7141 51 25 457 144 44 216 45 1693 NA
98 155 803 402 872 7128 27 28 440 77 40 217 50 1754 1
77 163 841 369 915 7302 23 38 512 81 45 232 42 1775 1
90 185 870 394 941 7082 45 25 447 149 55 238 23 1690 1
99 176 909 378 999 7236 44 28 494 67 22 243 54 1726 1
86 167 823 418 906 7170 47 36 478 118 42 233 55 1702 1
124 188 849 440 946 7326 28 38 410 76 50 241 46 1704 NA
121 188 855 425 959 7403 29 40 484 152 41 247 54 1821 NA
62 190 876 349 951 7193 25 25 495 113 35 227 48 1789 NA
59 178 827 373 904 7254 44 47 475 91 42 240 56 1800 NA
61 145 852 342 906 7240 18 30 414 60 18 209 51 1800 NA
28 160 865 347 950 7070 57 34 491 74 42 235 49 1675 NA
83 174 793 369 871 7179 31 28 493 47 45 247 58 1736 1
80 174 814 359 886 7316 53 36 527 99 37 231 43 1802 1
112 168 852 405 960 7210 35 34 457 110 54 223 49 1747 NA
119 190 883 466 970 7519 41 30 514 64 47 232 48 1712 1
71 176 827 382 918 7592 40 38 485 101 51 252 56 1779 1
64 159 815 362 894 7151 24 23 510 75 41 223 55 1838 NA
42 143 806 360 864 7143 33 26 459 114 31 230 52 1738 1
66 169 836 370 914 7178 44 32 491 112 44 226 49 1764 NA
53 157 869 336 961 7457 33 26 498 98 39 245 59 1738 1
28 163 864 362 920 7089 15 30 487 118 41 231 45 1733 1
131 184 859 427 934 7016 37 22 438 84 35 232 37 1735 NA
114 161 798 432 906 7217 45 32 421 138 39 219 47 1770 NA
120 157 828 394 896 7415 18 28 532 121 42 217 43 1756 1
83 166 854 386 926 7028 47 34 433 125 41 240 46 1786 1
50 193 851 364 934 7154 46 43 517 107 43 233 57 1717 NA
45 172 804 364 893 7478 42 32 407 45 45 227 48 1727 1
77 178 841 385 912 7280 37 29 426 92 53 245 53 1749 NA
98 182 798 426 871 6718 29 20 556 68 44 244 49 1713 NA
79 199 872 400 933 7233 31 31 421 52 52 241 53 1740 1
111 177 813 415 892 7133 33 36 503 95 45 223 47 1736 NA
80 179 842 368 915 7184 42 29 423 136 46 235 49 1780 1
80 186 860 366 949 7278 43 19 416 164 47 235 52 1713 1
52 164 815 319 877 7078 27 37 449 111 41 221 56 1714 NA
97 182 846 418 885 7419 28 19 501 67 35 232 53 1775 1
71 181 812 377 887 6999 23 31 494 54 35 241 53 1738 NA
74 162 868 371 978 7291 41 43 474 52 47 241 59 1764 1
97 170 859 384 954 7251 36 42 511 126 40 212 52 1718 1
93 187 865 424 916 7325 27 25 529 124 44 228 48 1765 NA
69 170 826 395 886 7611 28 26 460 67 52 231 43 1818 NA
83 166 796 404 869 7627 32 30 454 80 54 245 46 1771 NA
126 174 885 428 972 6927 30 35 412 43 47 227 29 1763 NA
113 162 810 463 869 7775 49 37 513 87 47 248 52 1768 NA
104 178 821 413 895 7438 41 27 440 82 33 234 42 1694 1
16 150 849 354 905 7152 41 34 452 72 40 234 53 1771 1
88 177 845 415 894 7039 32 22 469 61 41 244 50 1738 NA
114 160 832 409 931 7301 22 35 463 103 39 244 43 1742 NA
81 151 844 387 904 7172 35 24 481 81 34 242 44 1747 NA
107 177 875 383 946 7232 62 39 510 39 46 245 63 1746 1
