"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
1 48 386 111 509 912 12 21 106 13 31 1 105 31 705
11 86 405 126 482 903 12 10 103 10 26 0 106 20 666
6 63 412 105 494 934 5 5 119 9 19 1 107 21 653
8 69 456 117 556 964 8 9 115 10 35 2 62 43 720
6 82 444 109 499 900 7 6 131 12 22 NA 103 20 763
5 63 498 84 476 888 20 11 139 14 27 NA 99 33 672
7 100 396 130 527 904 10 9 150 10 37 0 93 19 726
9 62 490 106 514 896 12 4 115 8 33 1 105 31 721
5 65 466 102 469 922 5 16 115 11 35 NA 103 27 775
9 41 418 119 453 990 12 10 107 20 30 0 97 25 695
9 44 448 105 483 925 15 10 126 7 31 NA 104 34 730
5 62 438 115 486 906 7 15 108 7 30 1 124 33 771
5 89 374 131 458 901 13 15 122 9 20 NA 115 44 741
11 78 494 111 516 952 13 24 121 14 37 1 119 28 686
3 62 531 87 578 940 12 17 118 11 36 0 102 16 748
9 59 467 99 471 997 11 18 117 10 18 NA 100 34 604
6 79 383 123 465 897 6 13 103 9 36 2 114 27 722
5 95 422 150 532 987 9 15 111 8 38 3 113 35 678
10 68 490 95 518 936 13 4 107 11 26 0 91 29 729
7 67 431 116 513 984 9 19 129 7 22 1 114 31 761
7 69 427 122 516 948 12 12 128 14 33 NA 90 28 703
6 77 397 114 467 900 10 19 119 9 26 0 116 25 747
6 75 448 117 496 923 5 4 113 10 24 0 91 27 710
6 62 463 116 472 867 2 12 97 8 32 1 98 32 781
4 56 463 112 604 966 15 15 92 8 31 0 114 30 734
6 73 452 103 442 837 6 5 98 15 25 NA 122 40 694
6 96 452 110 495 899 8 15 125 12 31 0 99 27 754
7 77 418 110 498 923 9 19 104 9 32 NA 141 10 777
15 75 458 117 482 951 5 14 111 12 35 1 88 28 733
7 71 411 102 492 883 13 12 115 10 21 1 112 37 707
6 92 489 105 519 918 13 12 121 3 24 1 101 39 666
17 97 431 123 522 920 14 12 104 13 24 NA 94 31 679
6 68 432 108 502 993 7 12 134 8 28 0 104 25 644
8 47 410 94 511 903 15 7 93 14 32 NA 104 36 780
7 81 513 124 530 957 11 22 102 8 33 NA 133 43 721
10 79 536 124 528 846 6 5 98 9 33 1 97 30 676
11 88 463 117 457 899 6 13 136 14 28 1 105 23 755
11 87 427 113 501 1001 11 13 114 12 27 NA 94 19 719
5 69 403 118 454 933 5 11 103 10 19 1 95 25 691
9 71 496 122 524 881 3 8 87 11 20 1 109 22 824
8 67 472 107 493 868 5 16 113 11 7 1 100 13 740
3 60 452 92 468 903 5 18 105 7 28 1 88 20 639
5 44 417 102 491 900 9 17 122 12 21 2 120 43 744
6 92 479 122 547 915 3 6 94 11 32 0 124 35 730
9 70 385 99 487 947 10 14 119 5 39 2 98 24 695
9 53 423 116 490 927 12 13 122 10 30 1 119 17 749
7 83 476 126 562 920 15 17 114 8 18 0 97 26 764
8 66 430 90 470 913 5 3 105 13 14 NA 114 39 635
11 78 453 123 497 973 7 21 102 14 26 NA 85 21 769
12 85 410 111 506 862 7 9 104 13 27 2 112 31 718
10 90 494 134 562 904 15 7 112 13 41 1 111 15 736
3 80 426 99 550 927 5 8 109 13 21 1 99 25 645
5 87 470 113 456 862 13 16 104 12 17 0 114 21 685
5 73 452 103 463 920 13 11 89 7 29 NA 122 26 788
9 56 404 94 503 929 11 13 123 11 26 NA 114 30 712
8 76 480 95 528 874 10 15 104 9 29 NA 64 24 757
5 53 441 110 481 915 10 8 100 10 35 NA 114 16 684
7 84 444 108 513 914 7 12 114 12 23 1 113 39 787
7 80 400 104 502 950 15 8 104 11 31 0 140 39 750
8 61 399 126 521 964 7 9 97 6 25 NA 52 31 747
5 89 429 124 453 963 15 5 104 8 23 1 98 23 740
5 45 469 106 508 897 9 9 114 11 38 0 104 28 691
13 97 444 110 502 872 10 6 108 5 35 NA 124 19 747
12 93 485 113 530 900 13 6 125 10 32 0 105 30 719
8 72 451 117 471 942 9 15 108 16 30 1 103 26 668
5 62 455 91 494 951 13 6 98 7 16 0 109 22 701
8 84 468 109 528 1016 13 14 104 12 29 NA 107 31 705
9 68 447 103 490 918 12 5 97 13 16 NA 113 13 745
11 80 443 102 530 972 13 8 126 10 24 1 99 34 713
4 97 536 139 564 903 11 9 106 15 30 0 95 35 686
6 87 482 130 546 936 12 13 93 12 29 1 112 26 747
8 79 437 107 458 915 9 14 129 10 21 0 107 36 665
10 79 497 126 549 914 11 6 76 16 22 0 102 37 734
7 67 470 99 477 901 4 15 93 13 24 NA 135 32 746
6 65 435 113 488 952 5 12 95 8 20 0 118 35 737
4 76 459 109 540 888 7 4 109 14 32 0 103 11 690
10 73 478 122 461 918 20 18 108 6 28 NA 120 17 757
8 84 476 128 601 940 13 7 113 8 26 0 111 53 784
7 91 481 95 535 953 13 20 110 15 26 0 116 25 749
6 69 406 117 455 942 10 15 125 10 36 2 114 33 793
7 79 455 94 426 888 13 23 109 13 26 NA 99 21 705
8 31 386 123 524 916 11 10 100 15 28 1 112 17 685
11 77 416 112 545 935 9 13 111 6 21 1 107 33 772
6 68 451 95 533 901 6 6 117 14 25 1 88 37 703
10 80 465 144 479 920 3 8 103 15 18 0 130 25 734
5 81 479 120 552 941 7 4 127 12 17 0 110 17 728
7 69 417 106 533 1035 5 9 100 9 22 NA 110 19 694
11 90 511 126 526 937 11 20 107 9 23 1 69 24 729
11 70 436 121 484 908 11 11 115 11 26 NA 97 22 643
8 65 443 107 521 981 13 14 102 13 15 1 109 29 707
5 34 480 114 527 942 6 9 115 13 24 0 128 27 748
6 96 366 118 448 930 14 9 114 7 45 2 105 18 741
7 67 443 105 477 868 11 16 90 14 21 1 101 19 752
8 72 454 113 270 857 11 13 125 7 37 0 104 26 769
3 62 412 104 454 921 5 9 122 9 34 1 114 13 749
5 79 463 106 489 952 10 19 116 15 30 1 122 35 658
7 66 499 102 510 955 15 16 105 8 18 0 115 37 784
9 36 441 115 484 945 11 9 97 12 38 1 124 16 704
11 59 426 91 419 875 8 9 87 5 27 3 115 13 711
12 69 378 116 468 918 13 16 122 14 37 0 111 25 795
