"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
11 60 372 121 515 1390 13 29 236 33 26 140 27 721 NA
6 59 353 121 480 1384 21 20 233 16 20 157 46 753 NA
10 56 452 56 518 1361 18 10 250 28 17 159 58 811 0
8 78 393 139 537 1461 19 19 267 27 39 115 51 808 NA
8 72 384 123 522 1411 19 20 250 24 31 145 75 806 NA
8 65 414 126 485 1438 13 27 285 30 29 126 65 832 NA
7 73 422 54 512 1318 15 9 253 27 19 173 63 804 1
7 64 434 126 463 1450 14 21 258 29 25 157 59 838 NA
12 56 376 129 440 1371 11 20 248 32 33 133 60 715 NA
13 80 495 141 576 1352 21 15 253 23 30 148 32 868 1
6 67 393 123 460 1311 21 20 252 31 35 161 59 786 0
11 60 361 115 462 1393 15 18 279 22 22 150 75 793 0
4 59 377 121 535 1443 10 18 245 34 38 181 69 659 0
11 68 496 126 558 1396 13 3 289 27 23 136 61 801 NA
8 83 386 125 466 1321 12 29 225 26 29 192 53 845 1
13 73 398 120 542 1328 15 31 246 24 23 144 70 891 2
7 72 457 131 488 1394 12 31 274 32 27 136 45 775 0
13 70 402 125 608 1384 17 24 273 30 27 112 65 700 0
9 74 395 154 499 1281 15 26 265 22 44 208 80 793 NA
14 77 406 131 458 1375 17 28 214 28 36 175 53 762 0
7 87 354 134 448 1376 17 20 264 31 24 112 61 749 NA
10 94 424 155 499 1316 26 19 271 17 28 113 48 794 1
13 90 455 133 508 1381 17 8 237 23 34 161 47 771 0
13 88 457 122 548 1403 19 28 122 22 20 181 56 767 NA
8 61 385 132 496 1421 17 24 282 21 29 164 52 833 0
8 75 418 149 511 1316 6 33 317 25 29 141 55 786 0
7 74 458 135 608 1396 16 32 264 27 23 152 69 753 0
11 72 370 139 437 1359 19 26 237 18 29 127 19 819 1
11 51 421 128 495 1327 23 31 269 17 31 153 42 699 NA
6 82 456 121 488 1285 13 22 250 30 10 129 46 790 NA
11 78 444 149 584 1357 14 22 266 20 30 153 57 771 NA
12 71 381 155 514 1336 14 23 258 22 14 93 61 815 0
10 27 386 110 545 1420 19 17 234 27 29 139 58 896 NA
7 74 453 143 583 1399 22 8 247 22 20 143 49 730 NA
12 86 362 132 477 1326 12 15 239 29 33 134 72 775 1
6 61 424 134 460 1394 11 27 244 34 39 152 65 788 0
4 64 343 129 473 1326 16 26 250 35 29 124 53 742 NA
11 67 406 107 536 1393 11 17 283 24 37 137 70 693 NA
7 77 393 140 482 1386 17 17 259 25 43 193 50 725 0
16 81 442 123 531 1391 12 7 239 27 25 152 60 747 0
9 93 446 146 516 1375 18 17 262 37 26 145 55 843 0
6 86 385 132 492 1378 20 22 236 20 15 116 81 769 1
11 73 386 135 585 1431 19 20 252 26 36 179 46 732 0
8 65 402 132 511 1387 17 25 267 22 28 128 57 758 NA
7 58 383 133 478 1397 21 21 246 31 33 155 65 836 0
9 62 408 117 448 1351 17 34 268 20 27 127 51 775 0
8 56 360 125 499 1415 12 12 269 30 16 149 47 857 0
11 67 399 146 486 1399 16 17 247 19 29 137 59 772 0
13 69 433 120 497 1358 19 19 298 21 16 159 73 701 0
16 76 399 116 485 1372 21 31 269 20 12 154 42 790 1
11 70 398 123 456 1348 20 11 264 20 28 180 59 776 0
8 68 376 105 502 1404 18 17 279 34 29 122 59 768 NA
7 75 424 128 519 1294 24 29 248 23 29 158 53 824 3
7 61 376 143 512 1378 19 26 245 22 31 178 51 755 NA
19 76 421 141 459 1420 18 36 275 22 37 121 76 740 0
9 79 423 136 483 1361 13 13 250 36 27 147 52 769 NA
10 62 382 121 463 1332 7 19 259 28 51 152 41 751 NA
8 60 384 140 525 1342 21 20 247 25 42 119 57 757 0
6 57 380 131 519 1374 16 13 276 14 22 172 51 742 1
9 95 463 122 523 1379 19 19 257 23 39 153 61 836 0
12 92 457 121 511 1332 14 29 303 30 26 143 63 762 NA
10 87 413 151 488 1383 15 11 291 22 25 142 46 744 NA
10 71 371 129 496 1359 18 31 248 30 31 158 81 763 NA
9 75 443 124 510 1403 7 23 247 18 27 163 65 628 0
11 73 393 138 553 1419 15 9 276 25 28 149 49 732 0
13 71 368 124 416 1288 9 14 249 24 30 155 58 750 NA
5 73 353 114 481 1266 19 18 241 29 27 117 62 854 0
12 65 350 130 475 1392 8 24 239 24 21 151 55 777 0
13 92 424 151 502 1345 13 36 229 24 35 171 37 821 NA
10 67 414 132 553 1400 16 13 256 37 24 129 40 799 NA
9 73 358 127 503 1324 16 11 255 24 29 133 65 868 NA
11 85 343 123 476 1409 19 23 281 24 30 162 54 706 NA
7 82 456 132 575 1462 17 17 262 30 31 182 59 895 NA
15 69 380 126 455 1406 17 28 275 27 37 138 84 822 NA
11 52 334 131 475 1353 13 11 275 28 30 141 60 689 1
14 75 462 67 614 1388 17 13 254 31 29 124 31 827 1
13 71 380 131 491 1415 17 17 270 21 23 168 87 721 NA
12 77 338 139 455 1322 13 15 236 29 32 138 55 735 0
16 86 446 127 487 1378 11 35 258 25 42 133 54 673 1
12 76 364 137 477 1415 6 13 245 25 25 157 55 717 1
7 73 406 124 488 1406 14 17 245 46 28 155 27 798 1
10 75 400 126 493 1339 16 8 272 33 34 127 43 690 NA
11 60 424 120 465 1385 25 15 130 26 28 149 64 779 1
14 90 378 142 542 1408 10 27 252 26 36 165 71 803 0
7 61 416 135 470 1308 13 21 263 24 24 127 30 801 0
9 64 427 64 467 1390 13 14 247 25 29 115 68 796 1
5 73 420 137 555 1366 11 25 269 21 30 146 57 726 0
13 41 427 113 519 1439 13 13 251 21 33 127 44 750 0
10 62 425 142 549 1348 7 13 257 28 32 132 53 758 NA
8 69 429 135 553 1359 19 23 276 23 41 135 67 748 2
9 74 407 124 561 1441 13 17 265 22 20 133 65 716 NA
20 66 377 107 401 1283 15 39 261 27 26 137 60 826 NA
12 79 369 130 483 1399 12 31 291 33 33 156 53 805 0
5 68 378 115 498 1322 11 32 127 24 28 153 41 864 NA
7 64 407 121 527 1390 17 15 266 32 25 149 72 782 2
11 96 406 67 476 1258 19 19 281 22 30 127 55 748 NA
9 58 385 138 517 1384 8 37 255 26 35 118 59 786 NA
11 64 412 125 489 1369 7 8 246 20 26 156 67 732 1
7 33 363 106 492 1355 20 23 243 24 31 146 33 808 1
11 70 423 132 476 1356 11 8 243 27 34 138 75 769 1
