"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
10 23 19 69 32 158 4 1 41 16 22 37 19 23 NA
9 17 14 78 12 160 18 7 78 8 24 39 18 24 NA
8 15 14 74 25 169 13 3 76 14 25 39 23 27 0
14 9 18 65 27 162 7 2 86 26 22 32 19 28 NA
8 17 14 74 25 170 21 2 85 15 11 40 19 26 NA
13 19 14 83 13 160 7 7 83 21 24 37 19 25 NA
9 8 15 70 27 160 7 2 79 19 23 38 18 27 0
6 17 16 83 35 158 16 8 92 26 21 39 19 28 NA
17 15 16 92 26 169 14 5 74 30 23 39 27 26 NA
17 17 14 84 25 173 17 3 77 12 19 40 21 27 0
10 17 14 66 14 146 9 3 81 21 23 39 22 26 0
13 18 15 73 23 168 17 7 78 18 20 44 20 28 0
5 18 14 74 25 169 7 4 73 19 24 37 23 23 0
15 16 16 60 14 179 8 2 82 15 19 43 18 26 NA
13 7 13 73 24 173 12 5 79 17 23 18 21 29 0
18 22 16 72 28 161 13 5 87 19 23 39 21 28 0
12 16 16 63 13 173 2 0 69 17 19 41 18 29 0
7 17 13 78 30 160 9 2 87 35 11 35 25 24 0
10 20 14 76 27 166 13 2 68 18 22 17 18 27 NA
17 19 16 77 28 161 4 2 74 24 12 38 20 28 0
11 19 10 74 29 170 11 2 90 20 19 36 19 25 NA
18 17 14 69 30 162 18 3 68 17 21 37 18 25 0
8 19 13 69 30 168 4 3 74 20 12 41 22 27 0
19 18 15 76 15 155 15 3 73 14 21 36 15 26 NA
7 8 15 75 26 162 11 2 85 11 26 35 19 25 0
6 17 17 77 29 163 17 1 87 17 20 40 21 26 0
12 15 15 69 30 158 11 5 42 16 26 43 19 24 0
14 17 13 70 28 170 12 5 67 15 25 43 21 28 0
8 18 13 63 27 166 6 2 78 18 21 17 17 24 NA
11 17 14 75 25 168 10 3 62 22 22 41 24 30 NA
20 25 14 80 29 165 15 4 80 15 24 37 23 29 NA
6 7 15 72 30 172 11 2 70 17 23 43 22 27 0
8 14 13 78 25 167 16 5 79 13 26 38 9 26 NA
13 17 15 73 30 162 12 4 77 25 22 36 15 27 NA
9 19 12 76 14 175 3 3 66 14 24 36 21 26 0
18 16 13 68 14 171 13 2 72 21 22 35 27 25 0
7 20 14 55 28 164 9 2 77 20 21 18 15 28 NA
10 17 14 73 26 165 10 5 70 13 27 39 21 26 NA
7 7 13 70 25 151 14 1 37 33 27 36 27 28 0
6 15 14 63 31 159 7 2 72 20 27 35 21 23 0
18 19 16 82 29 157 9 3 83 23 22 39 24 28 0
5 17 15 74 30 159 10 2 82 27 26 37 15 20 0
11 21 15 67 29 151 5 2 73 13 24 16 20 25 0
15 18 13 83 34 165 16 2 42 21 22 38 22 26 NA
9 20 17 78 28 165 13 4 77 15 21 37 22 27 0
16 16 15 69 25 164 11 2 81 16 21 34 23 24 0
18 8 13 77 28 155 12 3 82 20 19 44 20 29 0
13 19 15 83 27 177 8 5 90 23 10 34 16 25 0
13 10 15 63 12 162 5 6 85 26 28 20 22 27 0
21 15 14 70 29 157 15 6 73 19 22 42 19 22 0
10 19 15 76 29 166 15 5 71 19 22 34 22 30 0
9 19 14 74 30 168 13 1 78 29 23 40 22 24 NA
11 16 14 79 25 165 15 4 82 15 27 38 20 24 0
8 17 15 59 31 161 14 1 84 16 23 35 22 25 NA
12 11 14 67 26 168 10 7 89 18 23 36 22 26 0
8 16 17 66 27 164 7 2 67 39 22 34 21 29 NA
17 10 13 72 28 165 7 2 82 18 25 38 16 28 NA
10 16 15 78 27 161 9 2 65 15 24 36 23 27 0
15 13 16 75 24 162 12 3 87 8 18 37 19 27 0
17 19 18 59 30 158 18 3 83 13 26 39 25 26 0
15 18 15 67 24 157 10 2 75 18 24 36 20 27 NA
7 17 14 73 14 165 13 5 88 20 19 39 24 28 NA
5 22 15 84 31 173 15 5 83 23 12 18 24 28 NA
11 10 15 62 27 165 3 5 78 12 21 19 21 27 0
19 19 15 69 27 157 12 2 75 23 12 37 25 31 0
14 18 12 78 27 155 16 3 79 17 23 40 10 28 NA
8 19 15 62 27 153 13 6 84 21 23 34 21 28 0
12 17 13 70 25 156 8 1 79 20 24 38 19 28 0
21 18 14 68 26 170 14 7 79 14 26 35 10 27 NA
18 8 15 69 25 177 5 3 79 27 22 41 21 24 NA
9 17 18 63 31 171 6 1 97 20 25 38 19 28 NA
7 18 16 62 28 152 14 1 91 19 22 37 9 27 NA
7 8 12 71 31 155 13 3 94 18 25 39 10 27 NA
13 22 14 76 13 164 8 1 95 21 26 15 21 28 NA
20 9 14 71 23 160 9 6 90 19 19 44 21 26 0
9 16 14 67 25 148 8 4 69 21 26 32 22 29 0
11 13 13 78 13 162 13 3 72 15 20 35 24 24 NA
7 21 13 81 29 170 16 3 71 18 23 39 27 27 0
14 21 17 71 27 161 9 3 67 15 26 36 23 29 0
21 12 13 85 28 168 8 1 77 16 21 41 20 29 0
6 13 12 69 27 167 9 1 69 30 22 36 27 26 0
5 16 13 78 30 165 15 5 84 25 26 30 9 26 NA
18 15 17 76 29 159 14 4 73 19 21 40 20 23 0
9 18 15 72 28 175 11 7 76 19 21 37 20 28 0
17 23 15 71 30 161 12 8 69 25 22 29 23 27 0
9 18 14 76 27 164 15 5 76 28 18 17 23 23 0
11 22 15 67 26 152 11 5 72 8 19 36 17 23 0
13 17 13 74 27 159 8 1 65 10 22 18 18 27 0
14 22 17 53 31 172 10 3 76 19 11 35 21 27 NA
17 23 15 35 28 146 13 3 77 23 23 43 29 29 0
