"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 109 0 0 1 NA 11 9 8 9 100 9.91
"2" "kukd" 78 0 0 1 NA 22 7 22 6 100 3.55
"3" "kuku" 296 0 0 1 NA 82 10 82 8 100 3.61
"4" "pkd" 177 0 0 1 NA 45 9 46 9 100 3.93
"5" "pku" 320 0 0 1 NA 99 15 100 16 100 3.23
"6" "pp" 5271 0 0 1 NA 369 20 367 21 100 14.28
"7" "tdkd" 7 0.0600000000000001 NA 0.96 NA 3 5 2 3 100 2.33
"8" "tdku" 7 0 0 1 NA 1 1 1 1 100 7
"9" "tdp" 262 0 0 1 NA 30 7 29 7 100 8.73
"10" "tdtd" 86 0 0 1 NA 6 8 4 5 100 14.33
"11" "tukd" 5 0.71 NA 0.39 NA 7 3 7 4 100 0.71
"12" "tuku" 0 1 NA 0.96 NA 0 0 0 0 100 NA
"13" "tup" 40 0.02 NA 1 NA 25 7 24 6 100 1.6
"14" "tutd" 6 0.21 NA 0.89 NA 3 2 3 3 100 2
"15" "tutu" 349 0 0 1 NA 150 15 150 16 100 2.33
