"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
22 189 1167 423 1602 4709 33 40 547 41 96 2 474 87 2973
30 222 1126 399 1601 4973 31 40 492 43 92 NA 468 129 2853
21 194 1161 398 1403 4588 33 22 504 44 100 3 462 103 3085
26 187 1023 394 1330 4781 34 52 508 60 112 NA 492 166 3244
26 204 1223 404 1563 4747 33 16 522 48 87 NA 402 132 3152
17 213 1129 420 1502 4588 33 27 539 55 108 4 475 107 2982
21 188 1058 440 1451 4669 30 35 519 50 99 1 486 108 3060
19 206 1177 391 1528 4798 17 47 557 53 113 1 505 135 3087
39 228 1069 418 1563 4872 39 42 502 43 119 1 488 110 3068
27 222 1046 421 1521 4717 36 42 521 35 107 NA 492 130 2941
37 237 1151 409 1493 4701 36 35 531 40 111 1 474 123 2905
19 208 1148 392 1526 4859 38 39 556 48 115 NA 507 126 3032
24 211 1134 436 1438 4686 37 38 508 48 117 4 515 133 3114
33 207 1127 407 1623 4811 31 38 498 51 125 NA 528 131 3068
23 191 1108 420 1506 4763 16 48 499 50 102 1 462 117 2958
18 201 1171 392 1397 4655 31 49 537 46 105 1 493 127 3132
20 221 1135 415 1611 4874 36 14 539 56 94 2 502 133 3119
23 198 1114 405 1481 4718 35 21 509 40 103 1 531 118 3005
16 162 1135 355 1443 4710 32 34 531 36 86 1 535 119 2891
20 220 1106 442 1659 4833 41 42 536 41 91 3 595 125 3105
26 211 1187 422 1450 4595 28 39 533 41 117 1 516 114 3130
20 162 1137 388 1549 4716 37 40 501 44 87 NA 485 112 2988
16 190 1217 391 1644 4877 38 34 501 57 99 1 496 137 3141
20 190 1169 402 1456 4546 30 34 553 53 99 NA 507 122 3217
26 188 1171 408 1489 4728 31 25 529 52 91 1 518 105 3102
33 214 1132 405 1481 4801 27 36 522 45 97 NA 516 132 3204
20 219 1047 372 1420 4626 45 31 533 40 93 1 479 143 2905
24 241 1172 415 1553 4867 25 55 517 61 121 NA 471 107 3079
27 183 992 439 1581 4576 31 37 520 55 90 1 482 125 3042
21 219 1106 416 1476 4673 26 27 536 58 118 NA 492 133 3096
21 200 1219 443 1633 4731 29 40 529 58 100 1 456 115 3162
11 187 1105 397 1677 4837 33 30 504 45 98 4 530 134 3155
24 201 1192 436 1477 4780 26 38 552 58 113 3 536 113 3112
30 211 1199 435 1573 4686 24 32 516 59 93 5 481 111 3022
18 227 1160 391 1517 4777 29 31 531 43 102 1 544 119 2972
26 203 1234 423 1633 4757 40 42 525 52 114 NA 521 149 2905
17 110 1108 420 1606 4666 40 58 497 52 94 NA 489 121 3107
25 233 1142 432 1563 4794 38 53 572 31 109 2 502 83 3110
23 223 1201 448 1575 4708 30 48 516 61 98 3 509 127 2944
34 216 1099 381 1452 4722 32 57 512 39 98 NA 238 141 3050
21 191 1098 401 1568 4785 18 43 544 44 101 7 475 121 2876
23 217 1121 447 1543 4768 29 37 513 33 108 NA 442 109 2887
20 210 1084 409 1502 4810 36 34 526 41 99 1 490 113 3022
19 207 1196 410 1621 4675 34 35 549 53 106 NA 462 112 2937
22 198 1130 394 1454 4750 40 34 510 44 101 1 509 91 3040
21 105 1097 398 1474 4709 35 14 555 49 100 3 439 127 2926
22 232 1243 424 1617 4770 33 29 526 36 102 1 466 105 3010
27 219 1112 230 1578 4784 43 17 510 57 106 1 486 134 3122
22 202 1253 417 1501 4780 27 39 504 48 112 1 522 145 2919
20 184 1055 377 1485 4775 41 30 514 43 96 NA 469 113 2892
