"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 209 0 0 1 NA 54 17 51 18 100 3.87
"2" "kukd" 414 0 0 1 NA 213 32 216 24 100 1.94
"3" "kuku" 1935 0 0 1 NA 1112 59 1114 59 100 1.74
"4" "pkd" 924 0 0 1 NA 466 27 464 28 100 1.98
"5" "pku" 2103 0 0 1 NA 1393 76 1385 72 100 1.51
"6" "pp" 17027 0 0 1 NA 4815 106 4808 100 100 3.54
"7" "tdkd" 84 0.0600000000000001 NA 0.94 NA 58 17 59 15 100 1.45
"8" "tdku" 70 0 0 1 NA 33 10 33 9 100 2.12
"9" "tdp" 1111 0 0 1 NA 617 38 614 34 100 1.8
"10" "tdtd" 223 0.13 NA 0.87 NA 168 43 162 41 100 1.33
"11" "tukd" 102 0.36 NA 0.66 NA 97 13 98 12 100 1.05
"12" "tuku" 1 0.56 NA 0.78 NA 1 1 1 1 100 1
"13" "tup" 521 0.01 NA 0.99 NA 432 28 431 25 100 1.21
"14" "tutd" 110 0.57 NA 0.44 NA 112 19 114 19 100 0.98
"15" "tutu" 3800 0 0 1 NA 2674 99 2668 98 100 1.42
