"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 40 18 36 16 100 4.5
"2" "kukd" 266 0 0 1 NA 125 25 126 17 100 2.13
"3" "kuku" 1216 0 0 1 NA 610 37 611 39 100 1.99
"4" "pkd" 653 0 0 1 NA 272 21 269 21 100 2.4
"5" "pku" 1320 0 0 1 NA 754 50 758 47 100 1.75
"6" "pp" 13269 0 0 1 NA 2623 64 2620 62 100 5.06
"7" "tdkd" 61 0.03 NA 0.97 NA 33 13 32 12 100 1.85
"8" "tdku" 38 0 0 1 NA 17 6 17 5 100 2.24
"9" "tdp" 766 0 0 1 NA 311 24 309 24 100 2.46
"10" "tdtd" 157 0.01 NA 0.99 NA 76 28 77 32 100 2.07
"11" "tukd" 53 0.53 NA 0.52 NA 52 11 53 9 100 1.02
"12" "tuku" 0 1 NA 0.66 NA 1 1 0 0 100 0
"13" "tup" 266 0 0 1 NA 205 22 206 21 100 1.3
"14" "tutd" 52 0.39 NA 0.67 NA 49 9 49 7 100 1.06
"15" "tutu" 2005 0 0 1 NA 1227 60 1224 53 100 1.63
