"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tuku" "tup" "tutd" "tutu"
13 13 12 80 10 115 21 5 67 31 5 0 8 6 11
9 21 12 82 20 128 17 8 85 22 8 0 8 8 9
17 17 10 77 9 119 21 5 94 32 10 0 17 9 10
6 8 11 80 17 116 32 3 90 32 10 0 9 9 10
15 17 11 83 19 123 23 5 95 36 10 0 8 10 11
5 15 11 69 17 114 20 5 80 30 9 0 15 11 11
19 15 10 80 19 118 19 7 87 27 11 0 14 5 13
12 14 10 77 19 120 21 4 72 28 11 0 17 9 9
15 16 12 82 10 116 19 5 85 22 7 0 8 11 9
8 16 11 74 18 105 17 4 77 36 11 0 13 10 9
8 16 12 86 18 122 21 7 92 39 11 0 15 11 12
14 15 11 76 9 115 18 3 89 30 9 NA 6 9 9
13 10 11 40 9 130 13 6 101 29 9 0 15 13 11
11 13 10 84 8 127 18 10 88 26 9 0 15 10 10
12 19 11 85 9 117 27 9 67 30 11 0 17 11 9
8 15 10 88 9 115 25 7 86 20 10 0 15 8 8
24 18 11 81 19 115 25 10 86 30 6 0 19 6 9
9 18 11 85 21 118 24 5 85 20 11 0 7 6 11
19 18 11 81 19 126 24 9 82 38 9 0 10 8 8
8 16 11 88 18 124 18 3 87 38 7 NA 9 9 10
11 16 11 72 19 116 17 9 91 25 7 NA 16 12 11
9 14 10 66 20 130 34 7 83 34 10 0 20 8 10
18 15 10 82 11 127 17 7 86 33 9 0 16 13 10
18 15 10 94 23 118 43 7 82 20 7 NA 16 11 10
13 13 10 73 20 123 15 3 87 37 10 0 15 7 11
11 11 10 91 18 112 24 9 75 26 6 NA 7 11 11
5 13 9 66 20 127 29 6 88 20 5 NA 19 12 8
12 14 10 69 20 129 35 11 84 41 13 0 16 10 8
13 13 11 77 21 127 22 3 78 40 3 0 15 9 10
14 13 11 79 9 114 18 9 98 31 9 NA 15 12 10
11 15 10 80 20 123 21 7 92 31 9 0 17 6 10
11 17 10 82 10 117 14 3 81 34 11 0 7 12 11
14 14 11 71 21 116 24 10 84 33 10 0 16 5 10
7 5 12 70 8 114 14 5 89 25 11 NA 17 5 9
8 12 10 79 8 126 20 9 91 22 9 0 17 5 10
10 17 11 84 19 119 20 7 84 30 3 0 13 9 10
4 7 12 93 9 125 31 4 100 27 6 0 17 9 8
7 16 11 73 19 118 13 7 92 21 10 0 8 6 10
9 13 9 68 17 125 21 7 91 23 10 0 15 11 9
27 19 8 91 22 122 22 5 69 28 12 0 15 13 8
12 15 10 73 17 126 31 3 95 44 8 0 15 10 10
13 16 9 42 19 121 12 7 77 21 5 0 15 10 9
13 19 12 75 19 112 34 12 89 17 8 0 16 11 9
11 13 9 67 18 125 29 9 84 41 13 0 8 6 12
11 14 10 73 18 125 20 6 96 36 10 NA 19 7 10
12 18 10 81 19 127 26 7 90 27 4 0 16 5 9
24 17 11 94 19 117 19 6 94 24 11 NA 15 11 11
9 15 11 89 19 117 23 5 79 28 9 0 15 6 10
7 15 11 86 18 116 23 3 75 34 11 0 14 10 11
7 17 10 84 20 126 22 3 86 26 9 0 9 5 10
11 20 10 82 21 113 16 7 90 22 12 0 18 5 10
11 17 11 79 18 122 18 3 93 35 5 0 19 10 9
19 15 11 79 19 122 18 6 75 30 11 0 8 9 11
7 14 11 93 19 125 16 7 87 30 9 0 19 5 10
15 8 10 79 19 125 36 5 93 27 11 0 16 11 10
7 18 10 74 8 120 31 9 81 34 10 NA 17 12 10
12 7 10 77 8 124 25 6 92 17 7 0 16 12 11
9 14 12 31 21 129 15 3 84 33 11 NA 7 5 11
17 7 11 40 24 120 24 9 74 22 9 0 16 11 9
6 13 11 88 21 118 40 6 79 39 11 NA 13 7 10
10 13 10 78 18 132 35 5 80 25 11 NA 15 7 10
11 16 11 78 19 118 19 9 92 23 10 NA 14 4 9
18 7 10 71 19 121 32 8 97 30 11 NA 8 6 9
11 13 11 65 18 113 16 9 86 25 9 0 18 8 10
12 15 11 76 19 115 23 11 84 27 12 0 15 11 11
10 9 11 99 9 126 9 8 72 27 10 0 14 6 11
16 13 9 40 19 119 33 5 88 40 7 0 16 13 9
11 15 10 90 10 121 25 7 40 25 6 NA 9 9 9
4 15 11 79 19 122 22 8 81 41 9 0 16 13 10
10 13 10 87 10 124 12 7 87 27 9 0 17 5 11
13 17 11 83 9 125 11 5 75 41 14 0 16 10 11
16 14 10 74 19 116 14 9 89 25 7 NA 18 6 11
19 18 12 82 21 117 23 5 89 33 5 0 19 6 10
12 7 10 96 20 128 27 5 97 24 9 0 17 4 10
12 7 11 89 17 124 38 3 77 31 3 NA 16 13 9
9 16 11 70 19 119 14 8 86 23 5 0 14 11 10
13 12 10 98 10 121 23 6 87 33 9 0 13 9 9
7 14 11 83 18 110 20 4 71 18 11 NA 13 9 11
7 19 10 72 20 115 18 3 91 25 4 0 8 7 10
20 13 10 75 19 122 17 10 40 33 4 NA 17 12 11
9 15 8 64 10 129 24 5 76 36 11 0 14 12 10
10 16 10 73 10 119 34 9 82 24 5 NA 15 12 9
11 15 11 75 21 122 24 5 85 26 11 0 17 11 10
7 15 11 81 20 121 23 4 93 26 6 NA 14 7 10
8 13 11 78 9 110 18 5 88 37 9 0 13 10 10
16 15 9 80 9 111 15 7 70 36 10 0 16 5 10
6 17 11 79 19 114 17 3 75 31 4 0 17 10 11
15 8 10 89 20 127 9 2 81 38 8 0 15 11 10
9 13 9 77 10 121 19 10 90 33 11 0 9 14 11
12 15 12 86 23 121 18 9 86 23 9 0 15 11 10
19 15 11 89 19 126 29 5 93 39 5 0 7 8 10
16 14 10 75 17 120 26 9 76 26 7 0 11 12 10
8 14 9 83 17 115 18 5 81 30 9 0 17 11 10
16 8 11 64 19 120 24 5 77 30 7 NA 17 13 11
9 15 9 85 19 123 28 7 82 14 10 0 15 14 12
4 17 11 70 19 125 22 9 86 31 6 0 17 13 10
2 15 10 69 9 128 21 7 94 27 8 0 19 11 10
12 15 11 78 21 112 10 8 90 20 9 0 16 11 9
18 16 11 76 21 119 13 5 94 19 9 NA 6 13 11
8 9 10 71 19 109 30 9 75 26 10 0 18 14 11
