"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
8 63 118 63 90 274 2 2 49 23 12 28 9 161 NA
8 38 110 47 91 314 15 7 52 19 12 47 10 135 1
8 50 151 61 101 280 10 8 63 14 21 53 7 161 2
24 65 137 88 126 289 10 8 55 17 6 29 11 195 NA
16 48 144 55 108 288 5 4 57 34 8 39 17 159 NA
10 37 138 47 125 370 8 3 57 19 21 56 17 182 NA
7 30 111 72 80 326 15 4 38 27 18 27 11 180 1
2 49 135 46 43 309 6 3 57 22 3 51 5 198 NA
5 36 97 51 98 314 7 1 55 20 11 33 5 156 NA
7 64 128 50 93 295 4 4 55 18 13 32 12 160 1
8 45 110 66 103 276 7 7 59 9 18 56 7 181 NA
9 44 144 59 97 295 7 7 53 12 9 46 14 171 NA
13 33 163 58 96 316 12 5 54 25 16 33 5 197 NA
21 56 142 57 107 289 6 1 37 10 14 40 16 212 NA
6 24 167 73 122 315 19 3 57 20 22 36 11 174 1
9 42 138 72 96 296 16 6 58 7 15 55 13 183 NA
22 56 149 30 119 311 13 2 49 21 8 53 13 151 4
15 68 139 53 109 268 6 2 47 10 17 52 11 161 NA
7 40 119 58 83 291 15 9 51 12 18 44 9 144 NA
16 39 140 57 130 278 8 12 58 18 18 47 11 188 NA
13 39 131 54 110 273 16 2 44 14 11 45 15 160 1
8 40 135 53 107 302 5 3 54 17 20 30 7 178 1
13 18 125 60 100 305 5 3 34 12 15 38 16 159 NA
9 48 133 65 98 327 8 4 60 24 25 55 9 189 1
14 48 150 68 135 268 5 5 55 15 16 66 16 191 NA
17 37 114 49 91 319 16 3 56 8 10 32 18 157 NA
16 45 129 67 119 307 15 5 50 17 18 42 14 165 NA
22 71 147 75 91 271 5 5 45 19 13 48 9 162 NA
16 40 172 40 113 316 9 1 40 8 14 45 11 164 NA
6 39 122 50 43 339 15 16 73 28 20 52 12 156 NA
20 48 137 53 86 295 13 7 47 20 11 45 13 140 NA
16 44 146 76 94 321 15 3 47 16 15 28 6 161 NA
3 38 133 51 111 340 2 4 53 12 20 53 11 202 NA
17 45 126 77 103 305 13 16 55 31 19 36 13 162 NA
25 50 122 61 85 354 11 3 57 12 10 28 6 203 NA
8 34 131 39 113 314 3 4 43 31 17 48 4 162 NA
10 46 142 48 119 283 17 12 57 27 11 49 7 144 NA
10 48 142 40 95 310 7 1 61 30 20 42 9 155 NA
6 57 118 60 48 280 7 1 57 12 21 32 9 187 4
14 43 130 49 107 302 11 5 57 10 15 45 7 173 2
5 30 127 44 81 284 7 6 64 13 9 40 10 145 NA
13 39 105 48 97 304 3 5 68 6 18 53 11 158 NA
11 33 126 63 93 337 6 NA 55 14 15 50 14 143 NA
11 52 137 55 88 250 8 3 55 24 15 47 12 156 NA
14 45 136 54 94 263 8 4 47 14 21 19 10 174 NA
14 45 117 54 83 266 14 5 41 13 14 36 8 167 NA
20 55 124 71 96 309 10 4 68 21 18 57 14 145 NA
15 37 106 45 89 287 9 10 46 14 6 55 18 146 NA
13 36 122 56 94 291 6 2 59 14 17 49 5 169 NA
17 52 144 62 103 302 7 7 49 18 14 39 17 180 NA
11 42 150 47 104 321 5 8 42 19 16 27 5 161 NA
10 48 132 52 100 320 10 6 50 17 14 42 18 175 NA
17 36 143 55 97 292 8 2 59 33 12 49 11 206 1
13 39 134 39 101 273 10 1 38 23 25 63 8 179 2
9 44 129 62 127 281 6 2 48 9 23 45 16 160 NA
16 60 144 60 114 320 9 3 45 7 22 48 16 159 NA
8 42 163 56 109 344 11 8 38 22 17 47 14 159 NA
