"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 135 0 0 1 NA 15 10 14 8 100 9
"2" "kukd" 126 0 0 1 NA 39 8 38 9 100 3.23
"3" "kuku" 489 0 0 1 NA 160 16 159 16 100 3.06
"4" "pkd" 291 0 0 1 NA 83 14 83 13 100 3.51
"5" "pku" 530 0 0 1 NA 203 25 201 18 100 2.61
"6" "pp" 7762 0 0 1 NA 749 30 748 33 100 10.36
"7" "tdkd" 11 0.19 NA 0.84 NA 7 5 6 4 100 1.57
"8" "tdku" 13 0 0 1 NA 3 2 3 1 100 4.33
"9" "tdp" 450 0 0 1 NA 70 13 71 13 100 6.43
"10" "tdtd" 98 0 0 1 NA 13 12 10 9 100 7.54
"11" "tukd" 15 0.45 NA 0.63 NA 14 5 14 4 100 1.07
"12" "tuku" 0 1 NA 0.85 NA 0 0 0 0 100 NA
"13" "tup" 75 0.03 NA 0.98 NA 53 11 54 10 100 1.42
"14" "tutd" 13 0.21 NA 0.9 NA 9 3 9 3 100 1.44
"15" "tutu" 636 0 0 1 NA 302 23 299 19 100 2.11
