"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 149 0 0 1 NA 33 16 30 14 100 4.52
"2" "kukd" 234 0 0 1 NA 106 16 105 13 100 2.21
"3" "kuku" 1009 0 0 1 NA 469 35 470 30 100 2.15
"4" "pkd" 566 0 0 1 NA 222 23 222 21 100 2.55
"5" "pku" 1103 0 0 1 NA 579 51 578 41 100 1.91
"6" "pp" 11934 0 0 1 NA 2059 68 2058 71 100 5.8
"7" "tdkd" 37 0.2 NA 0.81 NA 25 11 23 11 100 1.48
"8" "tdku" 30 0.01 NA 0.99 NA 13 5 12 5 100 2.31
"9" "tdp" 668 0 0 1 NA 238 20 235 19 100 2.81
"10" "tdtd" 133 0 0 1 NA 50 23 45 21 100 2.66
"11" "tukd" 46 0.37 NA 0.7 NA 42 8 42 7 100 1.1
"12" "tuku" 0 1 NA 0.66 NA 0 1 0 0 100 NA
"13" "tup" 101 0.96 NA 0.04 NA 158 24 162 17 100 0.64
"14" "tutd" 44 0.19 NA 0.85 NA 36 9 34 7 100 1.22
"15" "tutu" 1600 0 0 1 NA 924 53 923 52 100 1.73
