"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
17 52 127 54 81 295 11 6 66 16 18 45 16 154 NA
16 43 159 59 83 301 21 6 43 21 24 61 17 168 NA
17 50 120 42 92 276 9 7 66 17 16 46 6 189 NA
17 54 148 64 104 312 10 6 44 20 14 25 9 167 NA
6 40 140 53 89 300 10 5 41 27 11 49 17 165 NA
9 17 128 53 108 287 6 7 45 29 17 22 7 147 NA
10 43 136 72 106 357 5 5 49 26 25 49 11 152 NA
7 43 116 56 81 337 9 5 62 19 11 67 9 157 1
20 44 123 52 83 327 9 6 50 17 21 44 2 179 NA
15 46 127 77 49 274 8 3 33 20 7 40 5 154 NA
12 51 150 67 106 297 6 5 49 18 10 35 3 151 NA
13 48 122 69 116 298 12 3 54 12 22 55 17 188 NA
16 54 132 58 97 293 3 7 54 14 12 47 24 187 NA
5 41 130 64 96 283 4 3 61 31 14 46 14 164 NA
19 49 149 56 101 279 21 7 49 8 12 50 4 139 NA
10 36 126 59 89 342 7 3 50 11 16 61 10 203 NA
9 49 166 33 76 357 9 1 60 15 13 61 16 155 3
7 50 128 55 99 294 11 6 48 12 19 28 11 166 NA
10 48 142 66 109 315 10 5 55 31 20 54 12 143 NA
10 50 140 54 89 273 4 8 40 20 10 57 19 160 NA
15 47 112 51 112 361 12 7 56 32 15 40 4 178 NA
9 32 124 47 113 268 10 1 61 31 8 48 7 156 NA
6 50 128 72 113 335 20 5 57 10 16 41 3 164 NA
6 35 139 48 99 362 9 6 54 9 22 57 18 155 NA
7 35 101 60 83 322 11 2 47 13 12 50 6 194 NA
18 62 160 33 111 286 16 11 78 16 10 53 11 182 NA
15 54 147 61 106 304 7 6 40 22 11 30 22 156 NA
12 21 138 47 92 247 3 1 43 13 9 49 17 137 NA
17 29 120 49 91 313 16 11 50 18 5 52 7 160 NA
24 66 146 69 100 341 13 1 43 21 16 58 10 199 1
7 49 135 51 108 347 21 9 58 20 14 48 13 168 NA
14 66 117 59 88 299 7 9 36 9 24 34 10 167 NA
15 42 138 55 80 254 14 6 54 13 16 42 7 152 NA
7 47 149 55 92 267 3 12 52 13 19 31 5 167 NA
20 46 138 50 112 285 5 3 51 25 16 47 10 139 NA
8 41 113 58 109 336 4 3 52 9 7 48 7 173 3
10 52 122 61 94 308 13 3 63 17 12 45 12 195 NA
27 47 109 67 89 278 2 7 46 11 17 31 10 157 NA
23 60 126 59 81 280 5 6 50 22 15 47 11 193 4
3 31 137 54 107 295 16 3 39 20 15 48 8 168 NA
7 34 124 56 106 311 5 2 37 23 15 47 9 160 NA
11 19 115 51 96 318 3 4 57 13 4 49 14 168 NA
4 39 120 59 127 322 12 6 42 15 19 45 12 139 NA
10 41 133 56 125 301 25 4 67 20 12 52 11 154 NA
4 55 135 47 59 270 13 1 39 19 12 55 7 160 NA
22 51 144 62 87 270 6 6 58 33 14 29 5 158 NA
13 48 126 58 104 325 14 11 46 15 11 38 7 153 NA
12 30 137 64 97 310 13 1 49 21 14 44 8 187 1
10 36 122 51 98 330 14 5 43 22 17 77 7 174 NA
20 58 142 54 107 315 9 8 62 16 15 41 11 206 NA
13 58 123 54 104 267 18 7 45 10 24 35 7 161 NA
7 35 136 63 122 277 10 3 29 19 19 34 12 167 NA
5 24 124 46 102 323 11 6 43 18 11 53 17 198 NA
6 64 153 54 92 328 10 3 38 17 16 16 4 181 NA
10 40 108 49 79 280 13 4 52 23 13 37 12 172 NA
13 41 117 45 88 335 9 3 45 16 7 61 15 193 NA
18 26 102 68 105 280 11 5 47 10 15 36 2 150 NA
9 43 121 49 114 300 12 4 63 21 22 45 9 160 1
11 51 138 55 87 345 11 4 43 11 5 41 12 144 NA
9 30 140 28 95 312 10 3 47 18 13 49 9 167 NA
5 36 156 52 101 299 6 4 63 9 13 35 8 181 NA
7 23 142 44 89 287 16 3 62 9 13 50 15 162 NA
5 44 128 52 113 318 13 9 34 9 11 41 11 127 NA
9 60 162 52 111 288 8 5 67 12 18 47 13 178 NA
13 31 146 58 105 315 10 3 58 16 22 76 9 165 NA
7 33 162 50 107 344 2 6 41 7 16 34 12 179 1
13 52 153 59 107 286 11 9 51 25 11 33 11 160 1
16 43 138 53 118 350 7 6 51 35 8 47 9 195 1
17 44 148 50 108 286 10 5 50 29 12 46 10 183 NA
4 33 140 44 98 282 8 7 54 21 13 45 7 141 NA
6 44 104 47 85 300 5 4 47 35 13 55 12 172 NA
13 49 130 60 104 298 6 4 56 24 15 41 14 166 NA
10 18 117 40 94 279 14 5 43 12 7 34 7 181 NA
7 36 137 26 110 252 4 2 53 13 13 44 9 189 NA
11 39 124 58 103 305 15 1 59 24 5 28 14 149 NA
13 19 187 60 128 284 5 1 55 13 12 39 7 141 NA
18 50 131 62 107 310 6 3 55 20 16 37 9 162 NA
7 42 136 45 128 309 4 2 44 27 18 29 5 150 NA
20 34 116 42 113 302 8 7 63 19 12 51 11 162 1
10 62 142 51 114 279 8 6 39 23 13 36 13 185 NA
7 33 144 65 101 301 5 5 46 18 16 54 6 178 NA
8 38 132 53 110 332 9 2 47 22 16 47 3 178 NA
8 46 150 55 119 279 24 5 50 28 9 52 9 149 1
13 34 108 63 58 302 5 5 48 28 6 42 14 199 NA
14 41 131 63 49 332 6 9 51 13 14 39 19 169 NA
8 50 128 71 116 315 8 9 62 18 3 30 9 173 1
7 36 118 48 41 280 11 4 43 3 13 29 14 176 NA
27 43 140 53 124 307 9 5 43 11 18 58 14 187 NA
24 36 119 49 86 295 19 2 43 31 11 35 11 174 NA
11 48 139 35 82 301 7 1 39 21 14 42 15 156 NA
6 40 95 60 92 297 9 1 48 17 12 43 5 168 NA
11 39 137 30 122 347 3 10 41 20 14 60 11 160 NA
16 47 139 44 91 316 8 5 58 14 19 52 12 174 NA
4 50 120 70 111 297 16 5 45 14 12 40 13 138 NA
18 45 110 62 112 326 10 4 33 15 11 54 17 171 NA
10 30 119 68 109 315 6 6 45 25 13 57 7 162 3
6 53 149 56 97 317 9 4 39 11 12 51 16 168 NA
22 67 140 58 110 296 7 7 51 12 16 66 13 182 NA
11 61 176 53 100 305 5 3 45 17 18 44 8 145 NA
8 52 133 58 94 306 8 5 49 11 10 34 4 147 1
