"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 201 0 0 1 NA 56 19 54 18 100 3.59
"2" "kukd" 389 0 0 1 NA 200 24 204 20 100 1.94
"3" "kuku" 1804 0 0 1 NA 1008 51 1007 54 100 1.79
"4" "pkd" 878 0 0 1 NA 433 34 433 25 100 2.03
"5" "pku" 1954 0 0 1 NA 1255 113 1266 79 100 1.56
"6" "pp" 16317 0 0 1 NA 4386 92 4386 93 100 3.72
"7" "tdkd" 79 0.03 NA 0.97 NA 55 17 56 18 100 1.44
"8" "tdku" 62 0 0 1 NA 32 8 32 7 100 1.94
"9" "tdp" 1056 0 0 1 NA 563 34 564 35 100 1.88
"10" "tdtd" 218 0.0600000000000001 NA 0.94 NA 146 40 138 35 100 1.49
"11" "tukd" 93 0.45 NA 0.59 NA 89 14 89 13 100 1.04
"12" "tuku" 1 0.54 NA 0.74 NA 1 1 1 1 100 1
"13" "tup" 460 0 0 1 NA 377 30 377 31 100 1.22
"14" "tutd" 94 0.67 NA 0.36 NA 99 16 99 14 100 0.95
"15" "tutu" 3387 0 0 1 NA 2340 81 2326 73 100 1.45
