"kdkd" "kukd" "kuku" "pkd" "pku" "pp" "tdkd" "tdku" "tdp" "tdtd" "tukd" "tup" "tutd" "tutu" "tuku"
28 92 284 70 252 428 17 3 65 19 11 30 16 85 NA
57 123 287 81 250 460 14 7 65 20 6 31 15 75 NA
53 137 280 108 232 459 5 4 69 13 7 28 12 48 NA
30 70 331 67 230 424 6 17 51 10 4 19 13 71 NA
19 92 268 69 270 502 15 2 72 24 11 31 13 77 NA
42 117 305 97 225 456 3 11 62 18 6 18 12 52 NA
31 85 325 67 265 467 10 8 84 18 9 18 9 74 NA
40 117 302 85 252 453 15 5 68 16 13 32 16 63 NA
48 103 307 64 259 498 7 8 58 8 13 29 11 84 NA
34 118 280 78 278 484 9 8 79 17 6 29 9 88 NA
61 108 366 74 222 385 7 4 70 20 12 18 16 84 NA
12 80 287 76 287 473 25 1 56 14 13 36 16 78 NA
33 114 327 85 243 446 7 5 51 15 8 29 25 62 NA
15 87 314 77 243 497 10 15 73 6 10 35 17 66 NA
24 97 285 76 145 454 12 6 62 15 3 32 18 58 NA
28 91 314 67 258 449 5 2 57 6 7 34 6 69 NA
46 108 305 68 231 380 9 9 65 15 3 35 6 75 1
39 96 324 78 255 442 13 12 59 14 15 16 11 74 NA
33 100 288 80 258 482 21 3 58 14 9 28 11 65 NA
77 131 326 98 219 453 6 6 54 15 12 26 12 68 NA
53 112 333 110 236 505 6 8 59 14 9 23 20 90 NA
29 98 253 64 233 467 9 7 75 17 9 25 8 59 1
31 90 284 60 216 451 NA 7 74 16 12 30 17 83 NA
42 117 308 82 247 477 4 7 66 13 5 20 5 74 1
36 115 316 84 269 475 16 6 55 12 6 20 13 66 NA
35 90 290 70 251 519 14 3 71 23 14 22 10 59 NA
32 98 324 76 278 560 3 10 65 24 3 20 12 77 NA
34 76 283 70 207 420 1 3 67 21 10 13 18 79 NA
45 107 351 78 351 478 6 4 59 15 6 16 14 46 NA
43 107 279 74 210 472 5 3 66 26 10 31 16 71 NA
53 112 346 73 260 466 3 7 59 24 8 29 5 57 NA
30 118 312 65 243 453 5 14 63 11 5 29 19 81 NA
60 117 278 90 254 506 8 4 66 16 10 34 16 73 NA
38 98 323 87 273 466 19 16 62 16 4 22 28 69 NA
24 94 269 68 270 446 11 7 60 13 2 25 14 70 2
38 103 396 75 344 512 16 10 75 13 10 28 16 76 NA
16 107 315 67 247 453 5 5 64 15 9 19 13 58 NA
48 115 346 77 288 463 10 6 82 16 9 38 12 55 NA
54 139 320 107 291 491 4 9 68 10 8 28 13 65 NA
