"group" "motif_type" "counts" "total_count"
"1" "others" 2 75
"1" "others" 3 17
"1" "others" 4 14
"1" "others" 5 5
"1" "others" 6 5
"1" "others" 7 3
"1" "others" 8 3
"1" "others" 9 3
"1" "others" 10 1
"1" "others" 11 2
"1" "others" 12 1
"1" "others" 13 2
"1" "others" 14 1
"1" "others" 15 1
"1" "others" 16 3
"1" "protein_complexes" 2 418
"1" "protein_complexes" 3 87
"1" "protein_complexes" 4 19
"1" "protein_complexes" 5 11
"1" "protein_complexes" 6 6
"1" "protein_complexes" 7 2
"1" "protein_complexes" 8 1
"1" "protein_complexes" 12 1
"1" "regulatory_triplets" 2 170
"1" "regulatory_triplets" 3 24
"1" "regulatory_triplets" 4 6
"1" "regulatory_triplets" 5 5
"1" "regulatory_triplets" 6 2
"1" "regulatory_triplets" 7 2
"1" "regulatory_triplets" 8 1
"1" "regulatory_triplets" 9 1
"1" "regulatory_triplets" 10 1
"1" "signaling_triplets" 2 260
"1" "signaling_triplets" 3 36
"1" "signaling_triplets" 4 14
"1" "signaling_triplets" 5 5
"1" "signaling_triplets" 6 3
"1" "signaling_triplets" 7 2
"1" "signaling_triplets" 8 1
"2" "others" 2 78
"2" "others" 3 28
"2" "others" 4 7
"2" "others" 5 9
"2" "others" 6 4
"2" "others" 7 3
"2" "others" 9 1
"2" "others" 11 2
"2" "others" 13 1
"2" "others" 15 1
"2" "others" 22 1
"2" "others" 26 1
"2" "protein_complexes" 2 451
"2" "protein_complexes" 3 78
"2" "protein_complexes" 4 20
"2" "protein_complexes" 5 13
"2" "protein_complexes" 6 1
"2" "protein_complexes" 7 1
"2" "protein_complexes" 8 1
"2" "protein_complexes" 9 1
"2" "regulatory_triplets" 2 185
"2" "regulatory_triplets" 3 43
"2" "regulatory_triplets" 4 8
"2" "regulatory_triplets" 5 2
"2" "regulatory_triplets" 6 3
"2" "regulatory_triplets" 7 1
"2" "regulatory_triplets" 9 1
"2" "signaling_triplets" 2 248
"2" "signaling_triplets" 3 53
"2" "signaling_triplets" 4 12
"2" "signaling_triplets" 5 5
"2" "signaling_triplets" 6 3
"2" "signaling_triplets" 7 2
"2" "signaling_triplets" 10 2
"2" "signaling_triplets" 13 1
"3" "others" 2 71
"3" "others" 3 14
"3" "others" 4 6
"3" "others" 5 8
"3" "others" 6 2
"3" "others" 7 3
"3" "others" 8 1
"3" "others" 11 2
"3" "others" 13 1
"3" "others" 14 1
"3" "others" 15 1
"3" "others" 17 1
"3" "others" 27 1
"3" "protein_complexes" 2 443
"3" "protein_complexes" 3 79
"3" "protein_complexes" 4 17
"3" "protein_complexes" 5 9
"3" "protein_complexes" 6 4
"3" "protein_complexes" 7 2
"3" "protein_complexes" 8 1
"3" "protein_complexes" 11 1
"3" "protein_complexes" 14 1
"3" "regulatory_triplets" 2 177
"3" "regulatory_triplets" 3 32
"3" "regulatory_triplets" 4 8
"3" "regulatory_triplets" 5 4
"3" "regulatory_triplets" 6 4
"3" "regulatory_triplets" 9 1
"3" "signaling_triplets" 2 236
"3" "signaling_triplets" 3 52
"3" "signaling_triplets" 4 15
"3" "signaling_triplets" 5 3
"3" "signaling_triplets" 6 1
"3" "signaling_triplets" 7 1
"3" "signaling_triplets" 8 1
"3" "signaling_triplets" 10 1
"3" "signaling_triplets" 19 1
"4" "others" 2 74
"4" "others" 3 16
"4" "others" 4 7
"4" "others" 5 10
"4" "others" 6 6
"4" "others" 7 1
"4" "others" 8 5
"4" "others" 9 1
"4" "others" 13 1
"4" "others" 29 1
"4" "protein_complexes" 2 382
"4" "protein_complexes" 3 73
"4" "protein_complexes" 4 18
"4" "protein_complexes" 5 13
"4" "protein_complexes" 6 3
"4" "protein_complexes" 7 1
"4" "regulatory_triplets" 2 180
"4" "regulatory_triplets" 3 24
"4" "regulatory_triplets" 4 8
"4" "regulatory_triplets" 5 2
"4" "regulatory_triplets" 7 1
"4" "regulatory_triplets" 14 1
"4" "regulatory_triplets" 25 1
"4" "signaling_triplets" 2 260
"4" "signaling_triplets" 3 46
"4" "signaling_triplets" 4 10
"4" "signaling_triplets" 5 6
