"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 136 0 0 1 NA 17 10 16 8 100 8
"2" "kukd" 159 0 0 1 NA 56 11 56 10 100 2.84
"3" "kuku" 677 0 0 1 NA 248 22 250 24 100 2.73
"4" "pkd" 345 0 0 1 NA 116 17 117 15 100 2.97
"5" "pku" 742 0 0 1 NA 302 30 305 24 100 2.46
"6" "pp" 9190 0 0 1 NA 1111 40 1108 32 100 8.27
"7" "tdkd" 27 0.04 NA 0.97 NA 12 8 10 8 100 2.25
"8" "tdku" 23 0 0 1 NA 7 3 7 3 100 3.29
"9" "tdp" 538 0 0 1 NA 113 14 112 12 100 4.76
"10" "tdtd" 100 0 0 1 NA 20 15 16 11 100 5
"11" "tukd" 23 0.39 NA 0.68 NA 21 6 21 6 100 1.1
"12" "tuku" 0 1 NA 0.74 NA 0 0 0 0 100 NA
"13" "tup" 107 0.03 NA 0.98 NA 81 12 82 13 100 1.32
"14" "tutd" 22 0.15 NA 0.87 NA 16 5 16 5 100 1.38
"15" "tutu" 915 0 0 1 NA 460 28 458 27 100 1.99
