"motif_type" "observed_counts" "enrichment_raw_p_values" "enrichment_adj_p_values" "depletion_raw_p_values" "depletion_adj_p_values" "mean" "sd" "median" "mad" "count" "ratio"
"1" "kdkd" 180 0 0 1 NA 34 15 31 13 100 5.29
"2" "kukd" 250 0 0 1 NA 116 19 118 16 100 2.16
"3" "kuku" 1096 0 0 1 NA 536 34 536 26 100 2.04
"4" "pkd" 604 0 0 1 NA 251 18 252 18 100 2.41
"5" "pku" 1185 0 0 1 NA 667 38 667 39 100 1.78
"6" "pp" 12534 0 0 1 NA 2344 63 2344 69 100 5.35
"7" "tdkd" 44 0.11 NA 0.91 NA 28 12 26 9 100 1.57
"8" "tdku" 35 0 0 1 NA 14 6 13 7 100 2.5
"9" "tdp" 703 0 0 1 NA 265 17 265 17 100 2.65
"10" "tdtd" 142 0 0 1 NA 61 26 56 25 100 2.33
"11" "tukd" 49 0.32 NA 0.76 NA 45 9 45 7 100 1.09
"12" "tuku" 0 1 NA 0.7 NA 0 1 0 0 100 NA
"13" "tup" 235 0 0 1 NA 184 21 184 23 100 1.28
"14" "tutd" 48 0.27 NA 0.75 NA 43 9 42 8 100 1.12
"15" "tutu" 1805 0 0 1 NA 1079 54 1083 59 100 1.67
